store_id,brand,category,product_id,product_name,daily_revenue,avg_unit_price,orders_count,lag_1_qty,lag_7_qty,lag_14_qty,lag_30_qty,roll_7_mean,roll_7_sum,roll_14_mean,roll_14_sum,roll_30_mean,roll_30_sum,roll_30_std,cum_qty,cum_revenue,growth_rate,cat_total_qty,cat_price_mean,cat_share,brand_total_qty,brand_price_mean,brand_share,day,week,month,year,day_of_week,is_weekend,is_month_start,is_month_end,dayofweek,predicted_qty
5851.0,Memon-Barad,Grocery & Staples,679865,Wheat Flour,347.9100036621094,347.9100036621094,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,347.9100036621094,0,1.0,347.9100036621094,1.0,1.0,347.9100036621094,1.0,22,34,8,2024,3,0,0,0,3,1.0000213
5853.0,"Gole, Chand and Dada",Dairy & Breakfast,833557,Cereal,422.8699951171875,422.8699951171875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,422.8699951171875,0,1.0,422.8699951171875,1.0,1.0,422.8699951171875,1.0,12,24,6,2023,0,0,0,0,0,1.0000213
5854.0,"Kadakia, Mohan and Sathe",Personal Care,803607,Soap,1899.4599609375,949.72998046875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1899.4599609375,0,2.0,949.72998046875,1.0,2.0,949.72998046875,1.0,24,25,6,2023,5,1,0,0,5,1.9999992
5857.0,"Parekh, Lad and Kadakia",Pet Care,186168,Dog Food,2636.3999633789062,878.7999877929688,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2636.3999633789062,0,3.0,878.7999877929688,1.0,3.0,878.7999877929688,1.0,16,33,8,2024,4,0,0,0,4,2.9999766
5858.0,"Chaudhari, Pant and Singh",Snacks & Munchies,734789,Popcorn,791.6400146484376,395.8200073242188,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,791.6400146484376,0,2.0,395.8200073242188,1.0,2.0,395.8200073242188,1.0,4,49,12,2023,0,0,0,0,0,1.9999992
5859.0,Ratta-Sagar,Fruits & Vegetables,77308,Onions,446.5400085449218,223.2700042724609,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,446.5400085449218,0,2.0,223.2700042724609,1.0,2.0,223.2700042724609,1.0,9,45,11,2023,3,0,0,0,3,1.9999992
5860.0,Barman Inc,Personal Care,615545,Soap,896.3200073242188,448.1600036621094,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,896.3200073242188,0,2.0,448.1600036621094,1.0,2.0,448.1600036621094,1.0,11,15,4,2023,1,0,0,0,1,1.9999992
5861.0,Hayer-Banerjee,Pharmacy,237083,Cough Syrup,1731.3900146484375,577.1300048828125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1731.3900146484375,0,3.0,577.1300048828125,1.0,3.0,577.1300048828125,1.0,24,43,10,2023,1,0,0,0,1,2.9999766
5862.0,Nazareth Ltd,Grocery & Staples,120532,Wheat Flour,2092.590087890625,697.530029296875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2092.590087890625,0,3.0,697.530029296875,1.0,3.0,697.530029296875,1.0,12,15,4,2024,4,0,0,0,4,2.9999766
5863.0,Doctor-Patla,Pet Care,726958,Cat Food,2662.43994140625,887.47998046875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2662.43994140625,0,3.0,887.47998046875,1.0,3.0,887.47998046875,1.0,30,22,5,2024,3,0,0,0,3,2.9999766
5867.0,Sehgal-Nagarajan,Baby Care,953175,Baby Food,675.6300201416016,225.2100067138672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,675.6300201416016,0,3.0,225.2100067138672,1.0,3.0,225.2100067138672,1.0,24,30,7,2024,2,0,0,0,2,2.9999766
5868.0,Mital-Oza,Snacks & Munchies,991434,Cookies,237.6199951171875,237.6199951171875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,237.6199951171875,0,1.0,237.6199951171875,1.0,1.0,237.6199951171875,1.0,3,31,8,2023,3,0,0,0,3,1.0000213
5870.0,"Roy, Seth and Patla",Snacks & Munchies,690565,Cookies,2853.81005859375,951.27001953125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2853.81005859375,0,3.0,951.27001953125,1.0,3.0,951.27001953125,1.0,13,19,5,2023,5,1,0,0,5,2.9999766
5871.0,Pradhan and Sons,Snacks & Munchies,654623,Chips,844.280029296875,422.1400146484375,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,844.280029296875,0,2.0,422.1400146484375,1.0,2.0,422.1400146484375,1.0,2,44,11,2023,3,0,0,0,3,1.9999992
5876.0,Rout-Sarna,Dairy & Breakfast,217710,Eggs,58.59000015258789,58.59000015258789,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.59000015258789,0,1.0,58.59000015258789,1.0,1.0,58.59000015258789,1.0,28,17,4,2024,6,1,0,0,6,1.0000213
5877.0,Bora-Thakkar,Dairy & Breakfast,382511,Butter,2107.6199340820312,702.5399780273438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2107.6199340820312,0,3.0,702.5399780273438,1.0,3.0,702.5399780273438,1.0,17,16,4,2024,2,0,0,0,2,2.9999766
5878.0,Dalal-Shan,Personal Care,63769,Lotion,1756.1400146484375,878.0700073242188,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1756.1400146484375,0,2.0,878.0700073242188,1.0,2.0,878.0700073242188,1.0,25,39,9,2023,0,0,0,0,0,1.9999992
5882.0,Mohan-Virk,Instant & Frozen Food,954722,Ice Cream,616.4500122070312,616.4500122070312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,616.4500122070312,0,1.0,616.4500122070312,1.0,1.0,616.4500122070312,1.0,17,3,1,2024,2,0,0,0,2,1.0000213
5885.0,"Warrior, Ravel and Amble",Cold Drinks & Juices,118820,Iced Tea,24.63999938964844,12.31999969482422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.63999938964844,0,2.0,12.31999969482422,1.0,2.0,12.31999969482422,1.0,23,34,8,2023,2,0,0,0,2,1.9999992
5886.0,Saha-Vora,Household Care,747801,Toilet Cleaner,555.52001953125,277.760009765625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,555.52001953125,0,2.0,277.760009765625,1.0,2.0,277.760009765625,1.0,27,4,1,2024,5,1,0,0,5,1.9999992
5887.0,"Nadig, Zachariah and Soni",Instant & Frozen Food,398340,Instant Noodles,651.9299926757812,651.9299926757812,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,651.9299926757812,0,1.0,651.9299926757812,1.0,1.0,651.9299926757812,1.0,18,24,6,2023,6,1,0,0,6,1.0000213
5890.0,"Roy, Barad and De",Personal Care,490939,Lotion,80.25,80.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,80.25,0,1.0,80.25,1.0,1.0,80.25,1.0,30,44,10,2024,2,0,0,0,2,1.0000213
5891.0,"Swaminathan, Mahal and Dara",Snacks & Munchies,313754,Biscuits,409.8000183105469,136.60000610351562,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,409.8000183105469,0,3.0,136.60000610351562,1.0,3.0,136.60000610351562,1.0,28,17,4,2024,6,1,0,0,6,2.9999766
5893.0,Gole-Doshi,Pharmacy,264803,Vitamins,995.97998046875,995.97998046875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,995.97998046875,0,1.0,995.97998046875,1.0,1.0,995.97998046875,1.0,27,39,9,2023,2,0,0,0,2,1.0000213
5895.0,Munshi-Grewal,Personal Care,34200,Lotion,319.79998779296875,319.79998779296875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,319.79998779296875,0,1.0,319.79998779296875,1.0,1.0,319.79998779296875,1.0,13,2,1,2024,5,1,0,0,5,1.0000213
5896.0,"Gera, Narang and Karpe",Household Care,739534,Toilet Cleaner,994.5599975585938,994.5599975585938,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,994.5599975585938,0,1.0,994.5599975585938,1.0,1.0,994.5599975585938,1.0,25,21,5,2024,5,1,0,0,5,1.0000213
5897.0,Karnik PLC,Baby Care,51036,Baby Food,1863.2199707031248,931.6099853515624,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1863.2199707031248,0,2.0,931.6099853515624,1.0,2.0,931.6099853515624,1.0,9,19,5,2023,1,0,0,0,1,1.9999992
5899.0,Muni-Shankar,Household Care,36412,Dish Soap,1193.039978027344,397.6799926757813,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1193.039978027344,0,3.0,397.6799926757813,1.0,3.0,397.6799926757813,1.0,24,43,10,2023,1,0,0,0,1,2.9999766
5900.0,"Kunda, Dave and Sahni",Snacks & Munchies,361361,Biscuits,1652.4200439453125,826.2100219726562,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1652.4200439453125,0,2.0,826.2100219726562,1.0,2.0,826.2100219726562,1.0,17,11,3,2023,4,0,0,0,4,1.9999992
5901.0,"Sampath, Mane and Mody",Personal Care,385113,Lotion,2449.140014648437,816.3800048828125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2449.140014648437,0,3.0,816.3800048828125,1.0,3.0,816.3800048828125,1.0,21,12,3,2023,1,0,0,0,1,2.9999766
5902.0,Barad and Sons,Fruits & Vegetables,848226,Tomatoes,209.58999633789065,209.58999633789065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209.58999633789065,0,1.0,209.58999633789065,1.0,1.0,209.58999633789065,1.0,9,28,7,2024,1,0,0,0,1,1.0000213
5907.0,Varkey LLC,Household Care,709916,Detergent,101.2799949645996,33.7599983215332,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,101.2799949645996,0,3.0,33.7599983215332,1.0,3.0,33.7599983215332,1.0,22,38,9,2023,4,0,0,0,4,2.9999766
5908.0,Mahal Group,Baby Care,433521,Diapers,321.3299865722656,321.3299865722656,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,321.3299865722656,0,1.0,321.3299865722656,1.0,1.0,321.3299865722656,1.0,13,46,11,2023,0,0,0,0,0,1.0000213
5909.0,Shetty-Bora,Dairy & Breakfast,67197,Butter,552.2000122070312,552.2000122070312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,552.2000122070312,0,1.0,552.2000122070312,1.0,1.0,552.2000122070312,1.0,20,8,2,2024,1,0,0,0,1,1.0000213
5912.0,"Wable, Sankaran and Hari",Grocery & Staples,692985,Pulses,394.7799987792969,197.38999938964844,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,394.7799987792969,0,2.0,197.38999938964844,1.0,2.0,197.38999938964844,1.0,29,30,7,2023,5,1,0,0,5,1.9999992
5914.0,Chauhan Inc,Instant & Frozen Food,187399,Frozen Pizza,53.4900016784668,53.4900016784668,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.4900016784668,0,1.0,53.4900016784668,1.0,1.0,53.4900016784668,1.0,1,35,9,2023,4,0,1,0,4,1.0000213
5917.0,Hayer-Banerjee,Pharmacy,237083,Cough Syrup,1154.260009765625,577.1300048828125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1154.260009765625,0,2.0,577.1300048828125,1.0,2.0,577.1300048828125,1.0,2,9,3,2024,5,1,0,0,5,1.9999992
5918.0,Naidu PLC,Personal Care,9436,Toothpaste,176.86000061035156,88.43000030517578,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,176.86000061035156,0,2.0,88.43000030517578,1.0,2.0,88.43000030517578,1.0,12,41,10,2023,3,0,0,0,3,1.9999992
5920.0,"Mani, Dhar and Muni",Pet Care,425341,Pet Treats,1458.8399963378906,486.2799987792969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1458.8399963378906,0,3.0,486.2799987792969,1.0,3.0,486.2799987792969,1.0,11,32,8,2023,4,0,0,0,4,2.9999766
5924.0,Loyal Inc,Baby Care,440875,Baby Wipes,275.0299987792969,275.0299987792969,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.0299987792969,0,1.0,275.0299987792969,1.0,1.0,275.0299987792969,1.0,1,22,6,2023,3,0,1,0,3,1.0000213
5925.0,Kashyap-Reddy,Baby Care,6405,Baby Food,473.01998901367193,236.509994506836,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,473.01998901367193,0,2.0,236.509994506836,1.0,2.0,236.509994506836,1.0,8,36,9,2024,6,1,0,0,6,1.9999992
5927.0,Shetty and Sons,Dairy & Breakfast,839170,Curd,963.260009765625,481.6300048828125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,963.260009765625,0,2.0,481.6300048828125,1.0,2.0,481.6300048828125,1.0,5,14,4,2023,2,0,0,0,2,1.9999992
5931.0,Sehgal-Nagarajan,Baby Care,953175,Baby Food,675.6300201416016,225.2100067138672,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,675.6300201416016,0,3.0,225.2100067138672,1.0,3.0,225.2100067138672,1.0,4,18,5,2023,3,0,0,0,3,2.9999766
5935.0,"Barad, Devi and Andra",Pharmacy,154179,Pain Reliever,582.8699951171875,582.8699951171875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,582.8699951171875,0,1.0,582.8699951171875,1.0,1.0,582.8699951171875,1.0,19,38,9,2023,1,0,0,0,1,1.0000213
5936.0,"Chad, Yohannan and Chopra",Snacks & Munchies,762527,Biscuits,690.0800170898438,690.0800170898438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,690.0800170898438,0,1.0,690.0800170898438,1.0,1.0,690.0800170898438,1.0,7,49,12,2023,3,0,0,0,3,1.0000213
5939.0,Ramakrishnan-Ghose,Fruits & Vegetables,222892,Tomatoes,2607.659912109375,869.219970703125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2607.659912109375,0,3.0,869.219970703125,1.0,3.0,869.219970703125,1.0,3,40,10,2023,1,0,0,0,1,2.9999766
5941.0,"Pall, Sule and Sood",Household Care,894539,Dish Soap,890.9600219726562,445.4800109863281,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,890.9600219726562,0,2.0,445.4800109863281,1.0,2.0,445.4800109863281,1.0,19,42,10,2023,3,0,0,0,3,1.9999992
5943.0,Hayer-Banerjee,Pharmacy,237083,Cough Syrup,1154.260009765625,577.1300048828125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1154.260009765625,0,2.0,577.1300048828125,1.0,2.0,577.1300048828125,1.0,26,21,5,2023,4,0,0,0,4,1.9999992
5945.0,Banerjee Inc,Instant & Frozen Food,491314,Ice Cream,973.4400024414062,973.4400024414062,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,973.4400024414062,0,1.0,973.4400024414062,1.0,1.0,973.4400024414062,1.0,5,32,8,2024,0,0,0,0,0,1.0000213
5949.0,"Anne, Mammen and Khatri",Pet Care,707935,Cat Food,1641.800048828125,820.9000244140625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1641.800048828125,0,2.0,820.9000244140625,1.0,2.0,820.9000244140625,1.0,23,25,6,2023,4,0,0,0,4,1.9999992
5950.0,Bir PLC,Household Care,589812,Detergent,163.02999877929688,163.02999877929688,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,163.02999877929688,0,1.0,163.02999877929688,1.0,1.0,163.02999877929688,1.0,29,13,3,2023,2,0,0,0,2,1.0000213
5951.0,"Swaminathan, Mahal and Dara",Snacks & Munchies,313754,Biscuits,136.60000610351562,136.60000610351562,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136.60000610351562,0,1.0,136.60000610351562,1.0,1.0,136.60000610351562,1.0,4,27,7,2023,1,0,0,0,1,1.0000213
5955.0,Kadakia-Yadav,Snacks & Munchies,487065,Chips,374.6799926757813,374.6799926757813,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.6799926757813,0,1.0,374.6799926757813,1.0,1.0,374.6799926757813,1.0,12,32,8,2023,5,1,0,0,5,1.0000213
5956.0,D’Alia-Dey,Cold Drinks & Juices,319388,Orange Juice,657.7999877929688,657.7999877929688,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,657.7999877929688,0,1.0,657.7999877929688,1.0,1.0,657.7999877929688,1.0,10,6,2,2024,5,1,0,0,5,1.0000213
5957.0,"Shankar, Nadkarni and Kumer",Fruits & Vegetables,871592,Carrots,870.2899780273438,870.2899780273438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,870.2899780273438,0,1.0,870.2899780273438,1.0,1.0,870.2899780273438,1.0,2,44,11,2023,3,0,0,0,3,1.0000213
5959.0,"Sankaran, Pall and Gola",Cold Drinks & Juices,687218,Mango Drink,953.4600219726562,317.82000732421875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,953.4600219726562,0,3.0,317.82000732421875,1.0,3.0,317.82000732421875,1.0,15,24,6,2024,5,1,0,0,5,2.9999766
5964.0,Batta-Doctor,Household Care,448752,Toilet Cleaner,480.21002197265625,160.07000732421875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,480.21002197265625,0,3.0,160.07000732421875,1.0,3.0,160.07000732421875,1.0,14,46,11,2023,1,0,0,0,1,2.9999766
5967.0,Aurora LLC,Fruits & Vegetables,153019,Onions,1895.9000244140625,947.9500122070312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1895.9000244140625,0,2.0,947.9500122070312,1.0,2.0,947.9500122070312,1.0,2,5,2,2024,4,0,0,0,4,1.9999992
5968.0,Saha-Vora,Household Care,747801,Toilet Cleaner,833.280029296875,277.760009765625,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,833.280029296875,0,3.0,277.760009765625,1.0,3.0,277.760009765625,1.0,26,39,9,2023,1,0,0,0,1,2.9999766
5971.0,Kurian-Chhabra,Pharmacy,123983,Cough Syrup,785.6699829101562,785.6699829101562,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,785.6699829101562,0,1.0,785.6699829101562,1.0,1.0,785.6699829101562,1.0,13,19,5,2023,5,1,0,0,5,1.0000213
5975.0,Dalal PLC,Pharmacy,137909,Cough Syrup,1728.5999755859375,864.2999877929688,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1728.5999755859375,0,2.0,864.2999877929688,1.0,2.0,864.2999877929688,1.0,9,28,7,2024,1,0,0,0,1,1.9999992
5976.0,Pillay-Ahuja,Pet Care,642612,Pet Treats,517.030029296875,517.030029296875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,517.030029296875,0,1.0,517.030029296875,1.0,1.0,517.030029296875,1.0,1,44,11,2023,2,0,1,0,2,1.0000213
5977.0,"Basu, Thakur and Rege",Pet Care,256783,Pet Treats,2719.6199340820312,906.5399780273438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2719.6199340820312,0,3.0,906.5399780273438,1.0,3.0,906.5399780273438,1.0,2,40,10,2024,2,0,0,0,2,2.9999766
5981.0,Ramesh-Jain,Cold Drinks & Juices,378287,Lemonade,998.519989013672,332.8399963378906,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,998.519989013672,0,3.0,332.8399963378906,1.0,3.0,332.8399963378906,1.0,23,34,8,2024,4,0,0,0,4,2.9999766
5988.0,"Magar, Gara and Garg",Pharmacy,706112,Vitamins,957.5800170898438,478.7900085449219,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,957.5800170898438,0,2.0,478.7900085449219,1.0,2.0,478.7900085449219,1.0,19,16,4,2023,2,0,0,0,2,1.9999992
5990.0,Chakrabarti-Batra,Instant & Frozen Food,623234,Frozen Biryani,659.5800170898438,329.7900085449219,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,659.5800170898438,0,2.0,329.7900085449219,1.0,2.0,329.7900085449219,1.0,17,7,2,2024,5,1,0,0,5,1.9999992
5991.0,"Basu, Thakur and Rege",Pet Care,256783,Pet Treats,1813.0799560546875,906.5399780273438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1813.0799560546875,0,2.0,906.5399780273438,1.0,2.0,906.5399780273438,1.0,10,37,9,2024,1,0,0,0,1,1.9999992
5992.0,Kurian-Chhabra,Pharmacy,123983,Cough Syrup,1571.3399658203125,785.6699829101562,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1571.3399658203125,0,2.0,785.6699829101562,1.0,2.0,785.6699829101562,1.0,10,28,7,2024,2,0,0,0,2,1.9999992
5993.0,Rege Group,Fruits & Vegetables,812607,Potatoes,1249.9499816894531,416.6499938964844,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1249.9499816894531,0,3.0,416.6499938964844,1.0,3.0,416.6499938964844,1.0,9,37,9,2024,0,0,0,0,0,2.9999766
5995.0,"Swaminathan, Mahal and Dara",Snacks & Munchies,313754,Biscuits,409.8000183105469,136.60000610351562,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,409.8000183105469,0,3.0,136.60000610351562,1.0,3.0,136.60000610351562,1.0,6,27,7,2024,5,1,0,0,5,2.9999766
5999.0,Jha Group,Cold Drinks & Juices,890232,Mango Drink,864.0,432.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,864.0,0,2.0,432.0,1.0,2.0,432.0,1.0,29,22,5,2023,0,0,0,0,0,1.9999992
6000.0,Bir PLC,Household Care,589812,Detergent,326.0599975585937,163.02999877929688,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,326.0599975585937,0,2.0,163.02999877929688,1.0,2.0,163.02999877929688,1.0,25,13,3,2024,0,0,0,0,0,1.9999992
6004.0,"Shankar, Nadkarni and Kumer",Fruits & Vegetables,871592,Carrots,1740.5799560546875,870.2899780273438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1740.5799560546875,0,2.0,870.2899780273438,1.0,2.0,870.2899780273438,1.0,8,23,6,2024,5,1,0,0,5,1.9999992
6010.0,"Mannan, Naidu and Sama",Personal Care,256051,Lotion,801.8400268554688,400.9200134277344,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,801.8400268554688,0,2.0,400.9200134277344,1.0,2.0,400.9200134277344,1.0,10,15,4,2023,0,0,0,0,0,1.9999992
6015.0,Hayer-Banerjee,Pharmacy,237083,Cough Syrup,1154.260009765625,577.1300048828125,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1154.260009765625,0,2.0,577.1300048828125,1.0,2.0,577.1300048828125,1.0,7,45,11,2023,1,0,0,0,1,1.9999992
6017.0,Kadakia-Yadav,Snacks & Munchies,487065,Chips,374.6799926757813,374.6799926757813,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,374.6799926757813,0,1.0,374.6799926757813,1.0,1.0,374.6799926757813,1.0,14,33,8,2023,0,0,0,0,0,1.0000213
6018.0,Barad and Sons,Fruits & Vegetables,848226,Tomatoes,419.1799926757813,209.58999633789065,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,419.1799926757813,0,2.0,209.58999633789065,1.0,2.0,209.58999633789065,1.0,8,15,4,2024,0,0,0,0,0,1.9999992
6023.0,Dalal PLC,Pharmacy,137909,Cough Syrup,864.2999877929688,864.2999877929688,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,864.2999877929688,0,1.0,864.2999877929688,1.0,1.0,864.2999877929688,1.0,6,36,9,2024,4,0,0,0,4,1.0000213
6024.0,Mangal-Sathe,Household Care,455755,Detergent,132.27000045776367,44.09000015258789,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,132.27000045776367,0,3.0,44.09000015258789,1.0,3.0,44.09000015258789,1.0,6,31,8,2023,6,1,0,0,6,2.9999766
6025.0,Pal-Sehgal,Cold Drinks & Juices,171602,Cola,1766.8800048828125,883.4400024414062,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1766.8800048828125,0,2.0,883.4400024414062,1.0,2.0,883.4400024414062,1.0,10,19,5,2023,2,0,0,0,2,1.9999992
6028.0,"Khurana, Khosla and Yohannan",Pet Care,760828,Pet Treats,563.4500122070312,563.4500122070312,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,563.4500122070312,0,1.0,563.4500122070312,1.0,1.0,563.4500122070312,1.0,25,39,9,2023,0,0,0,0,0,1.0000213
6032.0,Golla-Luthra,Snacks & Munchies,540618,Popcorn,634.0999755859375,317.04998779296875,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,634.0999755859375,0,2.0,317.04998779296875,1.0,2.0,317.04998779296875,1.0,13,32,8,2023,6,1,0,0,6,1.9999992
