store_id,product_id,daily_revenue,orders_count,high_value_item_ratio,avg_unit_price,lag_1_qty,lag_7_qty,lag_14_qty,lag_30_qty,rolling_7_mean_qty,rolling_7_sum_qty,rolling_14_mean_qty,rolling_14_sum_qty,rolling_30_mean_qty,rolling_30_sum_qty,cumulative_qty,cumulative_revenue,rolling_30_std_qty,qty_growth_rate,day,month,year,day_of_week,is_weekend,is_month_start,is_month_end,week,dayofweek,predicted_qty
4372,367391,939.5499877929688,1,1.0,939.5499877929688,,,,,,,,,,,1.0,939.5499877929688,,,27,5,2024,0,0,False,False,22,0,1.0000241
4373,397973,728.72998046875,1,0.0,728.72998046875,,,,,,,,,,,1.0,728.72998046875,,,21,9,2024,5,1,False,False,38,5,1.0000346
4374,444361,2467.890014648437,1,1.0,822.6300048828125,,,,,,,,,,,3.0,2467.890014648437,,,2,11,2023,3,0,False,False,44,3,3.0000095
4375,953175,675.6300201416016,1,0.0,225.2100067138672,,,,,,,,,,,3.0,675.6300201416016,,,17,9,2023,6,1,False,False,37,6,3.0001793
4376,721521,1252.1700439453125,1,0.0,417.3900146484375,,,,,,,,,,,3.0,1252.1700439453125,,,5,10,2023,3,0,False,False,40,3,2.9998708
4377,140154,342.3999938964844,1,0.0,171.1999969482422,,,,,,,,,,,2.0,342.3999938964844,,,17,4,2023,0,0,False,False,16,0,2.0000181
4379,970529,1654.8800048828125,1,1.0,827.4400024414062,,,,,,,,,,,2.0,1654.8800048828125,,,5,9,2024,3,0,False,False,36,3,2.0000248
4381,378676,881.4199829101562,1,1.0,881.4199829101562,,,,,,,,,,,1.0,881.4199829101562,,,1,12,2023,4,0,True,False,48,4,1.0000241
4382,317242,594.4499816894532,1,0.0,198.1499938964844,,,,,,,,,,,3.0,594.4499816894532,,,20,6,2023,1,0,False,False,25,1,2.9999444
4384,146840,786.8499755859375,1,1.0,786.8499755859375,,,,,,,,,,,1.0,786.8499755859375,,,11,3,2024,0,0,False,False,11,0,1.0000241
4385,726958,1774.9599609375,1,1.0,887.47998046875,,,,,,,,,,,2.0,1774.9599609375,,,16,6,2023,4,0,False,False,24,4,2.0000074
4388,968887,122.10000228881836,1,0.0,40.70000076293945,,,,,,,,,,,3.0,122.10000228881836,,,11,8,2024,6,1,False,False,32,6,3.0002158
4389,647462,979.2600402832032,1,0.0,326.4200134277344,,,,,,,,,,,3.0,979.2600402832032,,,5,8,2023,5,1,False,False,31,5,2.9999595
4390,587420,714.8400268554688,1,0.0,357.4200134277344,,,,,,,,,,,2.0,714.8400268554688,,,13,8,2024,1,0,False,False,33,1,1.9999449
4391,839170,481.6300048828125,1,0.0,481.6300048828125,,,,,,,,,,,1.0,481.6300048828125,,,4,9,2023,0,0,False,False,36,0,0.99995273
4392,490602,1098.93994140625,1,0.0,549.469970703125,,,,,,,,,,,2.0,1098.93994140625,,,26,4,2023,2,0,False,False,17,2,1.9999899
4395,661577,1441.9000244140625,1,0.0,720.9500122070312,,,,,,,,,,,2.0,1441.9000244140625,,,28,9,2023,3,0,False,False,39,3,2.0000103
4398,706112,957.5800170898438,1,0.0,478.7900085449219,,,,,,,,,,,2.0,957.5800170898438,,,10,7,2024,2,0,False,False,28,2,1.9998784
4401,146840,2360.5499267578125,1,1.0,786.8499755859375,,,,,,,,,,,3.0,2360.5499267578125,,,11,4,2024,3,0,False,False,15,3,3.0000095
4407,942001,2014.6499633789065,1,0.0,671.5499877929688,,,,,,,,,,,3.0,2014.6499633789065,,,31,10,2024,3,0,False,True,44,3,3.0000095
4408,883013,989.8800048828124,1,1.0,989.8800048828124,,,,,,,,,,,1.0,989.8800048828124,,,3,10,2023,1,0,False,False,40,1,1.000037
4409,690565,1902.5400390625,1,1.0,951.27001953125,,,,,,,,,,,2.0,1902.5400390625,,,13,6,2024,3,0,False,False,24,3,2.0000057
4410,880510,2854.289978027344,1,1.0,951.4299926757812,,,,,,,,,,,3.0,2854.289978027344,,,14,6,2023,2,0,False,False,24,2,3.0000095
4413,672059,2018.18994140625,1,0.0,672.72998046875,,,,,,,,,,,3.0,2018.18994140625,,,19,4,2023,2,0,False,False,16,2,3.0000095
4414,970529,827.4400024414062,1,1.0,827.4400024414062,,,,,,,,,,,1.0,827.4400024414062,,,28,3,2024,3,0,False,False,13,3,1.0000241
4419,112390,1755.9599609375,1,1.0,877.97998046875,,,,,,,,,,,2.0,1755.9599609375,,,2,8,2024,4,0,False,False,31,4,2.0000012
4420,124290,39.650001525878906,1,0.0,39.650001525878906,,,,,,,,,,,1.0,39.650001525878906,,,14,7,2023,4,0,False,False,28,4,1.0000341
4421,53833,134.69000244140625,1,0.0,134.69000244140625,,,,,,,,,,,1.0,134.69000244140625,,,27,11,2023,0,0,False,False,48,0,1.0000548
4423,611575,482.05999755859375,1,0.0,482.05999755859375,,,,,,,,,,,1.0,482.05999755859375,,,12,6,2024,2,0,False,False,24,2,0.99994516
4424,937542,97.04000091552734,1,0.0,97.04000091552734,,,,,,,,,,,1.0,97.04000091552734,,,4,11,2023,5,1,False,False,44,5,0.9999942
4427,187399,53.4900016784668,1,0.0,53.4900016784668,,,,,,,,,,,1.0,53.4900016784668,,,22,3,2024,4,0,False,False,12,4,1.0005795
4428,613942,545.0,1,0.0,545.0,,,,,,,,,,,1.0,545.0,,,19,8,2024,0,0,False,False,34,0,1.0000346
4430,901144,1021.0799560546876,1,0.0,340.3599853515625,,,,,,,,,,,3.0,1021.0799560546876,,,3,11,2024,6,1,False,False,44,6,2.9998703
4433,952168,473.8999938964844,1,0.0,236.9499969482422,,,,,,,,,,,2.0,473.8999938964844,,,26,9,2024,3,0,False,False,39,3,1.9998925
4434,871592,2610.8699340820312,1,1.0,870.2899780273438,,,,,,,,,,,3.0,2610.8699340820312,,,28,8,2023,0,0,False,False,35,0,3.0000095
4435,654623,1266.4200439453125,1,0.0,422.1400146484375,,,,,,,,,,,3.0,1266.4200439453125,,,16,5,2023,1,0,False,False,20,1,2.999982
4436,968887,122.10000228881836,1,0.0,40.70000076293945,,,,,,,,,,,3.0,122.10000228881836,,,4,12,2023,0,0,False,False,49,0,3.000043
4439,256051,1202.7600402832031,1,0.0,400.9200134277344,,,,,,,,,,,3.0,1202.7600402832031,,,2,9,2023,5,1,False,False,35,5,2.9998708
4444,63769,878.0700073242188,1,1.0,878.0700073242188,,,,,,,,,,,1.0,878.0700073242188,,,8,7,2024,0,0,False,False,28,0,1.0000241
4445,945635,2336.7000732421875,1,0.0,778.9000244140625,,,,,,,,,,,3.0,2336.7000732421875,,,17,6,2024,0,0,False,False,25,0,3.0000095
4447,57405,1215.3399658203125,1,0.0,607.6699829101562,,,,,,,,,,,2.0,1215.3399658203125,,,4,4,2024,3,0,False,False,14,3,1.9999899
4449,26060,685.8800048828125,1,0.0,342.94000244140625,,,,,,,,,,,2.0,685.8800048828125,,,6,9,2023,2,0,False,False,36,2,1.9998871
4450,621677,317.79998779296875,1,0.0,317.79998779296875,,,,,,,,,,,1.0,317.79998779296875,,,25,3,2023,5,1,False,False,12,5,1.0000291
4451,798639,633.75,1,0.0,211.25,,,,,,,,,,,3.0,633.75,,,20,9,2023,2,0,False,False,38,2,3.0012996
4452,107548,891.5999755859375,1,1.0,891.5999755859375,,,,,,,,,,,1.0,891.5999755859375,,,23,6,2023,4,0,False,False,25,4,1.0000241
4453,36412,795.3599853515626,1,0.0,397.6799926757813,,,,,,,,,,,2.0,795.3599853515626,,,4,3,2024,0,0,False,False,10,0,2.0000043
4456,41853,910.4400024414062,1,1.0,910.4400024414062,,,,,,,,,,,1.0,910.4400024414062,,,24,9,2024,1,0,False,False,39,1,1.0000241
4457,709916,67.5199966430664,1,0.0,33.7599983215332,,,,,,,,,,,2.0,67.5199966430664,,,19,4,2024,4,0,False,False,16,4,2.0011203
4458,455755,88.18000030517578,1,0.0,44.09000015258789,,,,,,,,,,,2.0,88.18000030517578,,,16,7,2023,6,1,False,False,28,6,2.0000262
4459,328457,1717.1400146484375,1,1.0,858.5700073242188,,,,,,,,,,,2.0,1717.1400146484375,,,27,4,2023,3,0,False,False,17,3,2.0000012
4463,140154,513.5999908447266,1,0.0,171.1999969482422,,,,,,,,,,,3.0,513.5999908447266,,,5,1,2024,4,0,False,False,1,4,2.999995
4464,859361,432.3900146484375,1,0.0,432.3900146484375,,,,,,,,,,,1.0,432.3900146484375,,,1,2,2024,3,0,True,False,5,3,0.9999485
4466,397973,728.72998046875,1,0.0,728.72998046875,,,,,,,,,,,1.0,728.72998046875,,,13,12,2023,2,0,False,False,50,2,1.0000346
4469,679321,738.4600219726562,1,0.0,738.4600219726562,,,,,,,,,,,1.0,738.4600219726562,,,8,6,2023,3,0,False,False,23,3,1.0000346
4477,131748,244.04999542236328,1,0.0,81.3499984741211,,,,,,,,,,,3.0,244.04999542236328,,,26,3,2024,1,0,False,False,13,1,3.000013
4479,378676,1762.8399658203125,1,1.0,881.4199829101562,,,,,,,,,,,2.0,1762.8399658203125,,,13,4,2024,5,1,False,False,15,5,2.0000012
4484,784827,274.25,1,0.0,274.25,,,,,,,,,,,1.0,274.25,,,19,6,2023,0,0,False,False,25,0,1.0000291
4485,186168,878.7999877929688,1,1.0,878.7999877929688,,,,,,,,,,,1.0,878.7999877929688,,,23,10,2023,0,0,False,False,43,0,1.0000241
4486,954722,1232.9000244140625,1,0.0,616.4500122070312,,,,,,,,,,,2.0,1232.9000244140625,,,21,9,2024,5,1,False,False,38,5,1.9999894
4487,448752,480.21002197265625,1,0.0,160.07000732421875,,,,,,,,,,,3.0,480.21002197265625,,,23,6,2023,4,0,False,False,25,4,3.0001848
4491,397973,728.72998046875,1,0.0,728.72998046875,,,,,,,,,,,1.0,728.72998046875,,,24,6,2023,5,1,False,False,25,5,1.0000346
4493,256051,1202.7600402832031,1,0.0,400.9200134277344,,,,,,,,,,,3.0,1202.7600402832031,,,6,1,2024,5,1,False,False,1,5,2.9998708
4495,673058,1531.52001953125,1,0.0,765.760009765625,,,,,,,,,,,2.0,1531.52001953125,,,10,4,2023,0,0,False,False,15,0,2.0000103
4496,123983,2357.0099487304688,1,1.0,785.6699829101562,,,,,,,,,,,3.0,2357.0099487304688,,,1,7,2024,0,0,True,False,27,0,3.0000095
4497,723678,1350.9200439453125,1,0.0,675.4600219726562,,,,,,,,,,,2.0,1350.9200439453125,,,24,5,2023,2,0,False,False,21,2,2.0000122
4501,433521,963.9899597167968,1,0.0,321.3299865722656,,,,,,,,,,,3.0,963.9899597167968,,,14,1,2024,6,1,False,False,2,6,3.0000975
4503,930284,568.4100036621094,1,0.0,189.47000122070312,,,,,,,,,,,3.0,568.4100036621094,,,23,10,2023,0,0,False,False,43,0,3.0005693
4507,991434,475.239990234375,1,0.0,237.6199951171875,,,,,,,,,,,2.0,475.239990234375,,,5,1,2024,4,0,False,False,1,4,1.9998925
4509,385113,1632.760009765625,1,1.0,816.3800048828125,,,,,,,,,,,2.0,1632.760009765625,,,28,2,2024,2,0,False,False,9,2,2.0000012
4511,762527,1380.1600341796875,1,0.0,690.0800170898438,,,,,,,,,,,2.0,1380.1600341796875,,,12,10,2023,3,0,False,False,41,3,2.0000184
4512,34186,925.6500244140624,1,1.0,925.6500244140624,,,,,,,,,,,1.0,925.6500244140624,,,21,4,2024,6,1,False,False,16,6,1.0000241
4518,243235,218.05999755859372,1,0.0,109.02999877929688,,,,,,,,,,,2.0,218.05999755859372,,,13,6,2024,3,0,False,False,24,3,2.0003605
4519,812607,416.6499938964844,1,0.0,416.6499938964844,,,,,,,,,,,1.0,416.6499938964844,,,14,4,2023,4,0,False,False,15,4,1.0000042
4521,51036,2794.829956054687,1,1.0,931.6099853515624,,,,,,,,,,,3.0,2794.829956054687,,,7,11,2023,1,0,False,False,45,1,3.0000095
4524,689769,46.619998931884766,1,0.0,46.619998931884766,,,,,,,,,,,1.0,46.619998931884766,,,28,6,2024,4,0,False,False,26,4,1.0000318
4525,329351,310.8699951171875,1,0.0,310.8699951171875,,,,,,,,,,,1.0,310.8699951171875,,,12,5,2024,6,1,False,False,19,6,1.0000291
4528,897083,1945.3800048828125,1,1.0,972.6900024414062,,,,,,,,,,,2.0,1945.3800048828125,,,15,10,2024,1,0,False,False,42,1,2.0000248
4529,567671,836.9600219726562,1,0.0,418.4800109863281,,,,,,,,,,,2.0,836.9600219726562,,,18,9,2024,2,0,False,False,38,2,1.9999965
4533,18035,2906.8200073242188,1,1.0,968.9400024414062,,,,,,,,,,,3.0,2906.8200073242188,,,26,10,2024,5,1,False,False,43,5,3.0000095
4535,952168,473.8999938964844,1,0.0,236.9499969482422,,,,,,,,,,,2.0,473.8999938964844,,,27,12,2023,2,0,False,False,52,2,1.9998925
4537,219598,1101.2399597167969,1,0.0,367.0799865722656,,,,,,,,,,,3.0,1101.2399597167969,,,1,8,2023,1,0,True,False,31,1,2.9998708
4539,739534,994.5599975585938,1,1.0,994.5599975585938,,,,,,,,,,,1.0,994.5599975585938,,,17,11,2023,4,0,False,False,46,4,1.000037
4541,462526,449.9700012207031,1,0.0,449.9700012207031,,,,,,,,,,,1.0,449.9700012207031,,,29,4,2024,0,0,False,False,18,0,0.9999468
4543,961614,454.4400024414063,1,0.0,227.22000122070312,,,,,,,,,,,2.0,454.4400024414063,,,8,8,2023,1,0,False,False,32,1,1.9999574
4546,762527,1380.1600341796875,1,0.0,690.0800170898438,,,,,,,,,,,2.0,1380.1600341796875,,,21,3,2023,1,0,False,False,12,1,2.0000184
4547,39154,1893.7199707031248,1,1.0,946.8599853515624,,,,,,,,,,,2.0,1893.7199707031248,,,23,5,2024,3,0,False,False,21,3,2.0000012
4550,114414,832.0599975585938,1,1.0,832.0599975585938,,,,,,,,,,,1.0,832.0599975585938,,,9,11,2023,3,0,False,False,45,3,1.0000241
4551,94225,231.3300018310547,1,0.0,77.11000061035156,,,,,,,,,,,3.0,231.3300018310547,,,27,5,2023,5,1,False,False,21,5,2.999976
4552,34200,639.5999755859375,1,0.0,319.79998779296875,,,,,,,,,,,2.0,639.5999755859375,,,14,10,2024,0,0,False,False,42,0,2.0000315
4555,77308,446.5400085449218,1,0.0,223.2700042724609,,,,,,,,,,,2.0,446.5400085449218,,,29,8,2023,1,0,False,False,35,1,1.9999541
4556,228286,358.1600036621094,1,0.0,179.0800018310547,,,,,,,,,,,2.0,358.1600036621094,,,15,3,2024,4,0,False,False,11,4,1.9999567
4557,970529,2482.3200073242188,1,1.0,827.4400024414062,,,,,,,,,,,3.0,2482.3200073242188,,,13,4,2023,3,0,False,False,15,3,3.0000095
4564,654623,1266.4200439453125,1,0.0,422.1400146484375,,,,,,,,,,,3.0,1266.4200439453125,,,19,11,2023,6,1,False,False,46,6,2.9999816
4565,237083,1154.260009765625,1,0.0,577.1300048828125,,,,,,,,,,,2.0,1154.260009765625,,,19,1,2024,4,0,False,False,3,4,1.9999899
4566,131937,863.429992675781,1,0.0,287.8099975585937,,,,,,,,,,,3.0,863.429992675781,,,24,7,2023,0,0,False,False,30,0,3.0000844
4569,890232,432.0,1,0.0,432.0,,,,,,,,,,,1.0,432.0,,,1,8,2023,1,0,True,False,31,1,0.9999485
4570,455083,959.010009765625,1,1.0,959.010009765625,,,,,,,,,,,1.0,959.010009765625,,,3,6,2023,5,1,False,False,22,5,1.0000235
4572,807452,288.3800048828125,1,0.0,144.19000244140625,,,,,,,,,,,2.0,288.3800048828125,,,28,10,2023,5,1,False,False,43,5,1.9999946
4573,684939,727.9500122070312,1,0.0,727.9500122070312,,,,,,,,,,,1.0,727.9500122070312,,,10,12,2023,6,1,False,False,49,6,1.0000346
4574,552496,1016.0,1,0.0,508.0,,,,,,,,,,,2.0,1016.0,,,19,7,2024,4,0,False,False,29,4,1.9999791
4575,118820,12.31999969482422,1,0.0,12.31999969482422,,,,,,,,,,,1.0,12.31999969482422,,,12,6,2023,0,0,False,False,24,0,1.0002074
4577,897083,2918.0700073242188,1,1.0,972.6900024414062,,,,,,,,,,,3.0,2918.0700073242188,,,17,4,2023,0,0,False,False,16,0,3.0000095
4578,367391,1879.0999755859373,1,1.0,939.5499877929688,,,,,,,,,,,2.0,1879.0999755859373,,,30,9,2023,5,1,False,True,39,5,2.0000012
4579,767398,66.41999816894533,1,0.0,22.13999938964844,,,,,,,,,,,3.0,66.41999816894533,,,22,12,2023,4,0,False,False,51,4,2.999848
4580,962054,16.860000610351562,1,0.0,16.860000610351562,,,,,,,,,,,1.0,16.860000610351562,,,2,6,2024,6,1,False,False,22,6,1.0001935
4581,891833,986.3800048828126,1,0.0,493.1900024414063,,,,,,,,,,,2.0,986.3800048828126,,,20,1,2024,5,1,False,False,3,5,1.9998918
4584,741341,923.8400268554688,1,1.0,923.8400268554688,,,,,,,,,,,1.0,923.8400268554688,,,6,6,2023,1,0,False,False,23,1,1.0000241
4585,256783,906.5399780273438,1,1.0,906.5399780273438,,,,,,,,,,,1.0,906.5399780273438,,,13,1,2024,5,1,False,False,2,5,1.0000241
4586,970529,1654.8800048828125,1,1.0,827.4400024414062,,,,,,,,,,,2.0,1654.8800048828125,,,28,6,2024,4,0,False,False,26,4,2.0000248
4588,378230,166.4199981689453,1,0.0,166.4199981689453,,,,,,,,,,,1.0,166.4199981689453,,,17,10,2023,1,0,False,False,42,1,1.0000074
4592,378287,998.519989013672,1,0.0,332.8399963378906,,,,,,,,,,,3.0,998.519989013672,,,23,5,2023,1,0,False,False,21,1,2.9998949
4594,144124,488.009994506836,1,0.0,162.6699981689453,,,,,,,,,,,3.0,488.009994506836,,,12,3,2024,1,0,False,False,11,1,3.00004
4595,692985,197.38999938964844,1,0.0,197.38999938964844,,,,,,,,,,,1.0,197.38999938964844,,,8,8,2023,1,0,False,False,32,1,0.99980253
4596,880510,951.4299926757812,1,1.0,951.4299926757812,,,,,,,,,,,1.0,951.4299926757812,,,23,5,2023,1,0,False,False,21,1,1.0000241
4598,194682,2736.8699340820312,1,1.0,912.2899780273438,,,,,,,,,,,3.0,2736.8699340820312,,,10,5,2024,4,0,False,False,19,4,3.0000095
4603,563740,288.990005493164,1,0.0,96.33000183105467,,,,,,,,,,,3.0,288.990005493164,,,22,2,2024,3,0,False,False,8,3,3.0001204
4604,681063,642.5599975585938,1,0.0,321.2799987792969,,,,,,,,,,,2.0,642.5599975585938,,,10,6,2024,0,0,False,False,24,0,1.9999789
4605,658389,305.1000061035156,1,0.0,152.5500030517578,,,,,,,,,,,2.0,305.1000061035156,,,30,8,2024,4,0,False,False,35,4,1.9999844
4606,376447,724.8400268554688,1,0.0,724.8400268554688,,,,,,,,,,,1.0,724.8400268554688,,,3,4,2024,2,0,False,False,14,2,1.0000346
4607,222892,2607.659912109375,1,1.0,869.219970703125,,,,,,,,,,,3.0,2607.659912109375,,,17,10,2023,1,0,False,False,42,1,3.0000095
4608,689769,93.23999786376952,1,0.0,46.619998931884766,,,,,,,,,,,2.0,93.23999786376952,,,19,4,2024,4,0,False,False,16,4,2.000009
4609,34200,319.79998779296875,1,0.0,319.79998779296875,,,,,,,,,,,1.0,319.79998779296875,,,24,5,2023,2,0,False,False,21,2,1.0000335
4611,196719,652.5,1,0.0,217.5,,,,,,,,,,,3.0,652.5,,,25,9,2023,0,0,False,False,39,0,2.99965
4612,36412,1193.039978027344,1,0.0,397.6799926757813,,,,,,,,,,,3.0,1193.039978027344,,,17,9,2024,1,0,False,False,38,1,2.9998949
4616,606256,369.2799987792969,1,0.0,369.2799987792969,,,,,,,,,,,1.0,369.2799987792969,,,3,4,2023,0,0,False,False,14,0,1.000034
4620,187399,53.4900016784668,1,0.0,53.4900016784668,,,,,,,,,,,1.0,53.4900016784668,,,9,6,2024,6,1,False,False,23,6,1.0005795
4622,894539,890.9600219726562,1,0.0,445.4800109863281,,,,,,,,,,,2.0,890.9600219726562,,,21,6,2023,2,0,False,False,25,2,1.99989
4623,492958,168.39999389648438,1,0.0,84.19999694824219,,,,,,,,,,,2.0,168.39999389648438,,,7,4,2024,6,1,False,False,14,6,2.000086
4627,621677,635.5999755859375,1,0.0,317.79998779296875,,,,,,,,,,,2.0,635.5999755859375,,,11,5,2024,5,1,False,False,19,5,1.9999692
4631,154179,582.8699951171875,1,0.0,582.8699951171875,,,,,,,,,,,1.0,582.8699951171875,,,22,4,2024,0,0,False,False,17,0,1.000039
4633,324809,608.0,1,0.0,608.0,,,,,,,,,,,1.0,608.0,,,22,3,2024,4,0,False,False,12,4,1.0000346
4635,818522,96.08999633789062,1,0.0,96.08999633789062,,,,,,,,,,,1.0,96.08999633789062,,,27,3,2023,0,0,False,False,13,0,0.999976
4638,274207,328.510009765625,1,0.0,328.510009765625,,,,,,,,,,,1.0,328.510009765625,,,17,4,2023,0,0,False,False,16,0,1.0000335
4639,89084,1197.6600341796875,1,0.0,598.8300170898438,,,,,,,,,,,2.0,1197.6600341796875,,,27,8,2023,6,1,False,False,34,6,1.9999899
4643,851978,2147.159912109375,1,0.0,715.719970703125,,,,,,,,,,,3.0,2147.159912109375,,,17,12,2023,6,1,False,False,50,6,3.0000095
4644,798639,211.25,1,0.0,211.25,,,,,,,,,,,1.0,211.25,,,18,7,2023,1,0,False,False,29,1,1.0000564
4650,953175,225.2100067138672,1,0.0,225.2100067138672,,,,,,,,,,,1.0,225.2100067138672,,,16,10,2024,2,0,False,False,42,2,1.0000205
4656,692985,197.38999938964844,1,0.0,197.38999938964844,,,,,,,,,,,1.0,197.38999938964844,,,10,12,2023,6,1,False,False,49,6,0.99980253
4657,487065,749.3599853515626,1,0.0,374.6799926757813,,,,,,,,,,,2.0,749.3599853515626,,,6,4,2023,3,0,False,False,14,3,1.9999557
4658,714999,882.510009765625,1,1.0,882.510009765625,,,,,,,,,,,1.0,882.510009765625,,,1,4,2024,0,0,True,False,14,0,1.0000241
4662,118820,36.95999908447266,1,0.0,12.31999969482422,,,,,,,,,,,3.0,36.95999908447266,,,13,10,2023,4,0,False,False,41,4,2.9997241
4663,378287,998.519989013672,1,0.0,332.8399963378906,,,,,,,,,,,3.0,998.519989013672,,,24,9,2023,6,1,False,False,38,6,2.9998944
4665,513199,422.2300109863281,1,0.0,422.2300109863281,,,,,,,,,,,1.0,422.2300109863281,,,1,8,2024,3,0,True,False,31,3,1.0000201
4666,672059,1345.4599609375,1,0.0,672.72998046875,,,,,,,,,,,2.0,1345.4599609375,,,2,9,2023,5,1,False,False,35,5,2.0000103
4668,659290,638.6799926757812,1,0.0,319.3399963378906,,,,,,,,,,,2.0,638.6799926757812,,,16,10,2023,0,0,False,False,42,0,1.9999692
4671,473929,1320.570007324219,1,0.0,440.1900024414063,,,,,,,,,,,3.0,1320.570007324219,,,26,5,2024,6,1,False,False,21,6,3.0000582
4672,337168,545.489990234375,1,0.0,545.489990234375,,,,,,,,,,,1.0,545.489990234375,,,9,6,2024,6,1,False,False,23,6,1.0000346
4673,120532,1395.06005859375,1,0.0,697.530029296875,,,,,,,,,,,2.0,1395.06005859375,,,8,4,2023,5,1,False,False,14,5,2.0000055
4674,82484,1829.7600097656248,1,1.0,914.8800048828124,,,,,,,,,,,2.0,1829.7600097656248,,,15,2,2024,3,0,False,False,7,3,2.0000012
4675,120385,1793.7299194335938,1,0.0,597.9099731445312,,,,,,,,,,,3.0,1793.7299194335938,,,13,4,2023,3,0,False,False,15,3,3.0000198
4677,757274,196.63999938964844,1,0.0,98.31999969482422,,,,,,,,,,,2.0,196.63999938964844,,,21,4,2023,4,0,False,False,16,4,1.9998547
4678,863930,242.57000732421875,1,0.0,242.57000732421875,,,,,,,,,,,1.0,242.57000732421875,,,9,3,2024,5,1,False,False,10,5,1.0000205
4684,317242,198.1499938964844,1,0.0,198.1499938964844,,,,,,,,,,,1.0,198.1499938964844,,,27,5,2023,5,1,False,False,21,5,0.99920714
4685,818990,327.1000061035156,1,0.0,163.5500030517578,,,,,,,,,,,2.0,327.1000061035156,,,17,5,2023,2,0,False,False,20,2,1.9999807
4686,478531,2476.3800659179688,1,1.0,825.4600219726562,,,,,,,,,,,3.0,2476.3800659179688,,,9,4,2023,6,1,False,False,14,6,3.0000095
4687,461804,310.69000244140625,1,0.0,310.69000244140625,,,,,,,,,,,1.0,310.69000244140625,,,8,9,2024,6,1,False,False,36,6,1.0000291
4689,704868,386.9200134277344,1,0.0,193.4600067138672,,,,,,,,,,,2.0,386.9200134277344,,,2,7,2024,1,0,False,False,27,1,2.0000849
4690,354409,975.2399597167968,1,0.0,325.0799865722656,,,,,,,,,,,3.0,975.2399597167968,,,11,12,2023,0,0,False,False,50,0,3.0000637
4692,707935,2462.7000732421875,1,1.0,820.9000244140625,,,,,,,,,,,3.0,2462.7000732421875,,,8,12,2023,4,0,False,False,49,4,3.0000095
4693,114414,2496.179992675781,1,1.0,832.0599975585938,,,,,,,,,,,3.0,2496.179992675781,,,22,7,2023,5,1,False,False,29,5,3.0000095
4697,687218,953.4600219726562,1,0.0,317.82000732421875,,,,,,,,,,,3.0,953.4600219726562,,,31,8,2023,3,0,False,True,35,3,3.0000982
4706,927651,426.7200012207031,1,0.0,426.7200012207031,,,,,,,,,,,1.0,426.7200012207031,,,3,12,2023,6,1,False,False,48,6,0.99994415
4709,679865,1043.730010986328,1,0.0,347.9100036621094,,,,,,,,,,,3.0,1043.730010986328,,,21,8,2023,0,0,False,False,34,0,2.9998949
4711,9436,176.86000061035156,1,0.0,88.43000030517578,,,,,,,,,,,2.0,176.86000061035156,,,16,3,2023,3,0,False,False,11,3,2.0000994
4712,654623,1266.4200439453125,1,0.0,422.1400146484375,,,,,,,,,,,3.0,1266.4200439453125,,,30,8,2024,4,0,False,False,35,4,2.999982
4714,658389,305.1000061035156,1,0.0,152.5500030517578,,,,,,,,,,,2.0,305.1000061035156,,,6,6,2023,1,0,False,False,23,1,1.9999844
4716,264803,2987.93994140625,1,1.0,995.97998046875,,,,,,,,,,,3.0,2987.93994140625,,,9,4,2023,6,1,False,False,14,6,3.0000095
4717,324809,608.0,1,0.0,608.0,,,,,,,,,,,1.0,608.0,,,15,9,2024,6,1,False,False,37,6,1.0000346
4718,256051,801.8400268554688,1,0.0,400.9200134277344,,,,,,,,,,,2.0,801.8400268554688,,,6,10,2023,4,0,False,False,40,4,1.9999171
4719,89084,598.8300170898438,1,0.0,598.8300170898438,,,,,,,,,,,1.0,598.8300170898438,,,10,3,2024,6,1,False,False,10,6,1.000039
4721,461804,621.3800048828125,1,0.0,310.69000244140625,,,,,,,,,,,2.0,621.3800048828125,,,30,6,2024,6,1,False,True,26,6,2.0000267
4722,642612,1551.090087890625,1,0.0,517.030029296875,,,,,,,,,,,3.0,1551.090087890625,,,23,7,2024,1,0,False,False,30,1,3.0000198
4723,799688,619.239990234375,1,0.0,309.6199951171875,,,,,,,,,,,2.0,619.239990234375,,,23,4,2024,1,0,False,False,17,1,2.0000067
4724,561860,1749.56005859375,1,1.0,874.780029296875,,,,,,,,,,,2.0,1749.56005859375,,,27,9,2024,4,0,False,False,39,4,2.0000057
4725,871592,2610.8699340820312,1,1.0,870.2899780273438,,,,,,,,,,,3.0,2610.8699340820312,,,2,10,2024,2,0,False,False,40,2,3.0000095
4726,473929,1320.570007324219,1,0.0,440.1900024414063,,,,,,,,,,,3.0,1320.570007324219,,,30,10,2024,2,0,False,False,44,2,3.0000587
4728,602241,2929.6499633789062,1,1.0,976.5499877929688,,,,,,,,,,,3.0,2929.6499633789062,,,29,1,2024,0,0,False,False,5,0,3.0000095
4735,490939,160.5,1,0.0,80.25,,,,,,,,,,,2.0,160.5,,,15,6,2024,5,1,False,False,24,5,1.9995197
4737,723678,2026.3800659179688,1,0.0,675.4600219726562,,,,,,,,,,,3.0,2026.3800659179688,,,22,7,2024,0,0,False,False,30,0,3.0000095
4740,644847,622.8099975585938,1,0.0,622.8099975585938,,,,,,,,,,,1.0,622.8099975585938,,,25,8,2023,4,0,False,False,34,4,1.0000346
