order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
5813507399,76019750,2024-04-15 09:01:04,2024-04-15 09:21:04,2024-04-15 09:16:04,On Time,4495.56005859375,UPI,13303,802
5815833211,31940833,2024-02-08 19:08:31,2024-02-08 19:27:31,2024-02-08 19:27:31,On Time,1691.9000244140625,Card,78640,4175
5816647866,81420960,2024-09-26 05:13:41,2024-09-26 05:23:41,2024-09-26 05:40:41,Significantly Delayed,2323.449951171875,Cash,84702,6850
5817989751,72366758,2023-11-22 11:36:54,2023-11-22 11:48:54,2023-11-22 11:49:54,On Time,1730.1700439453125,Wallet,53533,2507
5819387689,49152878,2023-09-08 18:10:12,2023-09-08 18:24:12,2023-09-08 18:19:12,On Time,2115.0400390625,Wallet,54590,87
5819887962,49433260,2024-03-03 00:31:47,2024-03-03 00:46:47,2024-03-03 01:08:47,Significantly Delayed,4570.580078125,Wallet,85744,4778
5824924668,49881540,2023-11-19 17:07:48,2023-11-19 17:24:48,2023-11-19 17:25:48,On Time,1710.5400390625,UPI,22803,4088
5828325906,40587811,2023-12-04 11:40:56,2023-12-04 11:59:56,2023-12-04 11:57:56,On Time,4230.580078125,Wallet,34564,4046
5829741995,40434527,2023-12-25 23:00:40,2023-12-25 23:10:40,2023-12-25 23:20:40,Slightly Delayed,1906.8599853515625,Card,19670,7172
5833898647,18256339,2023-10-09 08:46:04,2023-10-09 08:59:04,2023-10-09 09:04:04,On Time,4095.43994140625,Wallet,15139,4349
5834861324,84826389,2023-07-04 12:17:28,2023-07-04 12:29:28,2023-07-04 12:50:28,Significantly Delayed,1367.3399658203125,UPI,35944,3985
5838302640,96795047,2023-05-12 05:46:25,2023-05-12 06:02:25,2023-05-12 06:09:25,Slightly Delayed,3377.43994140625,UPI,30907,4242
5840148195,66269844,2024-01-22 10:00:36,2024-01-22 10:16:36,2024-01-22 10:15:36,On Time,1688.22998046875,Wallet,61116,5450
5840290569,99490786,2023-09-18 03:57:40,2023-09-18 04:09:40,2023-09-18 04:08:40,On Time,2578.090087890625,Wallet,92356,5670
5841260317,65426878,2023-04-28 19:29:03,2023-04-28 19:44:03,2023-04-28 19:58:03,Slightly Delayed,3951.800048828125,Cash,46790,7582
5842420654,43307488,2024-05-06 11:58:12,2024-05-06 12:16:12,2024-05-06 12:22:12,Slightly Delayed,261.0299987792969,Wallet,60389,553
5842678913,6756256,2024-06-02 11:01:26,2024-06-02 11:16:26,2024-06-02 11:15:26,On Time,3908.760009765625,Wallet,49657,4580
5844776722,10038382,2024-01-10 12:05:56,2024-01-10 12:17:56,2024-01-10 12:18:56,On Time,3806.97998046875,UPI,57666,4002
5844807259,45477575,2023-10-14 02:32:22,2023-10-14 02:52:22,2023-10-14 02:47:22,On Time,4355.4599609375,Cash,56643,2024
5850669672,24137201,2023-06-10 08:45:50,2023-06-10 09:01:50,2023-06-10 09:03:50,On Time,3441.1298828125,UPI,78930,8779
5851854765,82032191,2023-11-24 14:55:43,2023-11-24 15:07:43,2023-11-24 15:16:43,Slightly Delayed,1865.0400390625,Wallet,71230,6517
5852189277,29653387,2024-10-13 14:14:35,2024-10-13 14:27:35,2024-10-13 14:22:35,On Time,615.5599975585938,UPI,95197,1771
5853998391,94453274,2023-09-08 02:48:14,2023-09-08 02:58:14,2023-09-08 02:55:14,On Time,949.219970703125,Wallet,23606,364
5856838171,55971849,2023-12-20 18:25:40,2023-12-20 18:44:40,2023-12-20 19:09:40,Significantly Delayed,3115.93994140625,Wallet,7117,1390
5859787209,8628482,2024-09-30 06:06:12,2024-09-30 06:18:12,2024-09-30 06:28:12,Slightly Delayed,2601.550048828125,Cash,76845,839
5859840400,5754255,2023-10-21 23:48:32,2023-10-21 23:59:32,2023-10-21 23:59:32,On Time,647.8599853515625,UPI,47423,9665
5862535621,76850859,2024-01-03 06:09:00,2024-01-03 06:23:00,2024-01-03 06:25:00,On Time,2401.81005859375,Card,82460,6856
5863164527,38671747,2023-11-13 17:50:55,2023-11-13 18:08:55,2023-11-13 18:16:55,Slightly Delayed,2786.320068359375,Wallet,26359,5908
5865390748,30042971,2024-10-01 03:21:09,2024-10-01 03:41:09,2024-10-01 03:45:09,On Time,3835.4599609375,UPI,71450,9446
5865396281,84119685,2024-02-06 02:08:36,2024-02-06 02:27:36,2024-02-06 02:57:36,Significantly Delayed,994.5599975585938,UPI,95971,6709
5867651793,64197854,2023-11-09 11:37:19,2023-11-09 11:51:19,2023-11-09 11:50:19,On Time,2984.429931640625,Wallet,84411,8491
5868093790,61618079,2023-04-05 23:55:52,2023-04-06 00:08:52,2023-04-06 00:11:52,On Time,443.0299987792969,Card,30003,6582
5868326481,37556526,2024-03-15 21:07:07,2024-03-15 21:24:07,2024-03-15 21:21:07,On Time,1962.3499755859375,Wallet,94140,3106
5870152806,376144,2024-03-23 03:57:26,2024-03-23 04:07:26,2024-03-23 04:02:26,On Time,171.1999969482422,Cash,41777,5545
5874940276,38875754,2024-04-11 06:28:42,2024-04-11 06:45:42,2024-04-11 06:40:42,On Time,546.4299926757812,UPI,22218,4821
5875285677,62510499,2023-05-20 10:43:49,2023-05-20 10:53:49,2023-05-20 10:57:49,On Time,3993.929931640625,Wallet,55480,9163
5877618756,80571942,2023-07-07 11:11:17,2023-07-07 11:24:17,2023-07-07 11:20:17,On Time,3870.080078125,Cash,23099,3187
5879390688,77869660,2023-09-07 19:36:09,2023-09-07 19:48:09,2023-09-07 19:54:09,Slightly Delayed,96.08999633789062,Wallet,87608,8201
5879579208,41261495,2024-09-10 10:51:59,2024-09-10 11:07:59,2024-09-10 11:13:59,Slightly Delayed,983.8099975585938,Wallet,29566,5704
5881059783,2219590,2023-08-01 10:03:31,2023-08-01 10:15:31,2023-08-01 10:10:31,On Time,1432.72998046875,Cash,75665,4749
5881633926,32293017,2023-04-21 18:43:44,2023-04-21 19:00:44,2023-04-21 19:03:44,On Time,4263.330078125,Card,40430,9748
5882568464,49258916,2023-04-13 08:26:05,2023-04-13 08:39:05,2023-04-13 08:37:05,On Time,1706.72998046875,Cash,93909,7978
5887288860,40587811,2024-03-01 21:18:19,2024-03-01 21:35:19,2024-03-01 21:32:19,On Time,3395.3798828125,Cash,90694,1299
5890338566,81337068,2023-04-29 02:55:02,2023-04-29 03:11:02,2023-04-29 03:12:02,On Time,4368.22021484375,Cash,58543,2886
5890339330,2188994,2024-05-21 16:19:30,2024-05-21 16:31:30,2024-05-21 16:26:30,On Time,3750.590087890625,Wallet,84178,5506
5891002534,41494517,2023-09-29 15:59:08,2023-09-29 16:16:08,2023-09-29 16:26:08,Slightly Delayed,475.0400085449219,Card,79352,9109
5894327065,35133191,2024-03-15 13:35:58,2024-03-15 13:47:58,2024-03-15 13:56:58,Slightly Delayed,1725.219970703125,Card,29930,8466
5895445193,39093069,2023-09-18 20:11:21,2023-09-18 20:29:21,2023-09-18 20:36:21,Slightly Delayed,1401.5799560546875,Wallet,40476,141
5895644119,1603358,2023-06-11 14:12:56,2023-06-11 14:27:56,2023-06-11 14:27:56,On Time,1742.43994140625,Wallet,6452,8140
5897343054,52815265,2023-03-21 04:16:27,2023-03-21 04:28:27,2023-03-21 04:50:27,Significantly Delayed,171.1999969482422,Card,2375,2232
5903638531,78209683,2023-05-02 16:44:25,2023-05-02 16:58:25,2023-05-02 16:56:25,On Time,3051.0400390625,Card,30906,9390
5905518100,86995126,2023-09-25 06:34:07,2023-09-25 06:47:07,2023-09-25 06:51:07,On Time,581.9199829101562,Wallet,87502,1527
5907766010,12272282,2024-10-07 14:03:49,2024-10-07 14:22:49,2024-10-07 14:33:49,Slightly Delayed,3937.39990234375,Wallet,85975,8107
5909879259,82594354,2024-08-06 19:17:03,2024-08-06 19:31:03,2024-08-06 19:42:03,Slightly Delayed,786.0999755859375,Card,48039,4123
5912729079,90919603,2024-08-10 01:18:51,2024-08-10 01:34:51,2024-08-10 01:49:51,Slightly Delayed,2270.570068359375,Cash,56995,2536
5912752928,29562254,2023-12-20 18:21:00,2023-12-20 18:31:00,2023-12-20 18:30:00,On Time,2865.639892578125,Wallet,26396,9782
5914484553,4378755,2023-11-17 16:40:52,2023-11-17 16:59:52,2023-11-17 16:57:52,On Time,931.3599853515625,UPI,74330,106
5917975686,37054866,2024-06-04 21:07:32,2024-06-04 21:25:32,2024-06-04 21:26:32,On Time,4269.52978515625,UPI,95635,8877
5922953060,96628029,2024-09-13 18:08:03,2024-09-13 18:23:03,2024-09-13 18:25:03,On Time,1867.739990234375,Card,71666,6461
5923573134,22800586,2024-02-17 20:02:29,2024-02-17 20:16:29,2024-02-17 20:21:29,On Time,877.97998046875,Wallet,74712,5990
5924297360,59197894,2024-09-09 21:59:31,2024-09-09 22:12:31,2024-09-09 22:27:31,Slightly Delayed,723.4400024414062,Wallet,50579,235
5924715529,79919160,2024-03-24 04:10:10,2024-03-24 04:26:10,2024-03-24 04:29:10,On Time,3867.89990234375,UPI,96349,8803
5927472701,93563435,2024-01-12 16:56:03,2024-01-12 17:06:03,2024-01-12 17:04:03,On Time,2280.7099609375,Wallet,95432,1954
5927852227,37556526,2024-04-12 06:07:28,2024-04-12 06:20:28,2024-04-12 06:18:28,On Time,1975.030029296875,Cash,45911,3633
5928657526,22076522,2023-10-14 12:34:49,2023-10-14 12:48:49,2023-10-14 12:49:49,On Time,2020.5799560546875,Card,91083,6758
5931307224,2361575,2023-11-27 08:46:41,2023-11-27 08:58:41,2023-11-27 09:22:41,Significantly Delayed,4401.93017578125,Cash,44956,7790
5932091553,80571942,2024-10-22 11:07:22,2024-10-22 11:26:22,2024-10-22 11:36:22,Slightly Delayed,1269.1800537109375,Card,14918,5812
5933289680,5751638,2023-12-07 04:30:24,2023-12-07 04:49:24,2023-12-07 05:09:24,Significantly Delayed,2950.60009765625,Wallet,1722,9869
5934372451,56441247,2023-04-10 01:58:24,2023-04-10 02:10:24,2023-04-10 02:05:24,On Time,3355.510009765625,Cash,81095,9122
5936051107,83304462,2024-10-21 14:47:16,2024-10-21 14:58:16,2024-10-21 15:10:16,Slightly Delayed,939.5499877929688,Wallet,63513,1813
5936301790,87059497,2024-06-21 19:09:09,2024-06-21 19:23:09,2024-06-21 19:26:09,On Time,3158.35009765625,Cash,9590,7424
5936596117,67729191,2024-10-25 12:09:18,2024-10-25 12:28:18,2024-10-25 12:23:18,On Time,3014.85009765625,Card,1771,6545
5936628691,47387512,2023-10-01 11:20:21,2023-10-01 11:37:21,2023-10-01 11:49:21,Slightly Delayed,2943.169921875,UPI,50066,5691
5937934264,90346920,2024-09-11 19:24:19,2024-09-11 19:35:19,2024-09-11 19:50:19,Slightly Delayed,3551.14990234375,Card,41221,6621
5938542755,3408982,2023-07-31 17:01:37,2023-07-31 17:18:37,2023-07-31 17:14:37,On Time,2934.580078125,Cash,91330,5103
5939554684,3875480,2023-06-11 16:33:08,2023-06-11 16:47:08,2023-06-11 16:51:08,On Time,3071.719970703125,Wallet,71726,212
5944464513,34095555,2023-03-25 16:40:17,2023-03-25 16:57:17,2023-03-25 16:55:17,On Time,1371.1700439453125,Wallet,80133,700
5948575331,92038780,2024-05-09 22:57:09,2024-05-09 23:12:09,2024-05-09 23:10:09,On Time,2112.590087890625,Card,53387,4962
5948662456,35988028,2023-06-29 18:25:14,2023-06-29 18:45:14,2023-06-29 18:47:14,On Time,4187.66015625,Card,39614,4341
5951090793,27878182,2024-04-20 19:08:47,2024-04-20 19:26:47,2024-04-20 19:29:47,On Time,2143.889892578125,UPI,35150,7610
5952886441,16420489,2024-03-12 11:22:17,2024-03-12 11:39:17,2024-03-12 11:37:17,On Time,3604.3798828125,Wallet,23150,5334
5953376503,79169760,2024-05-25 03:53:54,2024-05-25 04:08:54,2024-05-25 04:24:54,Significantly Delayed,650.2000122070312,Wallet,34929,3686
5953426781,79135318,2023-12-10 11:26:07,2023-12-10 11:44:07,2023-12-10 11:42:07,On Time,3762.1298828125,UPI,21723,930
5953535252,79630614,2024-06-08 18:58:00,2024-06-08 19:11:00,2024-06-08 19:07:00,On Time,1693.8399658203125,UPI,18950,6004
5956863364,24821281,2024-02-20 23:36:34,2024-02-20 23:47:34,2024-02-20 23:55:34,Slightly Delayed,918.5800170898438,Wallet,6378,3838
5960266785,97419742,2023-11-21 05:59:29,2023-11-21 06:18:29,2023-11-21 06:15:29,On Time,3443.159912109375,Wallet,88310,5546
5961051248,20834589,2024-10-28 20:12:29,2024-10-28 20:23:29,2024-10-28 20:26:29,On Time,3502.35009765625,Cash,69003,3409
5961097387,75474920,2023-08-27 04:34:57,2023-08-27 04:53:57,2023-08-27 04:53:57,On Time,2425.77001953125,Wallet,73762,6574
5964122835,14006996,2024-03-29 18:12:05,2024-03-29 18:29:05,2024-03-29 18:26:05,On Time,2305.0400390625,UPI,98433,9052
5965281449,17597449,2023-06-26 17:36:05,2023-06-26 17:51:05,2023-06-26 17:53:05,On Time,3412.110107421875,Cash,26992,3156
5966726971,57833505,2023-09-06 18:01:18,2023-09-06 18:16:18,2023-09-06 18:21:18,On Time,2597.419921875,Wallet,51902,4449
5967495442,77086074,2024-07-18 15:25:29,2024-07-18 15:36:29,2024-07-18 15:47:29,Slightly Delayed,707.6699829101562,Card,7004,9906
5969684091,13604883,2023-12-02 15:45:34,2023-12-02 15:56:34,2023-12-02 15:53:34,On Time,2571.469970703125,Cash,47179,2395
5970759669,26285589,2024-03-19 10:30:44,2024-03-19 10:42:44,2024-03-19 10:41:44,On Time,3168.8701171875,UPI,77115,3868
5972410040,19179897,2024-08-11 07:22:14,2024-08-11 07:38:14,2024-08-11 07:41:14,On Time,1721.0799560546875,Wallet,62822,4388
5979489110,22161071,2023-09-07 07:49:52,2023-09-07 08:03:52,2023-09-07 08:05:52,On Time,2337.1201171875,Card,8681,5784
5980648426,23982977,2023-12-15 03:26:00,2023-12-15 03:43:00,2023-12-15 03:59:00,Significantly Delayed,995.8699951171875,UPI,76780,3979
5982122427,6398761,2023-04-23 19:59:41,2023-04-23 20:15:41,2023-04-23 20:18:41,On Time,345.5400085449219,Card,58401,1333
5982829268,90038364,2023-04-01 04:32:39,2023-04-01 04:43:39,2023-04-01 04:43:39,On Time,2923.97998046875,Cash,97197,6399
5989265505,62742797,2024-03-15 04:11:36,2024-03-15 04:27:36,2024-03-15 04:22:36,On Time,3673.81005859375,Card,11502,4556
5990129875,87160527,2024-07-13 08:44:22,2024-07-13 09:01:22,2024-07-13 09:16:22,Slightly Delayed,2192.830078125,UPI,94600,2222
5991829458,80850753,2023-08-12 07:02:02,2023-08-12 07:17:02,2023-08-12 07:14:02,On Time,4046.31005859375,UPI,38043,7607
5992338333,9738801,2023-04-03 23:28:44,2023-04-03 23:47:44,2023-04-03 23:47:44,On Time,3121.0400390625,Cash,91077,4006
5995393950,64535602,2023-08-06 07:53:40,2023-08-06 08:09:40,2023-08-06 08:07:40,On Time,3434.889892578125,Card,47824,3722
5995819849,34787383,2023-08-19 04:16:08,2023-08-19 04:35:08,2023-08-19 04:44:08,Slightly Delayed,2030.8800048828125,Wallet,2395,4317
5998035939,88324928,2024-02-22 01:21:53,2024-02-22 01:33:53,2024-02-22 01:31:53,On Time,3279.719970703125,Card,25912,2444
6000890622,62828341,2024-09-14 16:12:21,2024-09-14 16:26:21,2024-09-14 16:23:21,On Time,1826.219970703125,UPI,29998,2572
6006693867,24496983,2023-07-13 23:49:36,2023-07-14 00:02:36,2023-07-14 00:05:36,On Time,1371.1700439453125,Card,91362,9021
6009342120,59620534,2024-03-02 08:57:40,2024-03-02 09:13:40,2024-03-02 09:20:40,Slightly Delayed,1402.9000244140625,Wallet,11837,5318
6009732867,6982488,2024-08-02 07:29:36,2024-08-02 07:39:36,2024-08-02 07:34:36,On Time,2793.260009765625,Cash,91790,5502
6011117738,24337950,2024-01-07 10:51:31,2024-01-07 11:01:31,2024-01-07 11:04:31,On Time,2539.659912109375,Card,8264,5459
6012082951,88866835,2023-05-17 06:08:38,2023-05-17 06:23:38,2023-05-17 06:26:38,On Time,3669.77001953125,Card,9667,918
6018805430,35358395,2023-09-04 07:24:40,2023-09-04 07:37:40,2023-09-04 07:41:40,On Time,4118.3701171875,Card,39582,1404
6023721507,8791577,2024-04-07 00:19:29,2024-04-07 00:36:29,2024-04-07 00:35:29,On Time,1849.030029296875,UPI,72197,158
6026842782,75928073,2024-08-27 19:51:30,2024-08-27 20:11:30,2024-08-27 20:10:30,On Time,2610.0,Wallet,57323,5333
6027355216,17929886,2023-06-27 20:49:55,2023-06-27 21:07:55,2023-06-27 21:08:55,On Time,2562.389892578125,Card,89884,8534
6029394789,7591711,2023-04-30 06:03:14,2023-04-30 06:23:14,2023-04-30 06:32:14,Slightly Delayed,2118.0400390625,UPI,28593,637
6031122324,28603182,2024-06-25 15:25:20,2024-06-25 15:38:20,2024-06-25 15:39:20,On Time,3472.93994140625,UPI,85429,5583
6032675432,63368244,2024-09-29 05:08:49,2024-09-29 05:22:49,2024-09-29 05:19:49,On Time,2708.7099609375,Wallet,29641,371
6033014029,29525287,2024-10-21 13:54:53,2024-10-21 14:09:53,2024-10-21 14:20:53,Slightly Delayed,1534.72998046875,Cash,31624,6382
6033660622,65618148,2023-04-12 15:11:35,2023-04-12 15:24:35,2023-04-12 15:31:35,Slightly Delayed,1321.760009765625,Wallet,82054,6157
6033878151,61226563,2023-11-11 18:32:19,2023-11-11 18:42:19,2023-11-11 18:37:19,On Time,572.02001953125,Card,5041,6219
6037541687,86067293,2023-12-10 22:25:05,2023-12-10 22:43:05,2023-12-10 22:45:05,On Time,681.9099731445312,Wallet,39815,7649
6037899648,22738465,2024-03-27 17:44:43,2024-03-27 18:00:43,2024-03-27 18:04:43,On Time,1231.030029296875,Cash,59131,914
6038240765,48002829,2023-05-27 00:19:57,2023-05-27 00:30:57,2023-05-27 00:30:57,On Time,1312.6199951171875,Cash,66705,1431
6039353394,86479284,2023-08-08 15:10:38,2023-08-08 15:29:38,2023-08-08 15:25:38,On Time,313.7699890136719,Cash,39607,4595
6045698170,666589,2024-01-24 17:03:49,2024-01-24 17:14:49,2024-01-24 17:19:49,On Time,222.14999389648438,UPI,16848,3220
6047222755,78394303,2023-09-23 06:45:31,2023-09-23 06:59:31,2023-09-23 06:58:31,On Time,4715.1298828125,Card,19111,9177
6048321120,24357425,2024-07-25 10:46:28,2024-07-25 10:59:28,2024-07-25 11:07:28,Slightly Delayed,3163.1201171875,Card,48142,9343
6048604080,98218863,2023-09-06 02:01:23,2023-09-06 02:19:23,2023-09-06 02:16:23,On Time,5820.25,Cash,90276,7098
6051792089,68906393,2024-07-23 21:53:14,2024-07-23 22:07:14,2024-07-23 22:09:14,On Time,2200.669921875,Cash,59903,8465
6054358790,59216664,2024-01-26 10:11:06,2024-01-26 10:31:06,2024-01-26 10:26:06,On Time,3217.699951171875,Wallet,52564,1880
6056126973,48765625,2024-07-02 22:31:53,2024-07-02 22:45:53,2024-07-02 22:45:53,On Time,1172.68994140625,UPI,84012,1
6060156146,92404798,2023-05-25 18:55:12,2023-05-25 19:10:12,2023-05-25 19:25:12,Slightly Delayed,2318.89990234375,UPI,43137,1923
6061353924,49241309,2024-03-03 22:15:37,2024-03-03 22:26:37,2024-03-03 22:23:37,On Time,1424.68994140625,Wallet,5451,5328
6065496420,12277039,2023-05-16 16:31:53,2023-05-16 16:44:53,2023-05-16 16:55:53,Slightly Delayed,4299.16015625,Cash,49744,4918
6065607924,91868185,2024-05-08 08:15:44,2024-05-08 08:33:44,2024-05-08 08:32:44,On Time,965.8800048828125,UPI,13007,6894
6067839426,30317733,2023-08-24 08:03:08,2023-08-24 08:23:08,2023-08-24 08:22:08,On Time,1268.6700439453125,Cash,82492,4863
6070154414,45052594,2023-06-19 19:05:34,2023-06-19 19:24:34,2023-06-19 19:29:34,On Time,2471.110107421875,Cash,72709,4484
6074172790,14944819,2023-07-26 02:15:37,2023-07-26 02:26:37,2023-07-26 02:30:37,On Time,2008.8399658203125,Wallet,3481,4057
6074313668,77614510,2024-09-27 10:46:46,2024-09-27 10:57:46,2024-09-27 11:02:46,On Time,277.760009765625,Cash,11276,4921
6074452586,78806824,2023-09-01 08:30:26,2023-09-01 08:46:26,2023-09-01 08:50:26,On Time,81.3499984741211,Cash,11946,5358
6074743537,32797235,2024-09-12 06:33:08,2024-09-12 06:43:08,2024-09-12 06:44:08,On Time,431.3699951171875,Wallet,91918,2135
6074837981,61015113,2024-04-20 12:49:11,2024-04-20 13:08:11,2024-04-20 13:06:11,On Time,832.3699951171875,Card,2837,2317
6077755741,40055711,2023-07-20 23:23:59,2023-07-20 23:41:59,2023-07-20 23:50:59,Slightly Delayed,321.2799987792969,Card,40233,3735
6080784069,39418109,2023-07-19 11:42:13,2023-07-19 11:58:13,2023-07-19 12:07:13,Slightly Delayed,3940.75,Wallet,78499,2830
6081384585,94529626,2024-03-04 04:03:00,2024-03-04 04:19:00,2024-03-04 04:20:00,On Time,4519.77001953125,Cash,96881,1823
6081974624,79764458,2024-03-19 20:30:47,2024-03-19 20:41:47,2024-03-19 20:39:47,On Time,1275.18994140625,Card,91286,9400
6083333956,45028365,2023-03-27 06:42:59,2023-03-27 06:53:59,2023-03-27 07:06:59,Slightly Delayed,3002.02001953125,Wallet,34580,4635
6083457185,80571942,2024-08-19 20:34:04,2024-08-19 20:54:04,2024-08-19 20:58:04,On Time,923.4299926757812,Wallet,5319,6370
6083487488,11143197,2024-03-11 03:23:00,2024-03-11 03:39:00,2024-03-11 03:46:00,Slightly Delayed,2226.739990234375,Cash,71075,1224
6087109745,84824280,2023-03-18 19:01:19,2023-03-18 19:21:19,2023-03-18 19:24:19,On Time,2201.68994140625,Cash,77386,1486
6087916798,89968482,2023-11-17 16:39:04,2023-11-17 16:53:04,2023-11-17 17:03:04,Slightly Delayed,1692.4000244140625,UPI,10351,168
6092636899,53025962,2024-10-26 02:02:39,2024-10-26 02:18:39,2024-10-26 02:19:39,On Time,237.6199951171875,Wallet,73041,9225
6092663288,51341672,2024-09-28 03:12:58,2024-09-28 03:32:58,2024-09-28 03:27:58,On Time,4680.35009765625,Cash,67487,8336
6093390755,32054313,2023-11-24 13:24:41,2023-11-24 13:36:41,2023-11-24 13:39:41,On Time,1872.6700439453125,Card,60889,2462
6095091385,34839913,2024-07-11 07:02:45,2024-07-11 07:18:45,2024-07-11 07:31:45,Slightly Delayed,2486.580078125,Cash,58226,7745
6096787440,25128143,2023-03-18 12:00:39,2023-03-18 12:17:39,2023-03-18 12:14:39,On Time,2294.77001953125,Card,91233,8358
6098277214,46876240,2023-03-22 13:39:16,2023-03-22 13:53:16,2023-03-22 13:51:16,On Time,3510.239990234375,Wallet,79553,1643
6100236720,83660688,2023-08-24 13:01:44,2023-08-24 13:12:44,2023-08-24 13:14:44,On Time,4190.58984375,Cash,91266,9207
6101022928,10088428,2024-10-02 18:07:29,2024-10-02 18:26:29,2024-10-02 18:31:29,On Time,1253.0699462890625,Card,8083,5977
6103869123,16376189,2023-06-06 14:27:45,2023-06-06 14:37:45,2023-06-06 14:37:45,On Time,1609.25,UPI,60764,6641
6104211214,62816600,2024-07-21 02:26:58,2024-07-21 02:44:58,2024-07-21 02:46:58,On Time,3536.35009765625,UPI,5923,8197
6105240201,53299455,2024-05-22 23:20:32,2024-05-22 23:40:32,2024-05-22 23:48:32,Slightly Delayed,2915.010009765625,Cash,59775,6959
6105793582,67538982,2023-04-13 01:28:18,2023-04-13 01:38:18,2023-04-13 01:50:18,Slightly Delayed,1897.1199951171875,Cash,46350,5290
6107283203,87444738,2024-09-09 20:27:41,2024-09-09 20:41:41,2024-09-09 20:43:41,On Time,1173.0,Card,21522,8551
6107471725,81940369,2023-08-26 07:39:48,2023-08-26 07:49:48,2023-08-26 07:53:48,On Time,3945.659912109375,Wallet,1329,763
6109777696,89699655,2024-10-17 19:48:51,2024-10-17 20:04:51,2024-10-17 20:10:51,Slightly Delayed,3725.570068359375,Card,12387,8590
6109792602,20148223,2023-09-13 01:59:51,2023-09-13 02:16:51,2023-09-13 02:19:51,On Time,2711.739990234375,UPI,97828,2636
6110446321,78412820,2024-10-27 01:56:26,2024-10-27 02:11:26,2024-10-27 02:14:26,On Time,657.7999877929688,Wallet,60577,335
6112199794,77086539,2024-09-21 20:45:43,2024-09-21 21:00:43,2024-09-21 21:06:43,Slightly Delayed,3227.409912109375,Wallet,75415,4373
6115465612,12338529,2023-09-28 12:41:47,2023-09-28 12:57:47,2023-09-28 12:55:47,On Time,3025.659912109375,Wallet,57658,4157
6117979297,79206969,2023-12-23 05:22:12,2023-12-23 05:32:12,2023-12-23 05:32:12,On Time,2007.18994140625,Cash,69314,1734
6119637917,77961205,2024-06-28 20:45:43,2024-06-28 20:59:43,2024-06-28 21:04:43,On Time,1146.2099609375,UPI,65328,1994
6120799223,84377964,2024-01-14 00:47:46,2024-01-14 01:05:46,2024-01-14 01:18:46,Slightly Delayed,1441.1300048828125,UPI,7467,6766
6120818381,34768050,2024-05-02 00:28:42,2024-05-02 00:38:42,2024-05-02 00:34:42,On Time,3091.489990234375,UPI,30114,7698
6124624375,26844216,2024-09-12 04:06:44,2024-09-12 04:26:44,2024-09-12 04:32:44,Slightly Delayed,2750.429931640625,Wallet,53745,2393
6125813500,44562310,2023-07-23 17:17:56,2023-07-23 17:29:56,2023-07-23 17:41:56,Slightly Delayed,3788.27001953125,Cash,31926,441
6126334783,6150721,2024-07-03 08:33:55,2024-07-03 08:44:55,2024-07-03 08:49:55,On Time,1588.6600341796875,Card,33084,9082
6126557370,61982521,2024-04-20 07:41:40,2024-04-20 08:00:40,2024-04-20 08:05:40,On Time,3776.139892578125,Card,37656,4133
6126906924,33675108,2023-12-01 22:19:22,2023-12-01 22:36:22,2023-12-01 22:37:22,On Time,505.30999755859375,Card,2241,7608
6129180304,86499778,2024-01-17 21:50:48,2024-01-17 22:05:48,2024-01-17 22:06:48,On Time,1047.97998046875,Wallet,41630,9307
6131680348,83701325,2024-07-19 21:57:55,2024-07-19 22:17:55,2024-07-19 22:18:55,On Time,2083.64990234375,Card,11536,7707
6131815766,65514005,2023-03-17 23:50:57,2023-03-18 00:05:57,2023-03-18 00:05:57,On Time,2043.0699462890625,Wallet,34359,5313
6133025410,6061349,2023-09-09 09:06:23,2023-09-09 09:19:23,2023-09-09 09:22:23,On Time,3478.0400390625,Cash,11126,8516
6138091203,41261495,2023-09-09 05:55:23,2023-09-09 06:11:23,2023-09-09 06:06:23,On Time,1284.9200439453125,Card,27226,1513
6139157985,88517890,2024-02-03 13:33:26,2024-02-03 13:51:26,2024-02-03 14:13:26,Significantly Delayed,1623.510009765625,Wallet,23927,3303
6141016209,20469626,2024-04-13 18:07:18,2024-04-13 18:25:18,2024-04-13 18:25:18,On Time,2161.3701171875,Cash,66040,9283
6143213997,71643758,2024-03-21 10:05:10,2024-03-21 10:15:10,2024-03-21 10:17:10,On Time,4464.7099609375,Card,11720,5651
6144140039,66233704,2024-03-22 18:58:48,2024-03-22 19:18:48,2024-03-22 19:13:48,On Time,223.27000427246094,Cash,6277,4633
6146830622,14367270,2024-10-04 13:15:54,2024-10-04 13:31:54,2024-10-04 13:27:54,On Time,271.3800048828125,Cash,47626,3967
6149664144,52678787,2024-10-21 02:14:42,2024-10-21 02:25:42,2024-10-21 02:43:42,Significantly Delayed,3045.22998046875,Card,53283,2595
6152984028,60732869,2023-08-29 00:50:01,2023-08-29 01:10:01,2023-08-29 01:16:01,Slightly Delayed,2124.3701171875,Card,47844,8407
6154459753,82179338,2024-06-12 09:13:57,2024-06-12 09:28:57,2024-06-12 09:39:57,Slightly Delayed,3709.22998046875,Cash,16231,7935
6156638188,70589930,2023-03-17 04:57:05,2023-03-17 05:15:05,2023-03-17 05:22:05,Slightly Delayed,2569.469970703125,Card,69037,2280
