2025-10-03 21:32:32,913 | INFO | data_pipeline | Starting Demand Forecasting Data Pipeline
2025-10-04 01:10:23,738 | INFO | data_pipeline | All data exists for 'Bokaro' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:23,858 | INFO | data_pipeline | All data exists for 'Bongaigaon' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:24,010 | INFO | data_pipeline | All data exists for 'Bulandshahr' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:24,520 | INFO | data_pipeline | All data exists for 'Burhanpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:24,650 | INFO | data_pipeline | All data exists for 'Buxar' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:24,752 | INFO | data_pipeline | All data exists for 'Chandigarh' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:25,012 | INFO | data_pipeline | All data exists for 'Burhanpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:25,136 | INFO | data_pipeline | All data exists for 'Buxar' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:25,241 | INFO | data_pipeline | All data exists for 'Chandigarh' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:25,751 | INFO | data_pipeline | All data exists for 'Chandrapur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:25,866 | INFO | data_pipeline | All data exists for 'Chapra' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:25,951 | INFO | data_pipeline | All data exists for 'Chennai' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:26,207 | INFO | data_pipeline | All data exists for 'Chandrapur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:26,319 | INFO | data_pipeline | All data exists for 'Chapra' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:26,413 | INFO | data_pipeline | All data exists for 'Chennai' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:26,889 | INFO | data_pipeline | All data exists for 'Chinsurah' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:27,044 | INFO | data_pipeline | All data exists for 'Chittoor' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:27,088 | INFO | data_pipeline | All data exists for 'Coimbatore' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:27,293 | INFO | data_pipeline | All data exists for 'Chinsurah' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:27,454 | INFO | data_pipeline | All data exists for 'Chittoor' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:27,499 | INFO | data_pipeline | All data exists for 'Coimbatore' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:27,934 | INFO | data_pipeline | All data exists for 'Cuttack' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:28,084 | INFO | data_pipeline | All data exists for 'Danapur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:28,146 | INFO | data_pipeline | All data exists for 'Darbhanga' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:28,354 | INFO | data_pipeline | All data exists for 'Cuttack' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:28,502 | INFO | data_pipeline | All data exists for 'Danapur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:28,577 | INFO | data_pipeline | All data exists for 'Darbhanga' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:28,998 | INFO | data_pipeline | All data exists for 'Davanagere' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:29,155 | INFO | data_pipeline | All data exists for 'Dehradun' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:29,223 | INFO | data_pipeline | All data exists for 'Dehri' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:29,423 | INFO | data_pipeline | All data exists for 'Davanagere' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:29,580 | INFO | data_pipeline | All data exists for 'Dehradun' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:29,648 | INFO | data_pipeline | All data exists for 'Dehri' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:30,059 | INFO | data_pipeline | All data exists for 'Delhi' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:30,212 | INFO | data_pipeline | All data exists for 'Deoghar' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:30,285 | INFO | data_pipeline | All data exists for 'Dewas' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:30,475 | INFO | data_pipeline | All data exists for 'Delhi' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:30,632 | INFO | data_pipeline | All data exists for 'Deoghar' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:30,708 | INFO | data_pipeline | All data exists for 'Dewas' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:31,118 | INFO | data_pipeline | All data exists for 'Dhanbad' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:31,272 | INFO | data_pipeline | All data exists for 'Dharmavaram' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:31,342 | INFO | data_pipeline | All data exists for 'Dhule' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:31,525 | INFO | data_pipeline | All data exists for 'Dhanbad' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:31,686 | INFO | data_pipeline | All data exists for 'Dharmavaram' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:31,772 | INFO | data_pipeline | All data exists for 'Dhule' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:32,168 | INFO | data_pipeline | All data exists for 'Dibrugarh' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:32,328 | INFO | data_pipeline | All data exists for 'Dindigul' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:32,417 | INFO | data_pipeline | All data exists for 'Durg' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:32,577 | INFO | data_pipeline | All data exists for 'Dibrugarh' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:32,746 | INFO | data_pipeline | All data exists for 'Dindigul' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:32,860 | INFO | data_pipeline | All data exists for 'Durg' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:33,265 | INFO | data_pipeline | All data exists for 'Durgapur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:33,438 | INFO | data_pipeline | All data exists for 'Eluru' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:33,558 | INFO | data_pipeline | All data exists for 'Erode' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:33,709 | INFO | data_pipeline | All data exists for 'Durgapur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:33,869 | INFO | data_pipeline | All data exists for 'Eluru' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:33,974 | INFO | data_pipeline | All data exists for 'Erode' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:34,354 | INFO | data_pipeline | All data exists for 'Etawah' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:34,500 | INFO | data_pipeline | All data exists for 'Faridabad' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:34,614 | INFO | data_pipeline | All data exists for 'Farrukhabad' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:34,770 | INFO | data_pipeline | All data exists for 'Etawah' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:34,911 | INFO | data_pipeline | All data exists for 'Faridabad' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:35,018 | INFO | data_pipeline | All data exists for 'Farrukhabad' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:35,438 | INFO | data_pipeline | All data exists for 'Fatehpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:35,586 | INFO | data_pipeline | All data exists for 'Firozabad' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:35,694 | INFO | data_pipeline | All data exists for 'Gandhidham' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:35,852 | INFO | data_pipeline | All data exists for 'Fatehpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:36,000 | INFO | data_pipeline | All data exists for 'Firozabad' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:36,105 | INFO | data_pipeline | All data exists for 'Gandhidham' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:36,530 | INFO | data_pipeline | All data exists for 'Gandhinagar' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:36,696 | INFO | data_pipeline | All data exists for 'Gangtok' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:36,802 | INFO | data_pipeline | All data exists for 'Gaya' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:36,969 | INFO | data_pipeline | All data exists for 'Gandhinagar' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:37,116 | INFO | data_pipeline | All data exists for 'Gangtok' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:37,221 | INFO | data_pipeline | All data exists for 'Gaya' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:37,593 | INFO | data_pipeline | All data exists for 'Ghaziabad' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:37,749 | INFO | data_pipeline | All data exists for 'Giridih' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:37,871 | INFO | data_pipeline | All data exists for 'Gopalpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:38,010 | INFO | data_pipeline | All data exists for 'Ghaziabad' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:38,159 | INFO | data_pipeline | All data exists for 'Giridih' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:38,281 | INFO | data_pipeline | All data exists for 'Gopalpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:38,658 | INFO | data_pipeline | All data exists for 'Gorakhpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:38,796 | INFO | data_pipeline | All data exists for 'Gudivada' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:38,952 | INFO | data_pipeline | All data exists for 'Gulbarga' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:39,094 | INFO | data_pipeline | All data exists for 'Gorakhpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:39,235 | INFO | data_pipeline | All data exists for 'Gudivada' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:39,360 | INFO | data_pipeline | All data exists for 'Gulbarga' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:39,726 | INFO | data_pipeline | All data exists for 'Guna' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:39,873 | INFO | data_pipeline | All data exists for 'Guntakal' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:39,997 | INFO | data_pipeline | All data exists for 'Guntur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:40,135 | INFO | data_pipeline | All data exists for 'Guna' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:40,285 | INFO | data_pipeline | All data exists for 'Guntakal' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:40,402 | INFO | data_pipeline | All data exists for 'Guntur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:40,773 | INFO | data_pipeline | All data exists for 'Gurgaon' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:40,922 | INFO | data_pipeline | All data exists for 'Guwahati' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:41,046 | INFO | data_pipeline | All data exists for 'Gwalior' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:41,181 | INFO | data_pipeline | All data exists for 'Gurgaon' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:41,329 | INFO | data_pipeline | All data exists for 'Guwahati' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:41,454 | INFO | data_pipeline | All data exists for 'Gwalior' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:41,824 | INFO | data_pipeline | All data exists for 'Hajipur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:41,970 | INFO | data_pipeline | All data exists for 'Haldia' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:42,090 | INFO | data_pipeline | All data exists for 'Hapur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:42,249 | INFO | data_pipeline | All data exists for 'Hajipur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:42,382 | INFO | data_pipeline | All data exists for 'Haldia' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:42,518 | INFO | data_pipeline | All data exists for 'Hapur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:42,892 | INFO | data_pipeline | All data exists for 'Haridwar' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:43,032 | INFO | data_pipeline | All data exists for 'Hazaribagh' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:43,151 | INFO | data_pipeline | All data exists for 'Hindupur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:43,295 | INFO | data_pipeline | All data exists for 'Haridwar' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:43,440 | INFO | data_pipeline | All data exists for 'Hazaribagh' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:43,571 | INFO | data_pipeline | All data exists for 'Hindupur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:43,931 | INFO | data_pipeline | All data exists for 'Hospet' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:44,086 | INFO | data_pipeline | All data exists for 'Hosur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:44,222 | INFO | data_pipeline | All data exists for 'Howrah' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:44,345 | INFO | data_pipeline | All data exists for 'Hospet' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:44,503 | INFO | data_pipeline | All data exists for 'Hosur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:44,629 | INFO | data_pipeline | All data exists for 'Howrah' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:44,986 | INFO | data_pipeline | All data exists for 'Hubli–Dharwad' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:45,147 | INFO | data_pipeline | All data exists for 'Hyderabad' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:45,272 | INFO | data_pipeline | All data exists for 'Ichalkaranji' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:45,424 | INFO | data_pipeline | All data exists for 'Hubli–Dharwad' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:45,596 | INFO | data_pipeline | All data exists for 'Hyderabad' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:45,727 | INFO | data_pipeline | All data exists for 'Ichalkaranji' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:46,100 | INFO | data_pipeline | All data exists for 'Imphal' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:46,258 | INFO | data_pipeline | All data exists for 'Indore' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:46,370 | INFO | data_pipeline | All data exists for 'Jabalpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:46,509 | INFO | data_pipeline | All data exists for 'Imphal' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:46,661 | INFO | data_pipeline | All data exists for 'Indore' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:46,779 | INFO | data_pipeline | All data exists for 'Jabalpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:47,134 | INFO | data_pipeline | All data exists for 'Jaipur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:47,305 | INFO | data_pipeline | All data exists for 'Jalandhar' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:47,425 | INFO | data_pipeline | All data exists for 'Jalgaon' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:47,544 | INFO | data_pipeline | All data exists for 'Jaipur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:47,716 | INFO | data_pipeline | All data exists for 'Jalandhar' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:47,856 | INFO | data_pipeline | All data exists for 'Jalgaon' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:48,224 | INFO | data_pipeline | All data exists for 'Jalna' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:48,465 | INFO | data_pipeline | All data exists for 'Jamalpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:48,621 | INFO | data_pipeline | All data exists for 'Jammu' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:48,734 | INFO | data_pipeline | All data exists for 'Jalna' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:48,919 | INFO | data_pipeline | All data exists for 'Jamalpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:49,067 | INFO | data_pipeline | All data exists for 'Jammu' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:49,391 | INFO | data_pipeline | All data exists for 'Jamnagar' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:49,581 | INFO | data_pipeline | All data exists for 'Jamshedpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:49,705 | INFO | data_pipeline | All data exists for 'Jaunpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:49,805 | INFO | data_pipeline | All data exists for 'Jamnagar' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:49,994 | INFO | data_pipeline | All data exists for 'Jamshedpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:50,116 | INFO | data_pipeline | All data exists for 'Jaunpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:50,448 | INFO | data_pipeline | All data exists for 'Jehanabad' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:50,632 | INFO | data_pipeline | All data exists for 'Jhansi' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:50,764 | INFO | data_pipeline | All data exists for 'Jodhpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:50,868 | INFO | data_pipeline | All data exists for 'Jehanabad' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:51,049 | INFO | data_pipeline | All data exists for 'Jhansi' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:51,182 | INFO | data_pipeline | All data exists for 'Jodhpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:51,547 | INFO | data_pipeline | All data exists for 'Jorhat' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:51,736 | INFO | data_pipeline | All data exists for 'Junagadh' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:51,870 | INFO | data_pipeline | All data exists for 'Kadapa' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:52,002 | INFO | data_pipeline | All data exists for 'Jorhat' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:52,181 | INFO | data_pipeline | All data exists for 'Junagadh' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:52,311 | INFO | data_pipeline | All data exists for 'Kadapa' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:52,637 | INFO | data_pipeline | All data exists for 'Kakinada' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:52,841 | INFO | data_pipeline | All data exists for 'Kalyan-Dombivli' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:52,954 | INFO | data_pipeline | All data exists for 'Kamarhati' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:53,055 | INFO | data_pipeline | All data exists for 'Kakinada' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:53,250 | INFO | data_pipeline | All data exists for 'Kalyan-Dombivli' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:53,364 | INFO | data_pipeline | All data exists for 'Kamarhati' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:53,693 | INFO | data_pipeline | All data exists for 'Kanpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:53,893 | INFO | data_pipeline | All data exists for 'Karaikudi' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:54,009 | INFO | data_pipeline | All data exists for 'Karawal Nagar' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:54,104 | INFO | data_pipeline | All data exists for 'Kanpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:54,297 | INFO | data_pipeline | All data exists for 'Karaikudi' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:54,427 | INFO | data_pipeline | All data exists for 'Karawal Nagar' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:54,736 | INFO | data_pipeline | All data exists for 'Karimnagar' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:54,940 | INFO | data_pipeline | All data exists for 'Karnal' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:55,066 | INFO | data_pipeline | All data exists for 'Katihar' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:55,149 | INFO | data_pipeline | All data exists for 'Karimnagar' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:55,348 | INFO | data_pipeline | All data exists for 'Karnal' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:55,471 | INFO | data_pipeline | All data exists for 'Katihar' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:55,780 | INFO | data_pipeline | All data exists for 'Katni' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:55,993 | INFO | data_pipeline | All data exists for 'Kavali' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:56,136 | INFO | data_pipeline | All data exists for 'Khammam' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:56,214 | INFO | data_pipeline | All data exists for 'Katni' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:56,421 | INFO | data_pipeline | All data exists for 'Kavali' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:56,555 | INFO | data_pipeline | All data exists for 'Khammam' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:56,886 | INFO | data_pipeline | All data exists for 'Khandwa' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:57,116 | INFO | data_pipeline | All data exists for 'Kharagpur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:57,283 | INFO | data_pipeline | All data exists for 'Khora' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:57,379 | INFO | data_pipeline | All data exists for 'Khandwa' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:57,611 | INFO | data_pipeline | All data exists for 'Kharagpur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:57,774 | INFO | data_pipeline | All data exists for 'Khora' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:58,096 | INFO | data_pipeline | All data exists for 'Kirari Suleman Nagar' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:58,297 | INFO | data_pipeline | All data exists for 'Kishanganj' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:58,428 | INFO | data_pipeline | All data exists for 'Kochi' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:58,504 | INFO | data_pipeline | All data exists for 'Kirari Suleman Nagar' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:58,700 | INFO | data_pipeline | All data exists for 'Kishanganj' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:58,839 | INFO | data_pipeline | All data exists for 'Kochi' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:59,151 | INFO | data_pipeline | All data exists for 'Kolhapur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:59,347 | INFO | data_pipeline | All data exists for 'Kolkata' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:59,477 | INFO | data_pipeline | All data exists for 'Kollam' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:10:59,577 | INFO | data_pipeline | All data exists for 'Kolhapur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:59,778 | INFO | data_pipeline | All data exists for 'Kolkata' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:10:59,918 | INFO | data_pipeline | All data exists for 'Kollam' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:00,258 | INFO | data_pipeline | All data exists for 'Korba' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:00,631 | INFO | data_pipeline | All data exists for 'Kota' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:00,772 | INFO | data_pipeline | All data exists for 'Kottayam' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:00,813 | INFO | data_pipeline | All data exists for 'Korba' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:01,086 | INFO | data_pipeline | All data exists for 'Kota' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:01,221 | INFO | data_pipeline | All data exists for 'Kottayam' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:01,486 | INFO | data_pipeline | All data exists for 'Kozhikode' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:01,779 | INFO | data_pipeline | All data exists for 'Kulti' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:01,941 | INFO | data_pipeline | All data exists for 'Kumbakonam' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:01,964 | INFO | data_pipeline | All data exists for 'Kozhikode' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:02,247 | INFO | data_pipeline | All data exists for 'Kulti' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:02,380 | INFO | data_pipeline | All data exists for 'Kumbakonam' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:02,702 | INFO | data_pipeline | All data exists for 'Kurnool' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:02,975 | INFO | data_pipeline | All data exists for 'Latur' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:03,102 | INFO | data_pipeline | All data exists for 'Loni' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:03,127 | INFO | data_pipeline | All data exists for 'Kurnool' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:03,387 | INFO | data_pipeline | All data exists for 'Latur' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:03,512 | INFO | data_pipeline | All data exists for 'Loni' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:03,756 | INFO | data_pipeline | All data exists for 'Lucknow' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:04,023 | INFO | data_pipeline | All data exists for 'Ludhiana' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:04,163 | INFO | data_pipeline | All data exists for 'Machilipatnam' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:04,166 | INFO | data_pipeline | All data exists for 'Lucknow' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:04,430 | INFO | data_pipeline | All data exists for 'Ludhiana' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:04,566 | INFO | data_pipeline | All data exists for 'Machilipatnam' 2024-03-15->2024-11-04, skipped API call
2025-10-04 01:11:04,796 | INFO | data_pipeline | All data exists for 'Madanapalle' 2023-03-16->2024-03-14, skipped API call
2025-10-04 01:11:05,083 | INFO | data_pipeline | All data exists for 'Madhyamgram' 2023-03-16->2024-03-14, skipped API call
