product_id,date,stock_received,damaged_stock,net_stock
721521,2023-12-27,1,0,1
692985,2023-12-27,0,2,-2
764014,2023-12-27,0,2,-2
903336,2023-12-27,3,0,3
120532,2023-12-27,3,2,1
945635,2023-12-27,3,0,3
760684,2023-12-27,3,0,3
354409,2023-12-27,3,0,3
937542,2023-12-27,3,0,3
131136,2023-12-27,0,2,-2
287070,2023-12-27,3,0,3
679865,2023-12-27,1,0,1
317242,2023-12-27,3,0,3
36412,2023-12-27,0,2,-2
18035,2023-12-27,3,0,3
91670,2023-12-27,4,0,4
336847,2023-12-27,0,2,-2
747801,2023-12-27,0,2,-2
589812,2023-12-27,1,0,1
677542,2023-12-27,1,0,1
604184,2023-12-27,3,2,1
697683,2023-12-27,3,2,1
739534,2023-12-27,1,0,1
709916,2023-12-27,0,2,-2
700048,2023-12-27,4,0,4
365133,2023-12-27,4,0,4
133542,2023-12-27,4,2,2
473647,2023-12-27,1,0,1
385113,2023-12-27,3,0,3
112390,2023-12-27,4,2,2
34200,2023-12-27,3,2,1
753354,2023-12-27,0,2,-2
803607,2023-12-27,3,0,3
124290,2023-12-27,0,2,-2
859361,2023-12-27,3,0,3
492958,2023-12-27,0,2,-2
63769,2023-12-27,3,0,3
684939,2023-12-27,3,0,3
449106,2023-12-27,0,2,-2
256051,2023-12-27,0,2,-2
366066,2023-12-27,0,2,-2
6405,2023-12-27,3,0,3
433521,2023-12-27,3,2,1
927651,2023-12-27,3,0,3
82484,2023-12-27,3,0,3
432617,2023-12-27,3,0,3
953175,2023-12-27,3,0,3
57405,2023-12-27,3,2,1
942001,2023-12-27,0,2,-2
585299,2023-12-27,3,0,3
120385,2023-12-27,0,2,-2
52729,2023-12-27,0,2,-2
951463,2023-12-27,0,2,-2
131748,2023-12-27,1,0,1
256783,2023-12-27,3,0,3
186168,2023-12-27,3,0,3
913428,2023-12-27,3,2,1
757274,2023-12-27,3,0,3
726958,2023-12-27,4,0,4
642612,2023-12-27,0,2,-2
771228,2023-12-27,0,2,-2
760828,2023-12-27,0,2,-2
723678,2023-12-27,3,0,3
451812,2023-12-27,4,0,4
677169,2023-12-27,3,0,3
706112,2023-12-27,1,0,1
557908,2023-12-27,4,2,2
566052,2023-12-27,4,0,4
264803,2023-12-27,1,0,1
992178,2023-12-27,4,0,4
56589,2023-12-27,0,2,-2
444361,2023-12-27,3,0,3
673058,2023-12-27,0,2,-2
11422,2023-12-28,1,0,1
669378,2023-12-28,4,0,4
516376,2023-12-28,3,2,1
39154,2023-12-28,3,0,3
818990,2023-12-28,3,0,3
14145,2023-12-28,3,0,3
349294,2023-12-28,0,2,-2
473929,2023-12-28,0,2,-2
77308,2023-12-28,3,0,3
654297,2023-12-28,1,2,-1
552883,2023-12-28,1,0,1
462526,2023-12-28,0,2,-2
888807,2023-12-28,0,2,-2
714999,2023-12-28,0,2,-2
382511,2023-12-28,3,0,3
15314,2023-12-28,0,2,-2
67197,2023-12-28,3,0,3
880510,2023-12-28,3,0,3
41853,2023-12-28,4,0,4
257719,2023-12-28,0,2,-2
500739,2023-12-28,4,0,4
833557,2023-12-28,0,2,-2
659290,2023-12-28,1,0,1
883013,2023-12-28,0,2,-2
839170,2023-12-28,0,2,-2
183929,2023-12-28,3,2,1
592784,2023-12-28,0,2,-2
734789,2023-12-28,4,0,4
961614,2023-12-28,4,0,4
361361,2023-12-28,4,2,2
291238,2023-12-28,0,2,-2
587420,2023-12-28,4,0,4
491521,2023-12-28,4,2,2
567671,2023-12-28,0,2,-2
481843,2023-12-28,3,2,1
60619,2023-12-28,3,0,3
962591,2023-12-28,3,2,1
300159,2023-12-28,0,2,-2
378287,2023-12-28,3,0,3
118820,2023-12-28,3,0,3
667163,2023-12-28,4,0,4
561860,2023-12-28,4,0,4
712307,2023-12-28,4,0,4
513199,2023-12-28,4,0,4
378676,2023-12-28,3,0,3
890232,2023-12-28,4,0,4
365132,2023-12-28,0,2,-2
470449,2023-12-28,0,2,-2
131937,2023-12-28,3,0,3
606256,2023-12-28,3,2,1
187399,2023-12-28,0,2,-2
925482,2023-12-28,0,2,-2
306177,2023-12-28,0,2,-2
721521,2023-12-28,4,0,4
487931,2023-12-28,0,2,-2
876139,2023-12-28,3,0,3
903336,2023-12-28,4,0,4
120532,2023-12-28,3,0,3
945635,2023-12-28,0,2,-2
760684,2023-12-28,3,0,3
354409,2023-12-28,4,0,4
937542,2023-12-28,3,0,3
131136,2023-12-28,1,2,-1
679865,2023-12-28,4,2,2
317242,2023-12-28,0,2,-2
451933,2023-12-28,4,2,2
461804,2023-12-28,0,2,-2
36412,2023-12-28,1,0,1
94225,2023-12-28,0,2,-2
704868,2023-12-28,1,0,1
435929,2023-12-28,0,2,-2
552496,2023-12-28,4,0,4
455755,2023-12-28,4,0,4
91670,2023-12-28,4,2,2
336847,2023-12-28,3,0,3
677542,2023-12-28,0,2,-2
697683,2023-12-28,1,0,1
968887,2023-12-28,0,2,-2
700048,2023-12-28,0,2,-2
767398,2023-12-28,0,2,-2
385113,2023-12-28,4,0,4
34200,2023-12-28,3,2,1
753354,2023-12-28,0,2,-2
490939,2023-12-28,0,2,-2
672059,2023-12-28,4,2,2
124290,2023-12-28,3,2,1
859361,2023-12-28,4,2,2
492958,2023-12-28,3,0,3
63769,2023-12-28,0,2,-2
449106,2023-12-28,1,0,1
256051,2023-12-28,1,0,1
615545,2023-12-28,3,0,3
600767,2023-12-28,4,2,2
853932,2023-12-28,0,2,-2
820973,2023-12-28,3,0,3
367391,2023-12-28,0,2,-2
927651,2023-12-28,3,0,3
4452,2023-12-28,0,2,-2
82484,2023-12-28,0,2,-2
440875,2023-12-28,3,2,1
953175,2023-12-28,3,0,3
707935,2023-12-28,3,0,3
942001,2023-12-28,0,2,-2
585299,2023-12-28,0,2,-2
120385,2023-12-28,0,2,-2
661577,2023-12-28,3,2,1
373536,2023-12-28,4,2,2
243235,2023-12-28,0,2,-2
131748,2023-12-28,1,0,1
186168,2023-12-28,0,2,-2
537274,2023-12-28,3,0,3
525531,2023-12-28,3,2,1
726958,2023-12-28,0,2,-2
642612,2023-12-28,4,0,4
613942,2023-12-28,3,0,3
784673,2023-12-28,3,0,3
425341,2023-12-28,0,2,-2
771228,2023-12-28,3,0,3
723678,2023-12-28,0,2,-2
677169,2023-12-28,3,0,3
274207,2023-12-28,3,0,3
706112,2023-12-28,4,2,2
557908,2023-12-28,0,2,-2
587645,2023-12-28,4,0,4
566052,2023-12-28,0,2,-2
799459,2023-12-28,0,2,-2
264803,2023-12-28,0,2,-2
851978,2023-12-28,4,0,4
992178,2023-12-28,0,2,-2
56589,2023-12-28,1,0,1
444361,2023-12-28,3,2,1
153019,2023-12-29,3,0,3
669378,2023-12-29,1,2,-1
848226,2023-12-29,4,2,2
965755,2023-12-29,0,2,-2
39154,2023-12-29,1,0,1
34186,2023-12-29,4,0,4
196719,2023-12-29,0,2,-2
478531,2023-12-29,1,2,-1
818990,2023-12-29,0,2,-2
847349,2023-12-29,0,2,-2
473929,2023-12-29,4,0,4
77308,2023-12-29,0,2,-2
70969,2023-12-29,0,2,-2
552883,2023-12-29,3,0,3
952124,2023-12-29,4,0,4
818522,2023-12-29,3,0,3
217710,2023-12-29,3,2,1
146840,2023-12-29,3,0,3
382511,2023-12-29,0,2,-2
67197,2023-12-29,3,0,3
741341,2023-12-29,0,2,-2
798639,2023-12-29,0,2,-2
833557,2023-12-29,3,0,3
883013,2023-12-29,0,2,-2
839170,2023-12-29,0,2,-2
183929,2023-12-29,4,0,4
592784,2023-12-29,3,2,1
578097,2023-12-29,3,2,1
734789,2023-12-29,0,2,-2
690565,2023-12-29,0,2,-2
361361,2023-12-29,4,0,4
291238,2023-12-29,3,2,1
563740,2023-12-29,0,2,-2
762527,2023-12-29,4,0,4
952168,2023-12-29,1,0,1
602241,2023-12-29,0,2,-2
587420,2023-12-29,3,0,3
832348,2023-12-29,0,2,-2
687218,2023-12-29,3,2,1
194682,2023-12-29,3,0,3
681063,2023-12-29,3,0,3
378287,2023-12-29,0,2,-2
118820,2023-12-29,3,0,3
667163,2023-12-29,4,0,4
712003,2023-12-29,4,0,4
712307,2023-12-29,0,2,-2
962054,2023-12-29,3,0,3
378676,2023-12-29,0,2,-2
532965,2023-12-29,3,0,3
305754,2023-12-29,4,2,2
33955,2023-12-29,0,2,-2
131937,2023-12-29,4,0,4
652118,2023-12-29,3,0,3
187399,2023-12-29,0,2,-2
306177,2023-12-29,4,2,2
692985,2023-12-29,4,2,2
764014,2023-12-29,0,2,-2
53833,2023-12-29,1,0,1
903336,2023-12-29,0,2,-2
120532,2023-12-29,1,2,-1
945635,2023-12-29,4,2,2
760684,2023-12-29,3,2,1
354409,2023-12-29,0,2,-2
937542,2023-12-29,1,2,-1
131136,2023-12-29,4,0,4
287070,2023-12-29,3,0,3
317242,2023-12-29,3,0,3
644847,2023-12-29,0,2,-2
327290,2023-12-29,1,2,-1
993331,2023-12-29,4,0,4
36412,2023-12-29,0,2,-2
91670,2023-12-29,0,2,-2
747801,2023-12-29,0,2,-2
589812,2023-12-29,3,0,3
677542,2023-12-29,3,2,1
604184,2023-12-29,3,0,3
697683,2023-12-29,1,0,1
968887,2023-12-29,0,2,-2
385113,2023-12-29,4,0,4
647462,2023-12-29,0,2,-2
124290,2023-12-29,1,0,1
140489,2023-12-29,4,2,2
799688,2023-12-29,3,0,3
859361,2023-12-29,3,0,3
492958,2023-12-29,0,2,-2
63769,2023-12-29,3,0,3
684939,2023-12-29,1,2,-1
219598,2023-12-29,3,0,3
449106,2023-12-29,3,0,3
256051,2023-12-29,0,2,-2
784827,2023-12-29,3,0,3
6405,2023-12-29,3,0,3
367391,2023-12-29,0,2,-2
433521,2023-12-29,0,2,-2
930284,2023-12-29,3,0,3
953175,2023-12-29,3,0,3
707935,2023-12-29,0,2,-2
120385,2023-12-29,3,0,3
52729,2023-12-29,4,0,4
951463,2023-12-29,3,0,3
373536,2023-12-29,3,0,3
243235,2023-12-29,4,2,2
564692,2023-12-29,3,0,3
131748,2023-12-29,0,2,-2
256783,2023-12-29,3,2,1
186168,2023-12-29,0,2,-2
537274,2023-12-29,3,0,3
525531,2023-12-29,1,2,-1
913428,2023-12-29,3,0,3
757274,2023-12-29,3,0,3
726958,2023-12-29,3,2,1
642612,2023-12-29,3,0,3
613942,2023-12-29,3,2,1
771228,2023-12-29,3,2,1
760828,2023-12-29,0,2,-2
723678,2023-12-29,0,2,-2
274207,2023-12-29,3,2,1
837480,2023-12-29,4,0,4
799459,2023-12-29,1,0,1
56589,2023-12-29,3,0,3
26060,2023-12-29,4,0,4
33797,2023-12-29,0,2,-2
237083,2023-12-29,4,0,4
298985,2023-12-29,0,2,-2
444361,2023-12-29,1,2,-1
240179,2023-12-29,3,0,3
114414,2023-12-29,0,2,-2
11422,2023-12-30,0,2,-2
669378,2023-12-30,0,2,-2
516376,2023-12-30,0,2,-2
818990,2023-12-30,0,2,-2
14145,2023-12-30,0,2,-2
284460,2023-12-30,3,0,3
473929,2023-12-30,0,2,-2
654297,2023-12-30,1,0,1
552883,2023-12-30,4,2,2
555121,2023-12-30,0,2,-2
818522,2023-12-30,0,2,-2
462526,2023-12-30,4,0,4
89084,2023-12-30,1,2,-1
888807,2023-12-30,0,2,-2
136533,2023-12-30,0,2,-2
382511,2023-12-30,0,2,-2
891833,2023-12-30,0,2,-2
799952,2023-12-30,0,2,-2
833557,2023-12-30,3,0,3
324809,2023-12-30,0,2,-2
337168,2023-12-30,3,0,3
659290,2023-12-30,0,2,-2
883013,2023-12-30,0,2,-2
455083,2023-12-30,0,2,-2
592784,2023-12-30,1,2,-1
578097,2023-12-30,3,0,3
487065,2023-12-30,3,0,3
361361,2023-12-30,4,0,4
291238,2023-12-30,0,2,-2
313754,2023-12-30,3,0,3
563740,2023-12-30,1,0,1
762527,2023-12-30,3,2,1
542300,2023-12-30,3,2,1
491521,2023-12-30,4,0,4
914071,2023-12-30,0,2,-2
481843,2023-12-30,1,0,1
60619,2023-12-30,4,0,4
962591,2023-12-30,3,0,3
328457,2023-12-30,1,0,1
118820,2023-12-30,0,2,-2
513199,2023-12-30,0,2,-2
378676,2023-12-30,3,0,3
689769,2023-12-30,0,2,-2
969851,2023-12-30,3,0,3
305754,2023-12-30,0,2,-2
33955,2023-12-30,1,0,1
470449,2023-12-30,4,0,4
131937,2023-12-30,3,2,1
925482,2023-12-30,0,2,-2
611575,2023-12-30,0,2,-2
306177,2023-12-30,1,0,1
272170,2023-12-30,1,2,-1
721521,2023-12-30,3,0,3
692985,2023-12-30,4,0,4
487931,2023-12-30,3,0,3
901144,2023-12-30,4,0,4
764014,2023-12-30,4,0,4
903336,2023-12-30,0,2,-2
120532,2023-12-30,3,2,1
945635,2023-12-30,0,2,-2
760684,2023-12-30,3,0,3
354409,2023-12-30,3,0,3
937542,2023-12-30,3,0,3
490602,2023-12-30,1,0,1
131136,2023-12-30,0,2,-2
287070,2023-12-30,3,0,3
18035,2023-12-30,0,2,-2
820541,2023-12-30,3,0,3
455755,2023-12-30,0,2,-2
91670,2023-12-30,3,0,3
144124,2023-12-30,4,0,4
747801,2023-12-30,1,0,1
589812,2023-12-30,3,0,3
677542,2023-12-30,1,0,1
604184,2023-12-30,1,2,-1
697683,2023-12-30,1,0,1
709916,2023-12-30,0,2,-2
897083,2023-12-30,4,0,4
448752,2023-12-30,0,2,-2
365133,2023-12-30,0,2,-2
767398,2023-12-30,4,2,2
385113,2023-12-30,3,2,1
647462,2023-12-30,3,0,3
753354,2023-12-30,0,2,-2
490939,2023-12-30,3,2,1
672059,2023-12-30,0,2,-2
803607,2023-12-30,3,0,3
140489,2023-12-30,4,2,2
799688,2023-12-30,0,2,-2
492958,2023-12-30,3,0,3
684939,2023-12-30,0,2,-2
140154,2023-12-30,3,0,3
256051,2023-12-30,0,2,-2
615545,2023-12-30,4,0,4
6405,2023-12-30,3,0,3
853932,2023-12-30,4,0,4
51036,2023-12-30,4,0,4
820973,2023-12-30,1,0,1
367391,2023-12-30,0,2,-2
4452,2023-12-30,3,0,3
432617,2023-12-30,3,0,3
707935,2023-12-30,3,0,3
942001,2023-12-30,3,2,1
585299,2023-12-30,3,0,3
52729,2023-12-30,3,0,3
951463,2023-12-30,3,2,1
373536,2023-12-30,4,2,2
131748,2023-12-30,3,0,3
537274,2023-12-30,3,2,1
913428,2023-12-30,0,2,-2
757274,2023-12-30,3,0,3
726958,2023-12-30,3,0,3
613942,2023-12-30,1,0,1
784673,2023-12-30,0,2,-2
425341,2023-12-30,3,0,3
760828,2023-12-30,0,2,-2
723678,2023-12-30,0,2,-2
677169,2023-12-30,0,2,-2
274207,2023-12-30,3,0,3
706112,2023-12-30,0,2,-2
587645,2023-12-30,3,0,3
837480,2023-12-30,3,0,3
799459,2023-12-30,0,2,-2
264803,2023-12-30,0,2,-2
992178,2023-12-30,0,2,-2
56589,2023-12-30,3,0,3
26060,2023-12-30,3,0,3
33797,2023-12-30,4,0,4
154179,2023-12-30,3,2,1
444361,2023-12-30,3,0,3
673058,2023-12-30,0,2,-2
153019,2023-12-31,3,2,1
11422,2023-12-31,1,0,1
848226,2023-12-31,0,2,-2
890623,2023-12-31,0,2,-2
39154,2023-12-31,0,2,-2
34186,2023-12-31,4,0,4
196719,2023-12-31,0,2,-2
478531,2023-12-31,4,0,4
349294,2023-12-31,3,0,3
847349,2023-12-31,3,0,3
871592,2023-12-31,3,2,1
284460,2023-12-31,4,2,2
654297,2023-12-31,0,2,-2
952124,2023-12-31,0,2,-2
462526,2023-12-31,3,0,3
376447,2023-12-31,0,2,-2
888807,2023-12-31,3,0,3
714999,2023-12-31,4,2,2
382511,2023-12-31,0,2,-2
67197,2023-12-31,1,0,1
880510,2023-12-31,0,2,-2
41853,2023-12-31,3,2,1
257719,2023-12-31,4,0,4
741341,2023-12-31,3,0,3
500633,2023-12-31,3,0,3
798639,2023-12-31,1,0,1
329351,2023-12-31,0,2,-2
833557,2023-12-31,3,0,3
337168,2023-12-31,0,2,-2
659290,2023-12-31,0,2,-2
883013,2023-12-31,4,2,2
839170,2023-12-31,0,2,-2
592784,2023-12-31,0,2,-2
578097,2023-12-31,3,0,3
949818,2023-12-31,4,0,4
690565,2023-12-31,3,0,3
654623,2023-12-31,1,0,1
313754,2023-12-31,4,0,4
563740,2023-12-31,3,0,3
658389,2023-12-31,1,0,1
990993,2023-12-31,4,0,4
952168,2023-12-31,0,2,-2
542300,2023-12-31,3,0,3
540618,2023-12-31,3,2,1
962591,2023-12-31,3,0,3
194682,2023-12-31,3,0,3
681063,2023-12-31,0,2,-2
667163,2023-12-31,0,2,-2
712003,2023-12-31,0,2,-2
962054,2023-12-31,4,0,4
532965,2023-12-31,4,0,4
689769,2023-12-31,4,0,4
305754,2023-12-31,1,2,-1
398340,2023-12-31,0,2,-2
33955,2023-12-31,3,0,3
623234,2023-12-31,4,2,2
652118,2023-12-31,0,2,-2
187399,2023-12-31,1,0,1
611575,2023-12-31,1,2,-1
692985,2023-12-31,0,2,-2
901144,2023-12-31,3,0,3
764014,2023-12-31,0,2,-2
53833,2023-12-31,3,0,3
903336,2023-12-31,4,0,4
945635,2023-12-31,4,2,2
354409,2023-12-31,3,2,1
490602,2023-12-31,1,0,1
287070,2023-12-31,1,0,1
644847,2023-12-31,0,2,-2
327290,2023-12-31,0,2,-2
807452,2023-12-31,0,2,-2
451933,2023-12-31,0,2,-2
36412,2023-12-31,0,2,-2
704868,2023-12-31,0,2,-2
820541,2023-12-31,4,0,4
455755,2023-12-31,0,2,-2
91670,2023-12-31,4,0,4
336847,2023-12-31,0,2,-2
747801,2023-12-31,1,0,1
589812,2023-12-31,1,0,1
677542,2023-12-31,1,0,1
894539,2023-12-31,3,0,3
739534,2023-12-31,0,2,-2
968887,2023-12-31,0,2,-2
700048,2023-12-31,0,2,-2
897083,2023-12-31,4,0,4
365133,2023-12-31,3,2,1
767398,2023-12-31,0,2,-2
9436,2023-12-31,0,2,-2
385113,2023-12-31,0,2,-2
112390,2023-12-31,0,2,-2
647462,2023-12-31,0,2,-2
490939,2023-12-31,3,0,3
803607,2023-12-31,3,0,3
124290,2023-12-31,0,2,-2
140489,2023-12-31,0,2,-2
799688,2023-12-31,1,0,1
492958,2023-12-31,3,0,3
684939,2023-12-31,3,2,1
449106,2023-12-31,0,2,-2
256051,2023-12-31,3,0,3
366066,2023-12-31,0,2,-2
784827,2023-12-31,0,2,-2
6405,2023-12-31,0,2,-2
853932,2023-12-31,0,2,-2
970529,2023-12-31,4,0,4
927651,2023-12-31,0,2,-2
930284,2023-12-31,3,0,3
4452,2023-12-31,3,0,3
440875,2023-12-31,3,0,3
432617,2023-12-31,0,2,-2
953175,2023-12-31,3,0,3
707935,2023-12-31,3,0,3
942001,2023-12-31,0,2,-2
585299,2023-12-31,3,0,3
661577,2023-12-31,3,0,3
951463,2023-12-31,3,0,3
373536,2023-12-31,0,2,-2
537274,2023-12-31,3,0,3
525531,2023-12-31,3,2,1
913428,2023-12-31,0,2,-2
726958,2023-12-31,3,0,3
613942,2023-12-31,3,2,1
784673,2023-12-31,0,2,-2
425341,2023-12-31,0,2,-2
760828,2023-12-31,3,0,3
451812,2023-12-31,3,0,3
677169,2023-12-31,3,2,1
274207,2023-12-31,3,2,1
587645,2023-12-31,4,0,4
566052,2023-12-31,3,0,3
799459,2023-12-31,3,2,1
264803,2023-12-31,3,0,3
33797,2023-12-31,3,2,1
123983,2023-12-31,3,2,1
298985,2023-12-31,3,0,3
444361,2023-12-31,0,2,-2
679284,2023-12-31,0,2,-2
114414,2023-12-31,0,2,-2
669378,2024-01-01,3,0,3
965755,2024-01-01,3,0,3
222892,2024-01-01,0,2,-2
516376,2024-01-01,0,2,-2
39154,2024-01-01,3,2,1
196719,2024-01-01,0,2,-2
478531,2024-01-01,3,0,3
812607,2024-01-01,0,2,-2
847349,2024-01-01,0,2,-2
284460,2024-01-01,0,2,-2
473929,2024-01-01,0,2,-2
77308,2024-01-01,0,2,-2
70969,2024-01-01,0,2,-2
397973,2024-01-01,3,2,1
555121,2024-01-01,4,0,4
462526,2024-01-01,3,0,3
217710,2024-01-01,4,0,4
89084,2024-01-01,3,0,3
888807,2024-01-01,0,2,-2
15314,2024-01-01,0,2,-2
500633,2024-01-01,3,0,3
799952,2024-01-01,3,0,3
833557,2024-01-01,0,2,-2
659290,2024-01-01,0,2,-2
690565,2024-01-01,0,2,-2
361361,2024-01-01,4,0,4
378230,2024-01-01,3,0,3
658389,2024-01-01,4,0,4
602241,2024-01-01,0,2,-2
491521,2024-01-01,0,2,-2
914071,2024-01-01,3,0,3
481843,2024-01-01,4,2,2
991434,2024-01-01,3,0,3
319388,2024-01-01,3,0,3
60619,2024-01-01,0,2,-2
962591,2024-01-01,3,0,3
687218,2024-01-01,3,0,3
328457,2024-01-01,0,2,-2
681063,2024-01-01,4,2,2
300159,2024-01-01,3,0,3
378287,2024-01-01,4,0,4
118820,2024-01-01,4,0,4
228286,2024-01-01,3,0,3
712307,2024-01-01,3,2,1
513199,2024-01-01,0,2,-2
365132,2024-01-01,4,2,2
398340,2024-01-01,0,2,-2
491314,2024-01-01,0,2,-2
954722,2024-01-01,4,0,4
606256,2024-01-01,4,0,4
611575,2024-01-01,0,2,-2
621677,2024-01-01,0,2,-2
272170,2024-01-01,0,2,-2
692985,2024-01-01,0,2,-2
487931,2024-01-01,3,0,3
901144,2024-01-01,3,0,3
53833,2024-01-01,3,0,3
876139,2024-01-01,3,2,1
120532,2024-01-01,4,2,2
945635,2024-01-01,3,2,1
760684,2024-01-01,3,0,3
354409,2024-01-01,4,2,2
490602,2024-01-01,3,2,1
679865,2024-01-01,0,2,-2
327290,2024-01-01,3,0,3
993331,2024-01-01,0,2,-2
807452,2024-01-01,0,2,-2
451933,2024-01-01,3,0,3
36412,2024-01-01,4,0,4
94225,2024-01-01,3,0,3
704868,2024-01-01,0,2,-2
18035,2024-01-01,0,2,-2
589812,2024-01-01,0,2,-2
697683,2024-01-01,0,2,-2
894539,2024-01-01,0,2,-2
968887,2024-01-01,3,0,3
365133,2024-01-01,0,2,-2
112390,2024-01-01,0,2,-2
647462,2024-01-01,0,2,-2
34200,2024-01-01,0,2,-2
753354,2024-01-01,3,0,3
672059,2024-01-01,3,0,3
140489,2024-01-01,3,0,3
859361,2024-01-01,0,2,-2
63769,2024-01-01,3,0,3
684939,2024-01-01,3,2,1
219598,2024-01-01,3,0,3
140154,2024-01-01,4,2,2
600767,2024-01-01,3,0,3
784827,2024-01-01,3,2,1
6405,2024-01-01,0,2,-2
853932,2024-01-01,3,0,3
970529,2024-01-01,0,2,-2
367391,2024-01-01,0,2,-2
433521,2024-01-01,0,2,-2
930284,2024-01-01,0,2,-2
82484,2024-01-01,3,2,1
57405,2024-01-01,0,2,-2
120385,2024-01-01,3,0,3
52729,2024-01-01,3,0,3
661577,2024-01-01,4,0,4
951463,2024-01-01,3,0,3
243235,2024-01-01,3,0,3
564692,2024-01-01,0,2,-2
256783,2024-01-01,3,0,3
537274,2024-01-01,0,2,-2
525531,2024-01-01,0,2,-2
757274,2024-01-01,3,0,3
726958,2024-01-01,4,0,4
642612,2024-01-01,4,0,4
425341,2024-01-01,4,0,4
771228,2024-01-01,0,2,-2
723678,2024-01-01,3,2,1
451812,2024-01-01,3,2,1
677169,2024-01-01,0,2,-2
274207,2024-01-01,3,0,3
706112,2024-01-01,0,2,-2
557908,2024-01-01,3,2,1
566052,2024-01-01,0,2,-2
264803,2024-01-01,4,0,4
851978,2024-01-01,0,2,-2
56589,2024-01-01,3,0,3
33797,2024-01-01,3,0,3
123983,2024-01-01,4,2,2
237083,2024-01-01,4,0,4
444361,2024-01-01,0,2,-2
679284,2024-01-01,3,0,3
240179,2024-01-01,3,0,3
673058,2024-01-01,3,2,1
11422,2024-01-02,0,2,-2
669378,2024-01-02,4,2,2
848226,2024-01-02,3,2,1
890623,2024-01-02,3,0,3
965755,2024-01-02,4,0,4
34186,2024-01-02,0,2,-2
196719,2024-01-02,0,2,-2
478531,2024-01-02,4,0,4
14145,2024-01-02,0,2,-2
871592,2024-01-02,4,0,4
77308,2024-01-02,0,2,-2
654297,2024-01-02,0,2,-2
552883,2024-01-02,0,2,-2
555121,2024-01-02,3,0,3
818522,2024-01-02,0,2,-2
217710,2024-01-02,0,2,-2
146840,2024-01-02,3,0,3
714999,2024-01-02,3,0,3
880510,2024-01-02,4,2,2
41853,2024-01-02,4,0,4
891833,2024-01-02,3,2,1
500633,2024-01-02,0,2,-2
799952,2024-01-02,0,2,-2
833557,2024-01-02,3,2,1
337168,2024-01-02,0,2,-2
659290,2024-01-02,0,2,-2
883013,2024-01-02,3,2,1
183929,2024-01-02,3,0,3
578097,2024-01-02,3,0,3
690565,2024-01-02,3,0,3
961614,2024-01-02,3,0,3
291238,2024-01-02,3,0,3
654623,2024-01-02,3,2,1
563740,2024-01-02,3,0,3
378230,2024-01-02,0,2,-2
990993,2024-01-02,3,2,1
952168,2024-01-02,0,2,-2
491521,2024-01-02,3,0,3
914071,2024-01-02,4,0,4
991434,2024-01-02,0,2,-2
540618,2024-01-02,4,0,4
171602,2024-01-02,4,2,2
60619,2024-01-02,4,0,4
962591,2024-01-02,3,0,3
687218,2024-01-02,0,2,-2
194682,2024-01-02,0,2,-2
679321,2024-01-02,4,2,2
300159,2024-01-02,4,2,2
712307,2024-01-02,0,2,-2
962054,2024-01-02,3,2,1
532965,2024-01-02,3,0,3
491314,2024-01-02,3,0,3
33955,2024-01-02,4,0,4
954722,2024-01-02,3,0,3
606256,2024-01-02,3,0,3
272170,2024-01-02,3,0,3
721521,2024-01-02,3,0,3
901144,2024-01-02,4,0,4
764014,2024-01-02,4,2,2
53833,2024-01-02,0,2,-2
876139,2024-01-02,3,0,3
945635,2024-01-02,3,0,3
937542,2024-01-02,3,2,1
679865,2024-01-02,0,2,-2
807452,2024-01-02,0,2,-2
451933,2024-01-02,3,0,3
94225,2024-01-02,0,2,-2
18035,2024-01-02,0,2,-2
747801,2024-01-02,3,0,3
677542,2024-01-02,0,2,-2
604184,2024-01-02,3,0,3
697683,2024-01-02,3,0,3
894539,2024-01-02,3,0,3
709916,2024-01-02,0,2,-2
897083,2024-01-02,0,2,-2
133542,2024-01-02,0,2,-2
473647,2024-01-02,3,0,3
385113,2024-01-02,3,0,3
647462,2024-01-02,0,2,-2
34200,2024-01-02,0,2,-2
490939,2024-01-02,4,2,2
672059,2024-01-02,3,2,1
492958,2024-01-02,0,2,-2
256051,2024-01-02,0,2,-2
615545,2024-01-02,3,2,1
600767,2024-01-02,0,2,-2
784827,2024-01-02,3,0,3
6405,2024-01-02,0,2,-2
853932,2024-01-02,3,0,3
51036,2024-01-02,3,0,3
820973,2024-01-02,0,2,-2
433521,2024-01-02,0,2,-2
930284,2024-01-02,3,0,3
432617,2024-01-02,3,0,3
57405,2024-01-02,3,2,1
707935,2024-01-02,0,2,-2
585299,2024-01-02,3,0,3
120385,2024-01-02,3,0,3
951463,2024-01-02,0,2,-2
564692,2024-01-02,4,0,4
131748,2024-01-02,4,0,4
256783,2024-01-02,3,0,3
537274,2024-01-02,3,0,3
525531,2024-01-02,0,2,-2
726958,2024-01-02,3,0,3
613942,2024-01-02,3,0,3
425341,2024-01-02,0,2,-2
771228,2024-01-02,4,0,4
451812,2024-01-02,4,0,4
677169,2024-01-02,3,0,3
274207,2024-01-02,3,2,1
706112,2024-01-02,3,0,3
557908,2024-01-02,3,2,1
837480,2024-01-02,0,2,-2
799459,2024-01-02,4,0,4
851978,2024-01-02,3,0,3
992178,2024-01-02,3,0,3
56589,2024-01-02,4,2,2
26060,2024-01-02,0,2,-2
33797,2024-01-02,3,0,3
237083,2024-01-02,3,0,3
298985,2024-01-02,3,0,3
444361,2024-01-02,3,2,1
