campaign_id,campaign_name,date,channel,impressions,clicks,conversions,spend,revenue_generated,ctr,conversion_rate,roi,campaign_duration_days
379895,Weekend Special,2023-08-14,Social Media,9167.0,548.0,47.0,4404.669921875,2770.8701171875,0.05977312390924956,0.08561020036429873,0.6289327540017458,1
380238,Membership Drive,2023-12-07,SMS,8574.0,500.0,32.0,3599.18994140625,6410.52001953125,0.05830903790087463,0.06387225548902195,1.780606057975728,1
380443,Weekend Special,2023-05-31,App,9542.0,386.0,19.0,3228.719970703125,6145.18017578125,0.04044849627999581,0.04909560723514212,1.9026975191423223,1
380528,Email Campaign,2023-06-12,Social Media,9716.0,789.0,47.0,4974.7099609375,5443.3798828125,0.0811979005866008,0.05949367088607595,1.093990591402334,1
380639,Festival Offer,2023-03-27,Social Media,9877.0,120.0,79.0,1004.1199951171876,5988.75,0.012148208139299453,0.6528925619834711,5.958243820730845,1
380809,Membership Drive,2024-10-27,Email,3122.0,496.0,84.0,2365.570068359375,2572.68994140625,0.15882164585334616,0.16901408450704225,1.0870964590496015,1
380831,Festival Offer,2024-02-01,Email,7422.0,850.0,35.0,3522.679931640625,4145.0,0.11450895864205847,0.041128084606345476,1.1763270445707277,1
380901,Weekend Special,2024-02-05,App,4565.0,569.0,36.0,4630.2099609375,6206.7900390625,0.12461673236968901,0.06315789473684211,1.340209165944628,1
381347,Weekend Special,2023-04-06,SMS,3852.0,442.0,98.0,1743.3800048828125,9520.66015625,0.11471580586555931,0.22121896162528218,5.457904888613762,1
381531,Email Campaign,2024-05-15,App,1113.0,472.0,98.0,1612.3199462890625,8259.650390625,0.4236983842010772,0.20718816067653276,5.1196604924049565,1
381623,Membership Drive,2023-03-17,Email,8331.0,809.0,92.0,2363.070068359375,3710.7900390625,0.0970955352856457,0.11358024691358025,1.5696616139798791,1
381763,Category Promotion,2023-12-01,SMS,5006.0,703.0,77.0,2856.449951171875,7533.7998046875,0.14040343519073298,0.109375,2.6365465479448895,1
381919,Festival Offer,2024-03-21,Email,3502.0,329.0,70.0,2827.639892578125,7409.7099609375,0.09391949757350843,0.21212121212121213,2.619531026335071,1
381935,App Push Notification,2023-12-20,App,6180.0,240.0,48.0,2482.030029296875,6825.68017578125,0.03882866850024268,0.1991701244813278,2.7489317870690804,1
382040,New User Discount,2023-10-16,App,7107.0,326.0,54.0,3767.080078125,2168.8701171875,0.04586381541924592,0.1651376146788991,0.5755902401805462,1
382406,Category Promotion,2023-12-14,Social Media,8146.0,551.0,99.0,4320.080078125,3925.800048828125,0.06763225727261568,0.1793478260869565,0.9085228641565942,1
382434,New User Discount,2024-06-14,SMS,5051.0,126.0,55.0,1804.81005859375,4267.669921875,0.02494061757719715,0.4330708661417323,2.3632994519913075,1
382542,Flash Sale,2024-07-31,App,9314.0,386.0,42.0,4727.77001953125,8348.7001953125,0.041438539989264625,0.10852713178294573,1.7655119958953056,1
382622,App Push Notification,2024-01-10,App,3799.0,124.0,32.0,3938.60009765625,4018.139892578125,0.03263157894736842,0.256,1.019935981565388,1
382659,Referral Program,2024-10-19,App,6139.0,355.0,77.0,4850.14990234375,5703.31982421875,0.05781758957654723,0.21629213483146068,1.1756634899002583,1
382929,Category Promotion,2024-04-14,SMS,9801.0,803.0,22.0,2844.72998046875,2470.840087890625,0.08192205672311773,0.02736318407960199,0.8682623104963835,1
382938,Flash Sale,2023-12-02,SMS,7503.0,438.0,74.0,2081.050048828125,4667.0400390625,0.058368869936034115,0.16856492027334852,2.2415599671532047,1
382977,Membership Drive,2023-08-11,Social Media,3763.0,560.0,32.0,3609.679931640625,3380.030029296875,0.1487778958554729,0.0570409982174688,0.9361200918634328,1
383252,Category Promotion,2023-05-10,Social Media,2173.0,304.0,100.0,4321.08984375,9490.740234375,0.13983440662373506,0.32786885245901637,2.1958683362631106,1
383424,Flash Sale,2024-04-13,SMS,7504.0,304.0,80.0,3046.85009765625,5965.669921875,0.04050632911392405,0.26229508196721313,1.9573370509469965,1
384407,Weekend Special,2023-06-25,Email,7330.0,390.0,90.0,3462.22998046875,2278.4599609375,0.05319874505524485,0.23017902813299232,0.6579002762701625,1
384485,Weekend Special,2024-06-09,App,1650.0,113.0,25.0,4786.990234375,2548.860107421875,0.06844336765596608,0.21929824561403508,0.5323444666036564,1
384946,Flash Sale,2023-05-01,App,6335.0,993.0,77.0,1075.9599609375,9185.5498046875,0.15672348484848486,0.07746478873239436,8.529146985827982,1
384985,Flash Sale,2023-08-03,App,2049.0,717.0,77.0,4751.77978515625,8056.5,0.3497560975609756,0.10724233983286909,1.6951132524931698,1
385198,Flash Sale,2024-02-04,Email,8610.0,877.0,93.0,4217.8798828125,2720.840087890625,0.10184647543839276,0.10592255125284739,0.6449200175087202,1
385414,Flash Sale,2023-08-24,App,5230.0,727.0,71.0,3359.510009765625,6451.2099609375,0.13897916268399924,0.09752747252747253,1.919711574192702,1
385434,Referral Program,2024-04-04,SMS,9237.0,266.0,90.0,3779.9599609375,6235.64013671875,0.028794111279497728,0.33707865168539325,1.6492214149690718,1
385595,Festival Offer,2023-12-25,SMS,3688.0,962.0,51.0,1656.8199462890625,6203.08984375,0.2607752778530767,0.0529595015576324,3.7417150503197107,1
385691,Weekend Special,2023-10-21,SMS,6435.0,930.0,91.0,1460.3499755859375,9495.8896484375,0.14449968924798012,0.09774436090225563,6.498025666048999,1
386004,New User Discount,2023-11-30,SMS,7597.0,719.0,94.0,4293.83984375,9911.5595703125,0.09463016583311398,0.13055555555555556,2.3077832773522733,1
386121,Flash Sale,2023-09-19,App,9881.0,338.0,54.0,3902.27001953125,4397.77978515625,0.03420360250961344,0.1592920353982301,1.126691149510683,1
386172,Membership Drive,2024-05-29,Email,9309.0,442.0,54.0,1722.77001953125,3993.35009765625,0.047475832438238455,0.12189616252821671,2.3166374008188018,1
386205,New User Discount,2023-11-02,Email,9640.0,451.0,53.0,3828.97998046875,8550.6396484375,0.046779379732392906,0.1172566371681416,2.232554658782052,1
386827,App Push Notification,2023-06-01,SMS,5244.0,112.0,85.0,4712.43994140625,8653.2900390625,0.021353670162059104,0.7522123893805309,1.8358757397215928,1
386930,Weekend Special,2024-02-08,Social Media,9406.0,611.0,53.0,2441.449951171875,6922.83984375,0.0649516317635803,0.08660130718954248,2.8343835010532996,1
387367,Weekend Special,2023-03-25,Social Media,1095.0,198.0,42.0,1462.6500244140625,3268.919921875,0.18065693430656934,0.21105527638190955,2.2334027037533337,1
387493,Flash Sale,2023-09-14,SMS,4738.0,191.0,65.0,4865.93017578125,6502.27978515625,0.04030386157417177,0.3385416666666667,1.336012548014928,1
387534,Membership Drive,2024-04-28,App,5545.0,192.0,47.0,2287.969970703125,5424.81005859375,0.03461954561846376,0.24352331606217617,2.3699786926114013,1
387569,New User Discount,2024-06-10,App,3541.0,479.0,33.0,2858.43994140625,6749.31005859375,0.1352343308865048,0.06875,2.3603608387992554,1
387710,Referral Program,2023-05-29,Social Media,3932.0,451.0,19.0,2448.260009765625,6924.1201171875,0.11467073480803458,0.0420353982300885,2.8270253421767517,1
387796,App Push Notification,2023-07-12,Email,3554.0,533.0,68.0,3967.919921875,5040.2998046875,0.149929676511955,0.12734082397003746,1.2699424286460177,1
387897,Category Promotion,2023-05-02,SMS,1219.0,619.0,53.0,1937.5799560546875,4427.58984375,0.5073770491803279,0.08548387096774193,2.283934603739964,1
388211,Membership Drive,2023-06-23,SMS,8396.0,463.0,57.0,3632.550048828125,6310.06005859375,0.05513874002619983,0.12284482758620689,1.73661019493287,1
388343,App Push Notification,2024-09-15,Email,7205.0,762.0,63.0,1052.25,7690.22998046875,0.10574521232306411,0.08256880733944955,7.3014288919712795,1
388493,Weekend Special,2023-10-27,Social Media,7578.0,631.0,10.0,1221.43994140625,7522.02978515625,0.0832563662752342,0.015822784810126583,6.153291896289959,1
388568,Weekend Special,2023-12-07,Social Media,8669.0,809.0,40.0,3952.110107421875,4315.18017578125,0.09331026528258363,0.04938271604938271,1.091591192382827,1
388700,Flash Sale,2024-08-10,Email,7399.0,319.0,53.0,3045.31005859375,5622.31005859375,0.043108108108108105,0.165625,1.845613201037436,1
388717,App Push Notification,2024-09-01,App,6810.0,938.0,95.0,1844.6300048828125,6778.490234375,0.13771839671120248,0.10117145899893504,3.6727243361029975,1
389548,App Push Notification,2024-08-05,App,6365.0,520.0,52.0,3270.320068359375,7771.18017578125,0.08168394596292805,0.09980806142034548,2.3755487122599517,1
389881,Flash Sale,2023-12-31,Email,2430.0,136.0,35.0,1540.97998046875,6278.8798828125,0.055944055944055944,0.25547445255474455,4.071959404365139,1
389968,App Push Notification,2024-09-26,SMS,1592.0,987.0,57.0,4579.64990234375,8806.0302734375,0.6195856873822976,0.057692307692307696,1.9224412389455432,1
390146,Weekend Special,2023-12-09,App,3213.0,953.0,32.0,1118.010009765625,3315.159912109375,0.2965152457996266,0.033542976939203356,2.9625828930732534,1
390180,Category Promotion,2024-09-27,App,2419.0,823.0,77.0,4988.39013671875,4884.14013671875,0.3400826446280992,0.09344660194174757,0.9789052374907653,1
390374,Referral Program,2023-03-24,App,4211.0,161.0,60.0,2952.919921875,8978.509765625,0.03822412155745489,0.37037037037037035,3.0395237525348664,1
390492,Email Campaign,2023-11-01,Email,7535.0,603.0,24.0,4009.070068359375,7308.52978515625,0.08001592356687898,0.039735099337748346,1.822544160218717,1
390634,App Push Notification,2024-10-15,Email,8930.0,361.0,94.0,1510.6700439453125,4795.85986328125,0.04042100548650767,0.2596685082872928,3.1725573199588712,1
390676,Weekend Special,2023-06-03,Social Media,3936.0,489.0,19.0,3341.300048828125,5816.259765625,0.12420624841249682,0.03877551020408163,1.740196774871931,1
390817,App Push Notification,2023-04-28,Social Media,5939.0,550.0,47.0,2675.929931640625,7084.72021484375,0.09259259259259259,0.0852994555353902,2.646584107825974,1
390914,Weekend Special,2024-11-05,App,3925.0,494.0,45.0,4506.33984375,6238.10986328125,0.12582781456953643,0.09090909090909091,1.3839892441061845,1
391056,App Push Notification,2023-05-31,App,1497.0,854.0,87.0,2878.22998046875,5732.7099609375,0.5700934579439252,0.10175438596491228,1.9910566366095537,1
391266,Festival Offer,2023-07-16,SMS,3426.0,703.0,86.0,3701.300048828125,5150.93994140625,0.20513568718996206,0.12215909090909091,1.3912810613598585,1
391498,Category Promotion,2023-07-31,Social Media,2049.0,597.0,65.0,3711.639892578125,7993.47998046875,0.29121951219512193,0.10869565217391304,2.1530447907022654,1
391514,Membership Drive,2023-08-05,SMS,9987.0,165.0,84.0,3531.199951171875,3449.8701171875,0.016519823788546256,0.5060240963855421,0.9766916269966369,1
391571,Festival Offer,2024-04-03,Social Media,1297.0,809.0,32.0,3562.590087890625,3371.070068359375,0.6232665639445301,0.03950617283950617,0.945975823598385,1
391697,Email Campaign,2024-10-14,Email,8221.0,910.0,13.0,1357.6400146484375,4046.1298828125,0.11067866699099976,0.014270032930845226,2.978073543534988,1
391738,Festival Offer,2024-04-22,SMS,7949.0,267.0,24.0,1712.81005859375,3324.719970703125,0.033584905660377355,0.08955223880597014,1.939958255018757,1
391766,Category Promotion,2024-05-09,Social Media,9308.0,296.0,91.0,3012.239990234375,6660.580078125,0.031797185519389835,0.3063973063973064,2.210437967009368,1
391939,Referral Program,2024-08-23,Email,6262.0,694.0,32.0,4026.1298828125,7182.830078125,0.11080951620629091,0.0460431654676259,1.783610235364099,1
392154,Flash Sale,2024-02-01,Social Media,4317.0,621.0,24.0,4149.66015625,8031.669921875,0.14381658175081055,0.03858520900321544,1.9350343365936706,1
392316,Flash Sale,2024-08-06,Email,2122.0,919.0,60.0,4893.490234375,4503.0498046875,0.4328780028261894,0.06521739130434782,0.9200242699559733,1
393050,New User Discount,2023-08-28,App,7398.0,192.0,31.0,3417.070068359375,5464.419921875,0.02594945262873361,0.16062176165803108,1.598685753243743,1
393135,New User Discount,2023-07-13,SMS,5279.0,669.0,31.0,2196.0400390625,9389.83984375,0.12670454545454546,0.04626865671641791,4.273859227325117,1
393597,Referral Program,2024-09-04,Social Media,5909.0,924.0,36.0,4380.52978515625,4416.72998046875,0.15634517766497463,0.03891891891891892,1.0080337683499838,1
393654,Weekend Special,2023-04-15,App,4666.0,201.0,93.0,4868.22998046875,3181.22998046875,0.04306835226055282,0.4603960396039604,0.6533332771771236,1
393708,Membership Drive,2023-11-12,Social Media,3897.0,112.0,56.0,3489.7900390625,2809.780029296875,0.028732683427398667,0.49557522123893805,0.8049123544684688,1
394041,Flash Sale,2023-11-07,Social Media,3791.0,281.0,70.0,1675.449951171875,9389.3203125,0.07410337552742616,0.24822695035460993,5.600716147795919,1
394220,App Push Notification,2023-10-13,Social Media,1740.0,680.0,70.0,4291.080078125,3219.5400390625,0.3905801263641585,0.1027900146842878,0.7501118293368282,1
394528,Email Campaign,2024-03-28,Social Media,7379.0,563.0,80.0,4417.7001953125,9426.919921875,0.07628726287262873,0.14184397163120568,2.1334146932791187,1
394785,Flash Sale,2024-09-12,App,8906.0,920.0,73.0,4847.740234375,2188.06005859375,0.10328954754687325,0.07926167209554831,0.45126361752307603,1
395559,Membership Drive,2024-08-16,SMS,1633.0,897.0,61.0,4643.509765625,9680.75,0.5489596083231334,0.06792873051224944,2.0843426946045587,1
395882,New User Discount,2024-05-02,App,5448.0,481.0,56.0,4829.0,9925.5703125,0.08827307762892274,0.11618257261410789,2.054983501552795,1
396352,Referral Program,2023-08-25,Email,2923.0,266.0,12.0,1480.4100341796875,2450.800048828125,0.09097127222982217,0.0449438202247191,1.654369818134265,1
396373,Weekend Special,2024-08-11,Social Media,4742.0,102.0,79.0,3817.419921875,9179.7998046875,0.021505376344086023,0.7669902912621359,2.404083362361006,1
396622,Weekend Special,2024-01-21,Email,5611.0,901.0,83.0,4659.830078125,9418.1396484375,0.1605488239486814,0.09201773835920177,2.0207000664195665,1
396960,New User Discount,2024-01-06,App,6306.0,733.0,63.0,2035.9100341796875,9527.9501953125,0.11622007293483431,0.08583106267029973,4.677649005322729,1
396968,Flash Sale,2023-06-11,Social Media,3388.0,279.0,11.0,2532.5,4837.9599609375,0.0823251696665683,0.039285714285714285,1.9095954059354647,1
397099,Email Campaign,2024-01-30,SMS,1288.0,911.0,78.0,4152.5400390625,3123.5400390625,0.7067494181536075,0.08552631578947369,0.7520187622333641,1
397113,Festival Offer,2024-05-03,SMS,4601.0,232.0,29.0,4184.080078125,3620.18994140625,0.05041286397218601,0.12446351931330472,0.8650228606923497,1
397138,Membership Drive,2023-09-23,SMS,9179.0,142.0,51.0,3204.77001953125,8568.7099609375,0.015468409586056645,0.35664335664335667,2.6729022695740423,1
397247,New User Discount,2023-12-20,Social Media,5103.0,405.0,35.0,4506.66015625,7648.10009765625,0.07934952978056427,0.08620689655172414,1.6966895978286962,1
397428,Category Promotion,2023-07-10,Social Media,8228.0,993.0,83.0,3886.840087890625,5196.56982421875,0.12067079839591688,0.08350100603621731,1.3366212875895793,1
397676,Email Campaign,2024-04-03,App,9474.0,980.0,12.0,4056.3798828125,8935.599609375,0.10343007915567283,0.012232415902140673,2.202307860604122,1
397750,Weekend Special,2023-10-29,App,3647.0,174.0,68.0,3884.719970703125,6652.5400390625,0.047697368421052634,0.38857142857142857,1.7120482405371884,1
397759,Membership Drive,2023-12-14,App,5871.0,610.0,86.0,3584.409912109375,7200.22998046875,0.10388283378746593,0.1407528641571195,2.0082027318970335,1
397862,Referral Program,2024-06-19,Social Media,4450.0,581.0,60.0,3597.8798828125,2802.280029296875,0.13053246461469334,0.10309278350515463,0.7786533923179766,1
398153,Email Campaign,2023-04-02,App,7939.0,792.0,42.0,4165.22021484375,2196.739990234375,0.09974811083123426,0.05296343001261034,0.5272740942515833,1
398685,Weekend Special,2024-09-01,Email,2164.0,190.0,93.0,2353.050048828125,6828.39013671875,0.08775981524249422,0.4869109947643979,2.9006987936038175,1
398697,Category Promotion,2023-08-12,Email,9881.0,730.0,91.0,1534.219970703125,7932.6298828125,0.07387168589354381,0.12448700410396717,5.167096594750123,1
398867,Email Campaign,2024-08-31,App,9583.0,168.0,96.0,4198.7001953125,5564.009765625,0.017529215358931552,0.5680473372781065,1.324858801072342,1
399124,App Push Notification,2024-09-14,App,2364.0,893.0,30.0,4344.97021484375,6357.39013671875,0.3775898520084567,0.03355704697986577,1.4628241387860768,1
399272,Category Promotion,2024-06-19,Social Media,6403.0,402.0,95.0,2811.469970703125,3664.739990234375,0.06277326670830731,0.23573200992555832,1.3030325757818422,1
399294,Membership Drive,2023-05-18,Email,1833.0,787.0,74.0,3387.7099609375,4482.0498046875,0.4291166848418757,0.09390862944162437,1.3226419069065218,1
399972,Membership Drive,2024-10-29,Email,5187.0,741.0,58.0,1185.3499755859375,2169.169921875,0.1428296067848882,0.07816711590296496,1.8284401454163206,1
399975,Email Campaign,2024-08-27,Email,3972.0,780.0,27.0,4831.740234375,3627.610107421875,0.19632519506670024,0.034571062740076826,0.7506321323912457,1
400126,New User Discount,2024-05-01,App,8142.0,399.0,33.0,4227.27001953125,3449.139892578125,0.04899914036595849,0.0825,0.8157331193717141,1
400626,Membership Drive,2023-11-09,Email,2280.0,780.0,86.0,1008.7000122070312,3524.889892578125,0.3419552827707146,0.11011523687580026,3.491026889138408,1
400663,Weekend Special,2023-09-08,App,7353.0,272.0,64.0,3827.02001953125,7901.52001953125,0.03698667391895567,0.23443223443223443,2.064127141241756,1
400698,Flash Sale,2023-10-13,Email,1856.0,999.0,47.0,4754.7998046875,8008.33984375,0.5379644588045234,0.047,1.68391020914225,1
400959,Email Campaign,2024-07-24,Email,9453.0,385.0,33.0,3914.179931640625,7660.33984375,0.04072350327903533,0.08549222797927461,1.9565741492090238,1
401119,Email Campaign,2023-08-20,Email,9064.0,373.0,61.0,2231.93994140625,5789.2099609375,0.04114726971869829,0.16310160427807488,2.5926402468718437,1
401819,Email Campaign,2023-12-12,App,5466.0,693.0,10.0,4586.3701171875,5353.06982421875,0.1267605633802817,0.01440922190201729,1.1669147436267249,1
401995,Festival Offer,2023-09-26,SMS,3233.0,901.0,29.0,3355.4599609375,4984.10009765625,0.2786023500309215,0.03215077605321508,1.484927618878591,1
402032,App Push Notification,2024-06-21,SMS,5473.0,334.0,91.0,3286.489990234375,8320.9697265625,0.06101571063207892,0.2716417910447761,2.5311011596325113,1
402134,Festival Offer,2023-10-29,App,2804.0,713.0,80.0,4381.830078125,7968.64990234375,0.2541889483065954,0.11204481792717087,1.818151687448669,1
402445,Festival Offer,2024-03-04,Social Media,2915.0,622.0,11.0,4990.919921875,4719.56005859375,0.21330589849108367,0.01765650080256822,0.9454398573006456,1
402517,Weekend Special,2023-05-25,SMS,1553.0,736.0,47.0,3782.5400390625,4133.93994140625,0.47361647361647363,0.06377204884667571,1.092611654357059,1
403077,Referral Program,2024-06-30,Social Media,7565.0,420.0,76.0,4381.72998046875,8518.669921875,0.05551149881046788,0.18052256532066507,1.9436903390894948,1
403108,Weekend Special,2023-11-17,Email,9474.0,439.0,93.0,1969.699951171875,3321.449951171875,0.04633245382585752,0.21136363636363636,1.685416366503068,1
403225,New User Discount,2024-08-01,SMS,2764.0,773.0,72.0,2397.179931640625,8629.490234375,0.2795660036166365,0.09302325581395349,3.5983497820663763,1
403509,Festival Offer,2023-04-18,App,1926.0,501.0,100.0,4887.72021484375,3946.110107421875,0.2599896211728075,0.199203187250996,0.8071867347696022,1
403530,Festival Offer,2024-01-06,App,9845.0,735.0,49.0,3503.85009765625,8850.8701171875,0.07464960390006094,0.06657608695652174,2.5253205902033358,1
403916,Festival Offer,2024-07-01,App,6960.0,997.0,25.0,1658.5999755859375,2594.590087890625,0.14322654790978306,0.025050100200400802,1.563382818787148,1
404103,Festival Offer,2024-01-10,SMS,1581.0,156.0,74.0,1592.219970703125,7511.56982421875,0.0986093552465234,0.4713375796178344,4.714709809282468,1
404213,Membership Drive,2023-05-06,Social Media,2169.0,219.0,18.0,2196.530029296875,5040.58984375,0.10092165898617511,0.08181818181818182,2.293752429568753,1
404232,Membership Drive,2023-11-14,Email,3469.0,542.0,31.0,1745.280029296875,3126.7099609375,0.15619596541786743,0.0570902394106814,1.7904974623093202,1
404503,Weekend Special,2023-10-20,App,1680.0,178.0,28.0,1400.3900146484375,6028.41015625,0.1058893515764426,0.1564245810055866,4.301736199941691,1
404515,New User Discount,2024-02-14,Email,3240.0,630.0,48.0,1503.280029296875,2429.949951171875,0.19438444924406048,0.07606973058637084,1.6153574493092706,1
404539,App Push Notification,2023-10-23,SMS,4057.0,663.0,36.0,1006.5,2238.68994140625,0.1633809758501725,0.05421686746987952,2.2220247557382136,1
404966,Referral Program,2024-06-20,Email,8314.0,748.0,68.0,4915.10986328125,6474.8701171875,0.0899579073962718,0.09078771695594126,1.317071891649276,1
405500,New User Discount,2023-10-07,Social Media,8266.0,823.0,47.0,4377.5400390625,7146.25,0.09955243740171767,0.05703883495145631,1.6321079483676713,1
405734,Referral Program,2024-07-14,Social Media,2353.0,620.0,72.0,4657.85009765625,5976.8701171875,0.26338147833474934,0.11594202898550725,1.2829067241709091,1
405861,Membership Drive,2023-04-27,App,4445.0,660.0,50.0,3757.7900390625,2060.72998046875,0.1484480431848853,0.07564296520423601,0.5482429077051422,1
405953,Category Promotion,2024-06-06,SMS,2474.0,293.0,48.0,4888.580078125,4937.64013671875,0.11838383838383838,0.16326530612244897,1.0098290768994174,1
406101,Referral Program,2024-01-01,App,1411.0,166.0,17.0,1980.1800537109373,4767.669921875,0.11756373937677053,0.10179640718562874,2.406479871904981,1
406279,New User Discount,2023-12-21,SMS,6516.0,309.0,87.0,4093.010009765625,9386.3896484375,0.04741445450360595,0.2806451612903226,2.292712921084151,1
406361,Referral Program,2024-05-15,SMS,9175.0,313.0,89.0,1455.8299560546875,2503.47998046875,0.03411072362685266,0.28343949044585987,1.7184435081555753,1
406912,Referral Program,2023-11-02,Social Media,9177.0,659.0,46.0,2347.139892578125,7206.93017578125,0.07180213554151231,0.0696969696969697,3.069208184129289,1
407558,App Push Notification,2024-09-21,Social Media,2503.0,464.0,44.0,2992.570068359375,4813.35986328125,0.1853035143769968,0.09462365591397849,1.6078995157508407,1
407656,Category Promotion,2024-08-12,Social Media,4831.0,230.0,86.0,3639.169921875,4216.0400390625,0.04759933774834437,0.3722943722943723,1.158198691145406,1
407752,Email Campaign,2023-07-07,Social Media,3775.0,911.0,35.0,4864.2001953125,9444.7001953125,0.241260593220339,0.03837719298245614,1.941276785364811,1
407771,Referral Program,2024-02-22,Email,4251.0,109.0,28.0,2742.10009765625,8839.9501953125,0.025634995296331137,0.2545454545454545,3.222613058439063,1
408037,Referral Program,2023-12-23,App,7433.0,545.0,73.0,2160.659912109375,3496.39990234375,0.0733118105999462,0.1336996336996337,1.6174606758247734,1
408124,Festival Offer,2024-10-02,Email,8702.0,580.0,58.0,3045.760009765625,3814.409912109375,0.06664368608525796,0.09982788296041308,1.251956143537148,1
408199,Referral Program,2023-06-29,App,6260.0,502.0,24.0,3484.659912109375,2410.800048828125,0.08017888516211467,0.04771371769383698,0.6916337536122995,1
408371,New User Discount,2024-10-25,App,7239.0,579.0,61.0,4575.259765625,6288.509765625,0.07997237569060774,0.10517241379310345,1.374159267107546,1
408445,Email Campaign,2024-10-17,App,2312.0,487.0,68.0,2525.56005859375,9208.830078125,0.21054907047124946,0.13934426229508196,3.6448094898050885,1
408472,Category Promotion,2024-09-22,Social Media,2701.0,433.0,74.0,1069.1500244140625,8105.759765625,0.16025166543301259,0.17050691244239632,7.574414409851678,1
408608,Email Campaign,2024-07-22,Email,1846.0,753.0,15.0,2876.159912109375,2056.139892578125,0.40768814293448835,0.01989389920424403,0.7146422011248852,1
408769,Weekend Special,2024-08-01,SMS,4684.0,355.0,88.0,2953.010009765625,7374.35986328125,0.07577374599786553,0.24719101123595505,2.496389598851204,1
408889,Membership Drive,2024-04-10,Email,9489.0,331.0,16.0,2624.81005859375,4563.91015625,0.03487881981032666,0.04819277108433735,1.7380960748905796,1
409294,New User Discount,2024-03-26,Social Media,8049.0,180.0,56.0,1652.06005859375,6398.52978515625,0.02236024844720497,0.30939226519337015,3.870718279043925,1
409337,Referral Program,2023-06-21,Email,4725.0,765.0,39.0,2107.2900390625,3192.43994140625,0.1618705035971223,0.050913838120104436,1.514231857219153,1
409612,Weekend Special,2023-04-29,Social Media,3181.0,324.0,66.0,2743.830078125,8970.2099609375,0.10182275298554368,0.20307692307692307,3.2680383505069543,1
409740,New User Discount,2023-09-11,App,8492.0,826.0,88.0,2409.2900390625,7709.259765625,0.09725656422936536,0.10640870616686819,3.1984780423452994,1
409830,Festival Offer,2024-01-11,Social Media,8916.0,261.0,67.0,4814.169921875,3469.35009765625,0.02926993383424919,0.25572519083969464,0.720504188625872,1
409984,Referral Program,2024-06-15,Email,7777.0,948.0,28.0,4731.419921875,7969.4599609375,0.12188223193623039,0.029504741833508957,1.6840136954245544,1
410130,Flash Sale,2023-08-10,Social Media,9469.0,790.0,71.0,3840.2099609375,3600.139892578125,0.08342133051742344,0.0897597977243995,0.9372411113136501,1
410330,Festival Offer,2023-08-12,Email,1915.0,214.0,20.0,1270.5899658203125,5950.52001953125,0.11169102296450939,0.09302325581395349,4.679590260601438,1
410349,Weekend Special,2024-10-08,SMS,4497.0,774.0,78.0,3269.780029296875,7706.27978515625,0.17207647843485993,0.10064516129032258,2.3560984585114033,1
410483,Flash Sale,2024-10-04,SMS,4886.0,469.0,46.0,2746.409912109375,5753.43017578125,0.09596889707386945,0.09787234042553192,2.094128783048594,1
410617,New User Discount,2024-04-22,App,1405.0,705.0,29.0,4776.9501953125,3776.580078125,0.5014224751066856,0.04107648725212465,0.7904184689555966,1
410635,Email Campaign,2024-05-27,App,9418.0,250.0,60.0,1144.6700439453125,8763.740234375,0.026542095763881515,0.23904382470119523,7.649445213907792,1
410776,Festival Offer,2023-03-31,Social Media,2677.0,871.0,44.0,4177.77001953125,5813.68017578125,0.32524271844660196,0.05045871559633028,1.3912419560321712,1
410897,Weekend Special,2023-09-10,App,2730.0,125.0,39.0,4378.080078125,8606.8095703125,0.045770779934090074,0.30952380952380953,1.9654378126827259,1
411026,Weekend Special,2024-04-15,Social Media,6629.0,158.0,82.0,2833.14990234375,4014.360107421875,0.023831070889894418,0.5157232704402516,1.416424764301327,1
411048,New User Discount,2023-06-06,App,6635.0,455.0,25.0,2099.300048828125,9378.7099609375,0.06856540084388185,0.05482456140350877,4.465414342189064,1
411382,Flash Sale,2023-09-21,SMS,3455.0,913.0,73.0,2575.14990234375,9273.099609375,0.26417824074074076,0.07986870897155361,3.5995962816210523,1
411434,Email Campaign,2024-10-15,Email,3597.0,149.0,48.0,4273.240234375,5148.83984375,0.04141189549749861,0.32,1.204621069808185,1
411612,Membership Drive,2023-07-05,Social Media,5109.0,131.0,37.0,1211.3499755859375,2649.39990234375,0.02563600782778865,0.2803030303030303,2.1853424800567804,1
411722,Category Promotion,2023-08-29,Social Media,5104.0,786.0,79.0,1124.8699951171875,7328.830078125,0.15396669931439766,0.10038119440914867,6.509481654107116,1
411777,Festival Offer,2024-03-26,SMS,5113.0,250.0,67.0,1410.510009765625,5775.580078125,0.04888541259288228,0.26693227091633465,4.091774084608872,1
412097,Festival Offer,2024-06-05,SMS,1967.0,628.0,91.0,3008.330078125,5466.2001953125,0.31910569105691056,0.14467408585055644,1.8164176256525117,1
412461,Email Campaign,2023-08-29,SMS,5916.0,435.0,43.0,1894.1600341796875,6400.33984375,0.07351698495859388,0.09862385321100918,3.377202836867738,1
412610,Festival Offer,2023-08-26,Email,6990.0,518.0,15.0,3303.47998046875,2832.590087890625,0.0740952653411529,0.028901734104046242,0.8571969279985815,1
412691,Referral Program,2023-05-20,App,5998.0,321.0,11.0,4312.75,7287.60986328125,0.053508918153025505,0.034161490683229816,1.6893908694943494,1
