2025-10-04 00:18:13,389 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders'
2025-10-04 19:43:45,490 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-04 19:43:45,522 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-04 19:43:45,570 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-04 19:43:45,596 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-04 19:43:46,077 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-04 19:43:46,120 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-04 19:52:11,938 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-04 19:52:11,988 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-04 19:52:12,018 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-04 19:52:12,083 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-04 19:52:12,149 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-04 19:52:12,199 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-04 19:52:12,227 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-04 19:52:12,749 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-04 19:52:12,802 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-04 19:56:34,554 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-04 19:56:34,587 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-04 19:56:34,611 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-04 19:56:34,689 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-04 19:56:34,722 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-04 19:56:34,783 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-04 19:56:34,812 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-04 19:56:35,264 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-04 19:56:35,299 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-04 21:02:09,377 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-04 21:02:09,437 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-04 21:02:09,476 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-04 21:02:09,568 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-04 21:02:09,585 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-04 21:02:09,648 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-04 21:02:09,680 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-04 21:02:10,179 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-04 21:02:10,236 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-04 21:02:17,904 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-04 21:02:17,945 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-04 21:02:17,966 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-04 21:02:18,059 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-04 21:02:18,099 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-04 21:02:18,162 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-04 21:02:18,194 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-04 21:02:18,706 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-04 21:02:18,749 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-04 21:03:00,403 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-04 21:03:00,429 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-04 21:03:05,135 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-04 21:03:05,266 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-04 21:03:05,391 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-04 21:03:05,413 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-04 21:03:05,462 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-04 21:03:05,975 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-04 21:03:06,067 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-04 21:04:17,527 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-04 21:04:17,613 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-04 21:04:17,730 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-04 21:04:17,754 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-04 21:04:17,846 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-04 21:04:17,868 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-04 21:04:17,979 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-04 21:04:18,442 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-04 21:04:18,483 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-04 21:05:27,056 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-04 21:05:27,094 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-04 21:05:27,204 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-04 21:05:27,348 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-04 21:05:27,380 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-04 21:05:27,442 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-04 21:05:27,468 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-04 21:05:27,934 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-04 21:05:27,982 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-04 21:56:03,170 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-04 21:56:03,211 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 20:24:07,816 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-05 20:24:07,892 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-05 20:24:07,971 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-05 20:24:08,187 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-05 20:24:08,217 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-05 20:24:08,294 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-05 20:24:08,330 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-05 20:24:09,064 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-05 20:24:09,162 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-05 20:24:32,849 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 20:24:32,856 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 20:58:12,364 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-05 20:58:12,441 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-05 20:58:12,502 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-05 20:58:12,713 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-05 20:58:12,752 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-05 20:58:12,835 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-05 20:58:12,873 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-05 20:58:13,699 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-05 20:58:13,784 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-05 21:00:56,297 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 21:00:56,304 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 21:01:10,160 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 21:01:10,172 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 22:07:11,962 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 22:07:11,990 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 22:07:12,269 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 22:07:12,276 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 22:07:12,399 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 22:07:12,406 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 22:47:44,144 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-05 22:47:44,234 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-05 22:47:44,317 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-05 22:47:45,953 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-05 22:48:06,229 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-05 22:48:06,256 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-05 22:50:14,459 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-05 22:50:14,961 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-05 22:50:15,230 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-05 23:00:24,869 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:00:24,920 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:00:38,470 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:00:38,485 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:03:23,525 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:03:23,541 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:03:23,768 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:03:23,784 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:03:23,952 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:03:23,966 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:10:27,851 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:10:27,874 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:10:28,063 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:10:28,075 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:10:28,242 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:10:28,254 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:11:26,729 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:11:26,743 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:11:26,920 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:11:26,933 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:11:27,098 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:11:27,114 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:14:12,877 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:14:12,887 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:14:13,072 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:14:13,086 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:14:13,243 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:14:13,257 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:16:51,263 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:16:51,285 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:16:51,498 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:16:51,510 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:16:51,719 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:16:51,743 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:17:08,804 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:17:08,814 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:17:09,019 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:17:09,029 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:17:09,174 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-05 23:17:09,184 | INFO | matplotlib.category | Using categorical units to plot a list of strings that are all parsable as floats or dates. If these strings should be plotted as numbers, cast to the appropriate data type before plotting.
2025-10-07 11:29:00,880 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-07 11:29:03,465 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-07 11:29:03,493 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-07 11:29:03,543 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-07 11:29:03,657 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-07 11:29:03,696 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-07 11:29:03,723 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-07 11:29:04,191 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-07 11:29:04,256 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-07 11:35:05,154 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-07 11:35:05,155 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-07 11:35:05,240 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-07 11:35:05,517 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-07 11:35:05,742 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-07 11:35:05,790 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-07 11:35:05,839 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-07 11:35:06,600 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-07 11:35:06,659 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-07 11:35:54,319 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-07 11:35:54,379 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-07 11:35:54,568 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-07 11:35:54,641 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-07 11:35:54,698 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-07 11:35:54,795 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-07 11:35:54,859 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-07 11:35:55,565 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-07 11:35:55,634 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-07 11:39:54,730 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-07 11:39:54,814 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-07 11:39:54,842 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-07 11:39:55,055 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-07 11:39:55,115 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-07 11:39:55,194 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-07 11:39:55,243 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-07 11:39:56,084 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-07 11:39:56,176 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-07 12:25:46,238 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-07 12:25:46,316 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-07 12:25:46,344 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-07 12:25:46,461 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-07 12:25:46,559 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-07 12:25:46,632 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-07 12:25:46,677 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-07 12:25:47,410 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-07 12:25:47,480 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-07 20:21:18,420 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-07 20:21:18,522 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-07 20:21:18,579 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-07 20:21:18,747 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-07 20:21:18,817 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-07 20:21:18,902 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-07 20:21:18,944 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-07 20:21:23,960 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-07 20:21:24,153 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-08 10:44:41,705 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-08 10:44:41,740 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-08 10:44:41,760 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
2025-10-08 10:44:41,768 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-08 10:44:41,821 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-08 10:44:41,825 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-08 10:44:41,832 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-08 10:44:42,821 | INFO | data_pipeline | Fetched 186600 rows from table 'blinkit_weather_data' (DB)
2025-10-08 10:44:42,901 | INFO | data_pipeline | Loaded CSV 'blinkit_inventory.csv' with 75172 rows, 4 columns
2025-10-08 20:16:43,249 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_order_items' (DB)
2025-10-08 20:16:43,355 | INFO | data_pipeline | Fetched 268 rows from table 'blinkit_products' (DB)
2025-10-08 20:16:43,437 | INFO | data_pipeline | Fetched 2500 rows from table 'blinkit_customers' (DB)
2025-10-08 20:16:43,743 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_delivery_performance' (DB)
2025-10-08 20:16:43,764 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_customer_feedback' (DB)
2025-10-08 20:16:43,843 | INFO | data_pipeline | Fetched 5000 rows from table 'blinkit_orders' (DB)
2025-10-08 20:16:43,887 | INFO | data_pipeline | Fetched 5400 rows from table 'blinkit_marketing_performance' (DB)
