order_id,customer_id,order_date,order_total,payment_method,store_id,promised_delivery_time,actual_delivery_time,delivery_status,delivery_delay_hrs
5216555041,30188374,2024-03-03 23:15:52,3340.800048828125,Wallet,9088,2024-03-03 23:34:52,2024-03-03 23:31:52,On Time,-0.05
5217781278,85658166,2023-06-27 02:48:57,3074.47998046875,Upi,7586,2023-06-27 02:59:57,2023-06-27 03:13:57,Slightly Delayed,0.23333333333333334
5218488175,57833505,2024-01-03 20:29:01,709.02001953125,Upi,4232,2024-01-03 20:39:01,2024-01-03 20:39:01,On Time,0.0
5220651138,91768226,2024-03-13 02:23:30,2783.139892578125,Cash,7709,2024-03-13 02:42:30,2024-03-13 02:39:30,On Time,-0.05
5222677885,31582950,2024-07-15 10:44:09,3429.929931640625,Wallet,340,2024-07-15 11:03:09,2024-07-15 11:10:09,Slightly Delayed,0.11666666666666667
5222812863,65294340,2024-04-11 02:15:28,1608.3800048828125,Upi,9659,2024-04-11 02:34:28,2024-04-11 02:33:28,On Time,-0.016666666666666666
5226963306,96628029,2024-06-23 06:42:44,397.67999267578125,Card,1713,2024-06-23 07:02:44,2024-06-23 07:03:44,On Time,0.016666666666666666
5229336544,72857290,2023-09-22 20:53:29,1017.0999755859375,Wallet,2166,2023-09-22 21:10:29,2023-09-22 21:16:29,Slightly Delayed,0.1
5229657139,18889370,2023-10-03 11:53:27,3483.81005859375,Cash,2035,2023-10-03 12:08:27,2023-10-03 12:21:27,Slightly Delayed,0.21666666666666667
5233331050,85561151,2023-05-01 16:36:35,84.19999694824219,Upi,9668,2023-05-01 16:53:35,2023-05-01 16:56:35,On Time,0.05
5234194751,14207332,2024-02-19 04:44:03,3494.60009765625,Card,6396,2024-02-19 05:02:03,2024-02-19 05:06:03,On Time,0.06666666666666667
5234261944,18113428,2023-06-30 20:23:31,3315.639892578125,Wallet,5423,2023-06-30 20:35:31,2023-06-30 20:38:31,On Time,0.05
5236061455,48158494,2023-04-06 23:50:19,2844.93994140625,Cash,1802,2023-04-07 00:05:19,2023-04-07 00:09:19,On Time,0.06666666666666667
5236345617,61851054,2023-09-28 01:47:50,1760.510009765625,Cash,6664,2023-09-28 01:57:50,2023-09-28 01:57:50,On Time,0.0
5239439928,67908555,2023-08-25 08:26:08,3988.719970703125,Card,9825,2023-08-25 08:46:08,2023-08-25 08:56:08,Slightly Delayed,0.16666666666666666
5243035202,10541231,2024-10-20 00:39:24,1688.3499755859375,Card,2668,2024-10-20 00:49:24,2024-10-20 00:45:24,On Time,-0.06666666666666667
5243163885,19275474,2023-05-19 13:35:25,2412.889892578125,Wallet,7061,2023-05-19 13:45:25,2023-05-19 13:48:25,On Time,0.05
5246598523,90665975,2023-11-22 16:46:33,3057.360107421875,Cash,8891,2023-11-22 17:04:33,2023-11-22 17:30:33,Significantly Delayed,0.43333333333333335
5247557644,44410149,2023-05-20 08:14:06,1631.31005859375,Cash,2953,2023-05-20 08:27:06,2023-05-20 08:25:06,On Time,-0.03333333333333333
5250202756,40871915,2023-09-10 11:47:03,1416.8599853515625,Card,2042,2023-09-10 12:07:03,2023-09-10 12:27:03,Significantly Delayed,0.3333333333333333
5258344385,12867472,2023-10-14 17:48:54,641.760009765625,Wallet,9196,2023-10-14 18:08:54,2023-10-14 18:12:54,On Time,0.06666666666666667
5262508570,42781544,2024-07-06 11:07:05,2217.030029296875,Upi,8108,2024-07-06 11:25:05,2024-07-06 11:25:05,On Time,0.0
5263181887,90150193,2024-09-28 22:00:44,1239.9000244140625,Card,2272,2024-09-28 22:13:44,2024-09-28 22:18:44,On Time,0.08333333333333333
5265722064,52032226,2023-07-16 02:33:21,1614.3499755859375,Cash,5289,2023-07-16 02:49:21,2023-07-16 02:48:21,On Time,-0.016666666666666666
5271866987,10562528,2024-08-27 01:26:03,947.9500122070312,Card,5390,2024-08-27 01:45:03,2024-08-27 01:43:03,On Time,-0.03333333333333333
5271947935,1601161,2024-08-26 23:07:11,1112.239990234375,Wallet,3959,2024-08-26 23:22:11,2024-08-26 23:18:11,On Time,-0.06666666666666667
5273875984,9278983,2023-05-31 03:32:44,2682.3798828125,Cash,9153,2023-05-31 03:45:44,2023-05-31 03:59:44,Slightly Delayed,0.23333333333333334
5274039950,87059497,2023-12-14 20:20:39,827.4400024414062,Card,8162,2023-12-14 20:34:39,2023-12-14 20:31:39,On Time,-0.05
5275440923,67046342,2023-03-21 04:50:10,932.7899780273438,Wallet,2293,2023-03-21 05:06:10,2023-03-21 05:20:10,Slightly Delayed,0.23333333333333334
5277462976,98858383,2024-10-19 15:37:39,3990.610107421875,Card,9167,2024-10-19 15:56:39,2024-10-19 15:57:39,On Time,0.016666666666666666
5278014717,31776996,2024-04-15 03:39:28,4687.3701171875,Cash,9403,2024-04-15 03:59:28,2024-04-15 04:04:28,On Time,0.08333333333333333
5278249111,78267238,2024-03-01 21:32:36,1485.6700439453125,Wallet,4140,2024-03-01 21:45:36,2024-03-01 22:08:36,Significantly Delayed,0.38333333333333336
5280263316,77035814,2024-06-28 12:35:57,3531.909912109375,Upi,6846,2024-06-28 12:47:57,2024-06-28 13:15:57,Significantly Delayed,0.4666666666666667
5281121057,67908555,2023-08-20 22:24:44,2207.489990234375,Cash,3916,2023-08-20 22:35:44,2023-08-20 22:49:44,Slightly Delayed,0.23333333333333334
5281459433,85519349,2024-10-10 06:40:31,2527.7099609375,Card,2285,2024-10-10 06:58:31,2024-10-10 07:10:31,Slightly Delayed,0.2
5281640953,65396354,2024-05-19 19:05:42,166.4199981689453,Wallet,7665,2024-05-19 19:19:42,2024-05-19 19:20:42,On Time,0.016666666666666666
5287733777,84066402,2024-10-24 16:14:26,1654.0699462890625,Card,1389,2024-10-24 16:30:26,2024-10-24 16:28:26,On Time,-0.03333333333333333
5288088590,9314637,2023-12-22 07:57:54,2440.090087890625,Wallet,6865,2023-12-22 08:16:54,2023-12-22 08:17:54,On Time,0.016666666666666666
5288207551,53299455,2023-09-10 18:49:17,3228.77001953125,Wallet,5001,2023-09-10 19:09:17,2023-09-10 19:23:17,Slightly Delayed,0.23333333333333334
5289436093,98211325,2024-04-18 13:18:14,1789.25,Wallet,6523,2024-04-18 13:35:14,2024-04-18 14:01:14,Significantly Delayed,0.43333333333333335
5291430311,75081265,2023-10-19 19:02:56,1993.9300537109375,Cash,5941,2023-10-19 19:14:56,2023-10-19 19:41:56,Significantly Delayed,0.45
5292931220,38327793,2023-11-25 02:57:18,3112.6298828125,Cash,3175,2023-11-25 03:12:18,2023-11-25 03:14:18,On Time,0.03333333333333333
5296157775,99231937,2024-07-27 10:24:02,1565.219970703125,Wallet,179,2024-07-27 10:34:02,2024-07-27 10:37:02,On Time,0.05
5302956276,97111069,2024-01-22 22:37:17,1495.18994140625,Upi,1628,2024-01-22 22:52:17,2024-01-22 22:52:17,On Time,0.0
5305428485,9796585,2023-05-07 02:52:44,415.75,Cash,1350,2023-05-07 03:11:44,2023-05-07 03:15:44,On Time,0.06666666666666667
5305443623,80476444,2024-01-13 12:06:38,2634.389892578125,Upi,8252,2024-01-13 12:18:38,2024-01-13 12:14:38,On Time,-0.06666666666666667
5305770811,92642745,2024-10-31 07:17:51,3254.89990234375,Cash,1988,2024-10-31 07:27:51,2024-10-31 07:33:51,Slightly Delayed,0.1
5307231496,14330483,2024-04-23 06:16:32,2048.449951171875,Card,4723,2024-04-23 06:36:32,2024-04-23 06:35:32,On Time,-0.016666666666666666
5309683159,24153726,2023-04-21 05:04:01,3047.030029296875,Wallet,4677,2023-04-21 05:19:01,2023-04-21 05:36:01,Significantly Delayed,0.2833333333333333
5309699078,81584486,2023-08-02 17:35:02,1026.5799560546875,Card,6106,2023-08-02 17:53:02,2023-08-02 18:07:02,Slightly Delayed,0.23333333333333334
5311190131,19482392,2024-03-04 00:42:19,1276.25,Card,1153,2024-03-04 01:01:19,2024-03-04 01:02:19,On Time,0.016666666666666666
5314758068,48776805,2024-02-03 00:17:30,4183.2900390625,Card,7386,2024-02-03 00:36:30,2024-02-03 00:46:30,Slightly Delayed,0.16666666666666666
5319633841,95364457,2024-05-05 14:34:11,325.0799865722656,Cash,6455,2024-05-05 14:44:11,2024-05-05 14:47:11,On Time,0.05
5320995509,81932548,2023-06-12 09:16:12,4452.7900390625,Wallet,9308,2023-06-12 09:27:12,2023-06-12 09:32:12,On Time,0.08333333333333333
5321849748,84468124,2024-03-01 00:19:24,1745.2900390625,Cash,4938,2024-03-01 00:33:24,2024-03-01 00:28:24,On Time,-0.08333333333333333
5327013494,89418072,2024-04-18 08:19:55,968.6500244140625,Wallet,1387,2024-04-18 08:29:55,2024-04-18 08:37:55,Slightly Delayed,0.13333333333333333
5327721432,13585482,2024-09-28 20:06:11,299.44000244140625,Upi,8418,2024-09-28 20:16:11,2024-09-28 20:15:11,On Time,-0.016666666666666666
5330654120,90299101,2024-11-03 03:47:18,2238.93994140625,Wallet,1479,2024-11-03 04:06:18,2024-11-03 04:01:18,On Time,-0.08333333333333333
5331747573,3588443,2024-09-30 16:45:59,3589.429931640625,Card,8840,2024-09-30 16:58:59,2024-09-30 16:55:59,On Time,-0.05
5331800057,65488134,2023-03-29 01:21:40,4003.820068359375,Wallet,220,2023-03-29 01:41:40,2023-03-29 01:54:40,Slightly Delayed,0.21666666666666667
5340575011,77015367,2023-09-28 19:00:26,2307.64990234375,Wallet,7900,2023-09-28 19:12:26,2023-09-28 19:15:26,On Time,0.05
5347701114,22036818,2023-10-16 18:07:51,374.67999267578125,Card,1786,2023-10-16 18:22:51,2023-10-16 18:20:51,On Time,-0.03333333333333333
5350760367,25587553,2023-08-13 06:06:18,3300.669921875,Card,7299,2023-08-13 06:22:18,2023-08-13 06:26:18,On Time,0.06666666666666667
5351526726,75892474,2023-03-28 18:51:51,3077.830078125,Cash,761,2023-03-28 19:08:51,2023-03-28 19:04:51,On Time,-0.06666666666666667
5351904164,97411107,2024-08-06 16:09:48,2561.93994140625,Cash,9777,2024-08-06 16:26:48,2024-08-06 16:31:48,On Time,0.08333333333333333
5352265711,75928073,2024-02-29 19:33:52,2319.889892578125,Wallet,4884,2024-02-29 19:48:52,2024-02-29 20:01:52,Slightly Delayed,0.21666666666666667
5352647396,49756591,2023-10-11 20:42:36,1833.25,Cash,3566,2023-10-11 21:02:36,2023-10-11 21:00:36,On Time,-0.03333333333333333
5357089776,44223796,2024-09-30 23:40:49,3880.919921875,Upi,9284,2024-09-30 23:53:49,2024-09-30 23:55:49,On Time,0.03333333333333333
5360089735,21425168,2023-05-04 05:15:17,3550.739990234375,Wallet,1189,2023-05-04 05:25:17,2023-05-04 05:28:17,On Time,0.05
5360755658,68341636,2023-06-22 01:02:47,4391.02001953125,Cash,176,2023-06-22 01:15:47,2023-06-22 01:13:47,On Time,-0.03333333333333333
5367488413,18113428,2023-12-12 04:48:42,3863.989990234375,Upi,2328,2023-12-12 05:08:42,2023-12-12 05:09:42,On Time,0.016666666666666666
5368005763,84824280,2024-07-30 05:38:00,1330.8299560546875,Cash,63,2024-07-30 05:56:00,2024-07-30 05:51:00,On Time,-0.08333333333333333
5368349643,46504355,2023-05-22 09:04:11,3673.14990234375,Card,5706,2023-05-22 09:21:11,2023-05-22 09:49:11,Significantly Delayed,0.4666666666666667
5370744569,61522288,2023-08-23 13:35:26,2393.81005859375,Cash,8394,2023-08-23 13:55:26,2023-08-23 14:08:26,Slightly Delayed,0.21666666666666667
5373961125,57081917,2024-11-01 03:43:48,1187.0,Card,6896,2024-11-01 04:01:48,2024-11-01 04:06:48,On Time,0.08333333333333333
5373978100,82179338,2024-01-16 16:39:24,2675.68994140625,Wallet,9378,2024-01-16 16:52:24,2024-01-16 16:56:24,On Time,0.06666666666666667
5374589112,52409516,2023-10-26 14:14:38,355.9599914550781,Cash,7583,2023-10-26 14:31:38,2023-10-26 14:55:38,Significantly Delayed,0.4
5374978054,64932019,2024-07-08 14:00:52,1433.8800048828125,Cash,2348,2024-07-08 14:13:52,2024-07-08 14:17:52,On Time,0.06666666666666667
5375295409,17843667,2024-10-05 05:59:07,1153.8299560546875,Wallet,8351,2024-10-05 06:17:07,2024-10-05 06:19:07,On Time,0.03333333333333333
5375387413,66768157,2023-04-04 23:31:41,1934.800048828125,Wallet,592,2023-04-04 23:42:41,2023-04-04 23:44:41,On Time,0.03333333333333333
5376218500,24644542,2023-11-16 15:45:17,888.1599731445312,Card,2758,2023-11-16 16:00:17,2023-11-16 16:09:17,Slightly Delayed,0.15
5378344982,33658749,2024-02-17 01:04:36,109.02999877929688,Card,4952,2024-02-17 01:23:36,2024-02-17 01:49:36,Significantly Delayed,0.43333333333333335
5381466176,64106072,2023-06-01 20:53:50,281.7300109863281,Upi,3043,2023-06-01 21:05:50,2023-06-01 21:08:50,On Time,0.05
5382246981,87266309,2023-08-30 21:51:30,4419.1201171875,Card,7639,2023-08-30 22:08:30,2023-08-30 22:12:30,On Time,0.06666666666666667
5383261788,34588087,2023-10-18 21:18:10,3375.860107421875,Wallet,856,2023-10-18 21:34:10,2023-10-18 21:30:10,On Time,-0.06666666666666667
5386652055,71252391,2024-04-16 15:24:06,2799.4599609375,Card,2212,2024-04-16 15:40:06,2024-04-16 15:47:06,Slightly Delayed,0.11666666666666667
5387247994,19182548,2024-04-28 20:22:25,2436.580078125,Card,5876,2024-04-28 20:39:25,2024-04-28 20:42:25,On Time,0.05
5387395051,37095171,2024-09-18 07:54:17,1188.3499755859375,Cash,8767,2024-09-18 08:05:17,2024-09-18 08:18:17,Slightly Delayed,0.21666666666666667
5387935727,22694456,2023-10-02 04:06:47,1457.050048828125,Upi,461,2023-10-02 04:24:47,2023-10-02 04:20:47,On Time,-0.06666666666666667
5388191488,74735607,2024-03-31 03:47:25,4238.1298828125,Card,6259,2024-03-31 04:07:25,2024-03-31 04:19:25,Slightly Delayed,0.2
5388573375,77128325,2024-03-07 12:50:53,3993.39990234375,Cash,342,2024-03-07 13:01:53,2024-03-07 13:01:53,On Time,0.0
5389250154,94179692,2024-09-15 02:36:25,2638.02001953125,Upi,9502,2024-09-15 02:55:25,2024-09-15 02:51:25,On Time,-0.06666666666666667
5390352336,13462905,2024-07-15 04:36:53,176.33999633789062,Wallet,386,2024-07-15 04:47:53,2024-07-15 04:49:53,On Time,0.03333333333333333
5391068200,68159723,2023-11-20 04:03:06,3265.320068359375,Wallet,3782,2023-11-20 04:13:06,2023-11-20 04:08:06,On Time,-0.08333333333333333
5393039591,40419593,2024-10-04 07:41:16,225.2100067138672,Upi,8293,2024-10-04 08:00:16,2024-10-04 08:00:16,On Time,0.0
5393373590,5712468,2024-09-27 17:09:25,487.510009765625,Card,6485,2024-09-27 17:27:25,2024-09-27 17:36:25,Slightly Delayed,0.15
5393607402,14272050,2023-12-17 20:04:17,2453.1201171875,Upi,6860,2023-12-17 20:15:17,2023-12-17 20:11:17,On Time,-0.06666666666666667
5393866026,13164195,2023-04-10 00:45:20,1608.9599609375,Cash,6010,2023-04-10 00:56:20,2023-04-10 00:51:20,On Time,-0.08333333333333333
5395870775,18394558,2024-08-01 19:15:33,3064.35009765625,Card,4766,2024-08-01 19:33:33,2024-08-01 19:29:33,On Time,-0.06666666666666667
5396237918,8228843,2024-01-31 19:59:41,1004.5499877929688,Cash,4107,2024-01-31 20:17:41,2024-01-31 20:22:41,On Time,0.08333333333333333
5397640599,2684440,2024-05-24 20:01:10,720.9500122070312,Card,6297,2024-05-24 20:13:10,2024-05-24 20:16:10,On Time,0.05
5398965602,99412119,2024-06-09 05:12:42,2721.9599609375,Card,5367,2024-06-09 05:31:42,2024-06-09 05:44:42,Slightly Delayed,0.21666666666666667
5401466202,12305040,2024-09-26 19:49:44,4220.5,Card,916,2024-09-26 20:01:44,2024-09-26 20:14:44,Slightly Delayed,0.21666666666666667
5407006470,95364457,2024-05-24 14:58:37,1748.8499755859375,Card,204,2024-05-24 15:08:37,2024-05-24 15:12:37,On Time,0.06666666666666667
5410788959,40055711,2024-06-12 10:25:56,4301.419921875,Wallet,3980,2024-06-12 10:40:56,2024-06-12 10:45:56,On Time,0.08333333333333333
5412674107,88111697,2024-10-06 21:41:05,2646.85009765625,Cash,6627,2024-10-06 22:00:05,2024-10-06 22:02:05,On Time,0.03333333333333333
5414471648,46741896,2023-05-20 03:22:51,3156.760009765625,Card,3751,2023-05-20 03:37:51,2023-05-20 03:35:51,On Time,-0.03333333333333333
5414882934,44223796,2023-12-28 21:01:27,3284.27001953125,Wallet,8444,2023-12-28 21:19:27,2023-12-28 21:18:27,On Time,-0.016666666666666666
5415454466,79369660,2024-07-09 12:07:53,2422.419921875,Wallet,7347,2024-07-09 12:19:53,2024-07-09 12:20:53,On Time,0.016666666666666666
5418735913,10210309,2024-07-11 11:40:20,2190.340087890625,Cash,9566,2024-07-11 11:56:20,2024-07-11 11:54:20,On Time,-0.03333333333333333
5419080144,55404382,2024-11-01 16:44:12,2197.719970703125,Cash,7631,2024-11-01 16:59:12,2024-11-01 16:54:12,On Time,-0.08333333333333333
5421697986,95971469,2023-05-26 02:27:40,3487.719970703125,Wallet,8132,2023-05-26 02:45:40,2023-05-26 02:49:40,On Time,0.06666666666666667
5424536852,18035010,2024-08-18 12:18:21,3267.02001953125,Upi,4945,2024-08-18 12:35:21,2024-08-18 12:37:21,On Time,0.03333333333333333
5427462399,41647393,2024-06-21 13:57:00,2098.169921875,Wallet,62,2024-06-21 14:15:00,2024-06-21 14:19:00,On Time,0.06666666666666667
5427684290,83298567,2023-11-20 05:00:39,2526.679931640625,Cash,2741,2023-11-20 05:17:39,2023-11-20 05:18:39,On Time,0.016666666666666666
5434328922,67340606,2024-02-08 07:35:10,2877.570068359375,Card,6298,2024-02-08 07:46:10,2024-02-08 07:44:10,On Time,-0.03333333333333333
5437627061,58505903,2024-08-22 02:04:33,910.1900024414062,Upi,5851,2024-08-22 02:15:33,2024-08-22 02:16:33,On Time,0.016666666666666666
5438908316,59815512,2024-04-03 00:44:54,3399.81005859375,Card,1533,2024-04-03 00:58:54,2024-04-03 00:58:54,On Time,0.0
5438961669,37245065,2024-09-10 05:20:18,354.9100036621094,Upi,6819,2024-09-10 05:38:18,2024-09-10 05:55:18,Significantly Delayed,0.2833333333333333
5440864021,44409533,2023-09-15 07:33:04,1988.0899658203125,Card,7285,2023-09-15 07:52:04,2023-09-15 07:51:04,On Time,-0.016666666666666666
5441946621,40256341,2024-02-01 07:51:45,1477.7099609375,Card,4464,2024-02-01 08:08:45,2024-02-01 08:27:45,Significantly Delayed,0.31666666666666665
5442705208,38420886,2024-08-27 03:15:33,1639.800048828125,Cash,3642,2024-08-27 03:32:33,2024-08-27 03:27:33,On Time,-0.08333333333333333
5445047872,37802267,2023-10-17 05:34:18,927.52001953125,Card,7313,2023-10-17 05:49:18,2023-10-17 05:54:18,On Time,0.08333333333333333
5448628635,21658322,2023-05-07 13:19:59,545.3499755859375,Wallet,9724,2023-05-07 13:31:59,2023-05-07 13:35:59,On Time,0.06666666666666667
5452048621,22483684,2024-10-22 15:15:22,947.9500122070312,Wallet,8316,2024-10-22 15:28:22,2024-10-22 15:43:22,Slightly Delayed,0.25
5453475937,1719710,2023-09-18 12:08:26,3217.909912109375,Cash,9393,2023-09-18 12:24:26,2023-09-18 12:23:26,On Time,-0.016666666666666666
5453896364,59840071,2023-06-24 00:27:19,908.3699951171875,Upi,5854,2023-06-24 00:43:19,2023-06-24 00:45:19,On Time,0.03333333333333333
5455295163,46989310,2024-08-25 11:26:15,2275.159912109375,Upi,5250,2024-08-25 11:37:15,2024-08-25 11:55:15,Significantly Delayed,0.3
5456484560,62600289,2024-09-26 01:56:49,1630.6800537109375,Upi,5000,2024-09-26 02:10:49,2024-09-26 02:35:49,Significantly Delayed,0.4166666666666667
5456672526,52757321,2024-09-23 17:51:26,3534.840087890625,Wallet,678,2024-09-23 18:05:26,2024-09-23 18:10:26,On Time,0.08333333333333333
5458784818,79672044,2024-07-24 02:59:03,3321.580078125,Cash,5867,2024-07-24 03:16:03,2024-07-24 03:14:03,On Time,-0.03333333333333333
5459704311,47295676,2023-12-01 10:39:33,1092.6600341796875,Upi,5461,2023-12-01 10:50:33,2023-12-01 10:53:33,On Time,0.05
5461546808,21948041,2023-12-21 13:44:24,3877.989990234375,Card,618,2023-12-21 13:56:24,2023-12-21 14:20:24,Significantly Delayed,0.4
5465833352,11047835,2023-03-28 19:57:09,2140.080078125,Upi,8457,2023-03-28 20:10:09,2023-03-28 20:12:09,On Time,0.03333333333333333
5470875365,55042740,2024-03-31 08:06:56,4003.77001953125,Upi,3834,2024-03-31 08:21:56,2024-03-31 08:23:56,On Time,0.03333333333333333
5471255539,15391556,2023-05-31 10:11:04,1199.030029296875,Wallet,9658,2023-05-31 10:24:04,2023-05-31 10:19:04,On Time,-0.08333333333333333
5473002872,44030130,2024-07-07 16:39:05,755.6599731445312,Card,5382,2024-07-07 16:53:05,2024-07-07 16:51:05,On Time,-0.03333333333333333
5475369740,49433260,2024-05-12 05:49:07,838.010009765625,Wallet,9184,2024-05-12 06:03:07,2024-05-12 06:04:07,On Time,0.016666666666666666
5478986113,72089140,2023-04-16 00:26:28,4538.47998046875,Upi,3960,2023-04-16 00:40:28,2023-04-16 00:49:28,Slightly Delayed,0.15
5480656353,11446157,2024-03-05 19:23:07,3053.7099609375,Card,6864,2024-03-05 19:33:07,2024-03-05 19:28:07,On Time,-0.08333333333333333
5480709564,18140588,2023-12-16 23:01:42,3731.4599609375,Card,9426,2023-12-16 23:20:42,2023-12-16 23:17:42,On Time,-0.05
5482913265,88324928,2024-08-08 15:18:48,2486.56005859375,Wallet,2453,2024-08-08 15:30:48,2024-08-08 15:41:48,Slightly Delayed,0.18333333333333332
5486433396,9278983,2024-01-20 18:08:10,776.260009765625,Cash,4581,2024-01-20 18:27:10,2024-01-20 18:32:10,On Time,0.08333333333333333
5489184758,49529811,2024-03-15 15:16:26,4046.840087890625,Card,2935,2024-03-15 15:36:26,2024-03-15 15:35:26,On Time,-0.016666666666666666
5490221933,41155125,2023-06-21 12:46:33,2855.47998046875,Cash,6358,2023-06-21 13:05:33,2023-06-21 13:01:33,On Time,-0.06666666666666667
5497551107,41647393,2024-08-18 15:51:52,562.8900146484375,Wallet,1257,2024-08-18 16:01:52,2024-08-18 15:57:52,On Time,-0.06666666666666667
5498551836,62243869,2023-11-02 13:26:20,3619.469970703125,Upi,5957,2023-11-02 13:45:20,2023-11-02 13:47:20,On Time,0.03333333333333333
5500008514,31371112,2024-05-03 18:08:17,3605.530029296875,Cash,9878,2024-05-03 18:25:17,2024-05-03 18:24:17,On Time,-0.016666666666666666
5503476312,36774480,2024-06-16 15:46:53,242.57000732421875,Wallet,519,2024-06-16 16:03:53,2024-06-16 16:07:53,On Time,0.06666666666666667
5504768409,84850688,2023-08-07 22:37:10,2102.5,Card,8204,2023-08-07 22:50:10,2023-08-07 23:03:10,Slightly Delayed,0.21666666666666667
5504941865,76512976,2024-01-28 02:39:11,2287.679931640625,Wallet,9809,2024-01-28 02:55:11,2024-01-28 03:06:11,Slightly Delayed,0.18333333333333332
5506485302,66655397,2023-05-19 06:41:57,263.70001220703125,Cash,6818,2023-05-19 06:53:57,2023-05-19 06:48:57,On Time,-0.08333333333333333
5506634472,6579892,2024-09-22 18:05:59,4019.2099609375,Wallet,2597,2024-09-22 18:18:59,2024-09-22 18:36:59,Significantly Delayed,0.3
5512110908,40192266,2023-11-22 02:06:53,2082.10009765625,Cash,2944,2023-11-22 02:20:53,2023-11-22 02:46:53,Significantly Delayed,0.43333333333333335
5512258335,1469696,2024-03-23 00:19:43,242.57000732421875,Cash,4082,2024-03-23 00:30:43,2024-03-23 00:30:43,On Time,0.0
5512796364,12507907,2023-06-21 15:23:37,1369.75,Card,1341,2023-06-21 15:38:37,2023-06-21 15:38:37,On Time,0.0
5514326011,95364457,2024-02-04 16:12:37,3485.6298828125,Wallet,7235,2024-02-04 16:28:37,2024-02-04 16:29:37,On Time,0.016666666666666666
5516201271,73661993,2024-07-10 14:21:12,1210.9000244140625,Cash,1773,2024-07-10 14:41:12,2024-07-10 14:39:12,On Time,-0.03333333333333333
5517901926,40593638,2023-06-24 23:50:38,2377.3701171875,Cash,6183,2023-06-25 00:01:38,2023-06-25 00:05:38,On Time,0.06666666666666667
5519983123,78678612,2024-04-11 14:16:22,1645.969970703125,Wallet,1336,2024-04-11 14:28:22,2024-04-11 14:26:22,On Time,-0.03333333333333333
5521273487,6992801,2024-05-18 15:03:26,942.3699951171875,Cash,7497,2024-05-18 15:16:26,2024-05-18 15:42:26,Significantly Delayed,0.43333333333333335
5521682945,26303194,2024-07-24 07:21:55,2548.330078125,Cash,9172,2024-07-24 07:41:55,2024-07-24 07:49:55,Slightly Delayed,0.13333333333333333
5527612319,14632090,2024-09-11 23:57:55,2445.199951171875,Wallet,9342,2024-09-12 00:12:55,2024-09-12 00:12:55,On Time,0.0
5527742274,57956497,2023-12-16 05:20:27,2424.06005859375,Card,8667,2023-12-16 05:32:27,2023-12-16 05:27:27,On Time,-0.08333333333333333
5532188237,211163,2024-06-09 10:45:42,4861.5498046875,Upi,593,2024-06-09 11:05:42,2024-06-09 11:01:42,On Time,-0.06666666666666667
5532838325,6982488,2024-07-24 23:26:26,1133.25,Cash,9152,2024-07-24 23:40:26,2024-07-24 23:37:26,On Time,-0.05
5533307028,21577948,2023-05-27 10:39:37,5567.14990234375,Upi,9001,2023-05-27 10:51:37,2023-05-27 10:52:37,On Time,0.016666666666666666
5533955218,38969732,2024-06-20 04:24:16,5096.9501953125,Card,505,2024-06-20 04:37:16,2024-06-20 04:33:16,On Time,-0.06666666666666667
5534171862,97664747,2023-11-19 00:38:11,4216.8701171875,Upi,826,2023-11-19 00:50:11,2023-11-19 01:02:11,Slightly Delayed,0.2
5536024334,15661674,2023-04-30 16:32:38,1149.199951171875,Card,9073,2023-04-30 16:44:38,2023-04-30 16:40:38,On Time,-0.06666666666666667
5551173528,64151769,2024-11-03 06:05:51,2549.3701171875,Card,5366,2024-11-03 06:17:51,2024-11-03 06:21:51,On Time,0.06666666666666667
5562099656,3872421,2024-06-12 02:35:04,163.02999877929688,Card,7036,2024-06-12 02:53:04,2024-06-12 02:58:04,On Time,0.08333333333333333
5562576298,10019218,2023-11-08 13:23:27,3844.75,Upi,6913,2023-11-08 13:41:27,2023-11-08 13:48:27,Slightly Delayed,0.11666666666666667
5562922993,62416456,2023-12-06 02:04:19,2292.639892578125,Wallet,418,2023-12-06 02:14:19,2023-12-06 02:17:19,On Time,0.05
5563712992,4597433,2024-01-11 16:23:07,3233.679931640625,Upi,3019,2024-01-11 16:43:07,2024-01-11 16:47:07,On Time,0.06666666666666667
5564338561,61226563,2024-03-31 22:59:21,3295.719970703125,Upi,2964,2024-03-31 23:16:21,2024-03-31 23:14:21,On Time,-0.03333333333333333
5566617391,81822935,2024-08-21 19:41:28,2195.25,Cash,238,2024-08-21 19:58:28,2024-08-21 20:11:28,Slightly Delayed,0.21666666666666667
5572475750,40563029,2023-04-25 09:43:38,4045.5,Upi,3548,2023-04-25 09:54:38,2023-04-25 09:55:38,On Time,0.016666666666666666
5574588218,48281892,2024-06-28 08:57:17,5318.31005859375,Cash,2154,2024-06-28 09:07:17,2024-06-28 09:14:17,Slightly Delayed,0.11666666666666667
5574765914,89619421,2024-10-25 23:30:56,697.530029296875,Wallet,1822,2024-10-25 23:45:56,2024-10-25 23:42:56,On Time,-0.05
5578822558,8817168,2023-08-06 17:49:31,196.63999938964844,Upi,8477,2023-08-06 18:01:31,2023-08-06 18:16:31,Slightly Delayed,0.25
5580397726,62243869,2023-06-21 04:49:17,37.79999923706055,Cash,4351,2023-06-21 05:05:17,2023-06-21 05:24:17,Significantly Delayed,0.31666666666666665
