customer_id,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
31940833,Karawal Nagar,452880,2023-07-31,New,4,1515.800048828125
31978160,Saharanpur,506540,2024-05-01,New,8,1881.6099853515625
31981068,Shivpuri,990270,2023-06-12,Regular,20,546.25
31991019,New Delhi,151851,2023-09-28,Regular,12,1231.06005859375
32003512,Sasaram,476326,2024-10-18,Premium,4,1863.050048828125
32006907,Guwahati,192156,2023-09-28,Regular,13,879.6599731445312
32019725,Panchkula,791364,2024-01-19,Premium,19,1169.9599609375
32054313,Raurkela Industrial Township,537597,2024-10-03,Regular,2,340.1499938964844
32203588,Berhampur,622176,2024-04-06,Premium,9,1678.3800048828125
32293017,Gudivada,371366,2024-01-21,Inactive,16,691.2899780273438
32426778,Naihati,484917,2024-05-27,Inactive,14,304.05999755859375
32500305,Orai,277971,2024-06-09,New,5,362.5299987792969
32527479,Jorhat,597322,2023-11-04,Regular,19,896.8200073242188
32540616,Nellore,40785,2024-03-21,New,5,1614.27001953125
32564478,Kishanganj,330178,2024-06-24,Premium,5,211.3000030517578
32585389,Howrah,717606,2023-11-13,Premium,3,1378.77001953125
32595806,Chandigarh,980380,2024-05-30,Inactive,19,442.1300048828125
32635818,Loni,270937,2024-03-16,Regular,12,603.0
32656885,Durgapur,278727,2023-08-01,New,1,309.42999267578125
32797235,Guntakal,417102,2023-11-29,Regular,1,1709.9599609375
32809328,Chittoor,117692,2024-02-09,Premium,19,1525.5
32830199,Aizawl,531804,2024-08-27,Premium,2,680.1099853515625
32868927,Karimnagar,28876,2023-04-13,New,19,926.6799926757812
32929817,Muzaffarpur,339447,2024-08-26,Regular,4,468.7799987792969
32987624,Jabalpur,399897,2023-04-05,Premium,15,902.6099853515625
33034249,Bhind,684458,2024-10-19,Inactive,5,861.5499877929688
33280073,Tadepalligudem,102918,2023-07-01,Inactive,17,1537.469970703125
33295496,Haldia,234933,2024-01-12,Premium,14,1136.1700439453125
33331259,Saharsa,14967,2024-08-07,Inactive,7,1559.219970703125
33370343,Ratlam,893977,2024-07-07,Premium,20,999.0399780273438
33394166,Surendranagar Dudhrej,78491,2024-10-03,New,10,282.6300048828125
33472376,Bardhaman,123186,2024-01-16,Premium,11,1704.1400146484375
33481252,Noida,51896,2024-08-18,Premium,8,1438.75
33533919,Gulbarga,777861,2024-10-22,New,3,678.239990234375
33544355,Sri Ganganagar,737494,2023-08-30,Premium,2,1083.949951171875
33574338,Thiruvananthapuram,139810,2023-08-12,Inactive,8,830.2999877929688
33608451,Madurai,317235,2023-05-19,Inactive,5,774.6500244140625
33617546,Bhopal,755104,2024-09-24,New,12,239.1999969482422
33651554,Saharsa,202775,2024-09-06,New,18,697.1300048828125
33658749,Ahmednagar,877365,2024-03-11,Inactive,6,547.780029296875
33671354,Bijapur,189078,2024-09-26,Inactive,12,1908.1199951171875
33675108,Jalgaon,128202,2023-12-03,Inactive,20,1281.1500244140625
33685414,Miryalaguda,269887,2024-03-09,Regular,8,1679.22998046875
33706378,Mehsana,601242,2023-09-02,New,16,1110.010009765625
33741801,Ratlam,626892,2024-01-27,New,16,1249.1500244140625
33829924,Kanpur,182213,2023-12-18,New,18,615.52001953125
33871107,Thiruvananthapuram,837790,2024-11-02,Inactive,8,513.0700073242188
33998721,Bhilai,702364,2024-02-11,New,8,245.83999633789062
34073080,Thrissur,227379,2023-05-04,Regular,10,1285.1800537109375
34074184,Bangalore,401130,2024-03-30,New,18,1988.77001953125
34095555,Raiganj,561007,2023-09-07,Premium,9,1536.280029296875
34156884,Kolkata,769142,2023-06-02,Regular,14,877.6500244140625
34237583,Hapur,769474,2024-09-08,New,1,231.42999267578125
34281470,Kharagpur,963652,2024-01-10,Premium,11,1787.8199462890625
34297405,Saharanpur,49880,2023-12-13,New,1,1688.72998046875
34381941,Malegaon,348234,2023-07-13,Inactive,10,1753.3800048828125
34425723,Saharanpur,247144,2023-09-10,Regular,14,873.219970703125
34526442,Raipur,674102,2023-09-27,Regular,14,1956.449951171875
34526570,Mysore,369619,2024-07-29,New,19,847.760009765625
34567918,Latur,550475,2024-10-09,Inactive,13,271.489990234375
34580200,Bally,46262,2024-06-04,Premium,2,1418.510009765625
34588087,Shimla,385345,2023-05-16,New,11,1341.1400146484375
34655710,Katihar,161040,2024-09-16,Inactive,1,1620.1600341796875
34657654,Ramgarh,189096,2024-06-24,Inactive,18,1243.1800537109375
34668988,Nagpur,723012,2023-08-10,Inactive,3,534.3699951171875
34697768,Aurangabad,37920,2023-03-17,Regular,13,1965.199951171875
34713143,Jehanabad,759217,2024-08-03,Premium,16,1380.199951171875
34755436,Kolkata,370073,2023-06-01,New,10,622.5900268554688
34761418,Bhilwara,401933,2024-08-19,New,6,1729.8299560546875
34768050,Dhanbad,35987,2023-11-21,Inactive,17,1358.510009765625
34787383,Anantapur,29302,2024-10-12,Premium,17,292.4100036621094
34835738,Jalna,891610,2023-08-13,Premium,9,1210.3599853515625
34839913,Belgaum,552859,2024-08-12,Regular,4,1706.8900146484375
34853377,Nanded,986269,2023-06-04,Premium,8,732.530029296875
34897081,Shahjahanpur,647500,2023-07-22,Premium,18,425.9200134277344
35049420,Madanapalle,720562,2023-03-25,Regular,7,1660.5400390625
35133191,Loni,791176,2024-10-22,Regular,14,406.2099914550781
35144658,Bilaspur,256023,2024-01-27,Premium,8,433.1099853515625
35156679,Etawah,954583,2024-01-07,Premium,8,1412.4000244140625
35237846,Guna,546699,2023-09-11,Premium,20,1968.6500244140625
35278126,Tumkur,365840,2023-12-24,Premium,12,1956.5699462890625
35302195,Maheshtala,476166,2023-04-03,New,16,420.19000244140625
35349582,Bhilai,563148,2024-01-28,Premium,6,932.8499755859375
35358395,Dindigul,587334,2023-10-05,Inactive,12,787.280029296875
35402531,Kulti,872429,2023-06-04,New,11,1808.300048828125
35420673,Chennai,472044,2023-10-16,Premium,19,501.9800109863281
35434373,Aurangabad,407353,2023-07-30,Premium,9,368.7099914550781
35435896,Dehradun,920849,2023-09-08,Premium,9,338.6199951171875
35455991,Tezpur,504712,2023-04-02,New,14,1984.56005859375
35459748,Firozabad,635776,2024-01-29,Inactive,12,288.2900085449219
35554129,Alappuzha,464641,2024-08-11,Premium,15,1226.8800048828125
35690581,Gorakhpur,538003,2023-04-12,Inactive,15,1603.1600341796875
35705377,Tumkur,31549,2023-04-26,Regular,8,1250.3699951171875
35782051,Mango,523577,2023-11-26,New,1,1090.280029296875
35812567,Bikaner,668122,2024-06-25,Regular,6,1313.8900146484375
35826539,Deoghar,81838,2024-08-28,New,6,1155.1199951171875
35885052,Bhiwandi,745674,2023-09-24,Inactive,1,1838.8699951171875
35912599,Bilaspur,525952,2024-05-08,Regular,16,461.95001220703125
35988028,Naihati,996267,2024-08-31,Premium,6,898.52001953125
36142455,Katni,388331,2023-03-19,Premium,6,1476.25
36146306,Pallavaram,767176,2023-11-10,Regular,19,828.1400146484375
36222767,Mango,124336,2023-05-12,Inactive,7,478.17999267578125
36400756,Bidar,984457,2023-04-04,Inactive,19,721.4099731445312
36428139,Nagaon,993212,2024-04-09,Premium,15,619.6900024414062
36462363,Dhanbad,649341,2024-10-31,Inactive,16,747.5499877929688
36517334,Naihati,886615,2024-03-30,Premium,19,1603.1400146484375
36578947,Ranchi,68770,2023-04-08,New,18,1698.5400390625
36587003,Tumkur,471550,2023-03-31,New,5,1759.739990234375
36675827,Patiala,230470,2024-10-07,Inactive,15,1143.030029296875
36737539,Gwalior,671833,2024-02-06,Inactive,9,1636.27001953125
36774480,Gandhidham,492281,2024-09-15,Regular,6,1470.9300537109375
36833857,Silchar,319422,2024-02-26,Premium,7,1882.1800537109375
36885115,Latur,930913,2023-04-22,Regular,7,1248.239990234375
36998375,Tirupati,153951,2024-05-29,Inactive,11,1231.9100341796875
37054866,Guntur,224009,2024-04-30,Regular,2,1503.5400390625
37095171,Guna,294022,2023-12-04,Inactive,10,1680.97998046875
37183511,Gopalpur,231644,2024-07-29,New,13,1855.0400390625
37227953,Pune,970382,2024-09-11,Inactive,4,500.75
37245065,Dibrugarh,796944,2024-07-21,Inactive,16,1556.0699462890625
37288781,Tadepalligudem,355069,2023-08-04,New,1,1609.239990234375
37309023,Guntur,716024,2023-12-05,Premium,10,1270.3800048828125
37362180,Visakhapatnam,826795,2023-08-17,Regular,11,1638.6600341796875
37379797,Jalna,627760,2024-08-24,Inactive,6,1167.449951171875
37551429,Khandwa,773280,2023-03-22,Regular,6,1136.030029296875
37556526,Farrukhabad,243420,2024-06-14,Inactive,18,1200.1800537109375
37633848,Kharagpur,622019,2023-08-27,Premium,20,1237.5699462890625
37691544,Darbhanga,210271,2024-10-15,Inactive,15,1599.4599609375
37702698,Bareilly,845884,2023-11-13,New,12,1727.4100341796875
37759707,Sultan Pur Majra,626543,2023-10-02,Premium,12,924.0599975585938
37802267,Orai,693570,2023-11-24,New,4,594.8699951171875
37904682,Bhimavaram,730139,2024-10-03,Premium,20,567.6500244140625
37915052,Jalna,215907,2023-11-16,Regular,10,1499.1600341796875
37926207,Eluru,877706,2023-09-02,New,12,491.260009765625
37947202,Nandyal,87344,2024-01-25,Regular,3,259.9599914550781
38018949,Farrukhabad,305457,2024-09-04,Premium,17,1873.3399658203125
38048329,Pali,987355,2024-10-01,New,1,904.760009765625
38114014,Mumbai,438966,2024-01-03,New,12,1006.239990234375
38133873,Khammam,123704,2024-04-13,Premium,10,770.7100219726562
38244021,Chapra,223908,2024-04-22,Inactive,13,1326.6600341796875
38327793,Nandyal,506488,2024-05-04,Inactive,12,1924.530029296875
38355752,Panvel,848392,2023-10-31,Premium,20,336.2099914550781
38420886,Sonipat,695663,2023-04-08,New,20,1180.949951171875
38478423,Nellore,156234,2024-03-29,Premium,3,263.29998779296875
38496400,Bathinda,939391,2024-03-25,Premium,11,1402.3599853515625
38549299,Asansol,880031,2023-08-14,Regular,4,234.6300048828125
38565569,Anantapuram,200521,2024-03-01,Premium,5,1765.010009765625
38568692,Silchar,658648,2023-12-06,New,6,1082.9300537109375
38613295,Vadodara,254021,2023-08-20,New,17,544.4500122070312
38613642,Erode,325134,2024-11-03,Regular,16,1380.0799560546875
38615653,Motihari,309098,2024-03-30,Regular,8,1501.010009765625
38671747,Rajahmundry,758751,2023-11-05,New,16,1681.1800537109375
38694209,Uluberia,377044,2024-08-23,Premium,20,1335.8199462890625
38709137,Mau,855661,2023-07-07,Inactive,18,1307.6400146484375
38728779,Bulandshahr,648636,2024-02-24,Regular,19,1294.0400390625
38748727,Tiruchirappalli,573755,2024-08-04,New,4,495.6700134277344
38780509,Ongole,715292,2024-05-11,Regular,3,1238.3699951171875
38808614,Vijayanagaram,825269,2023-06-15,Premium,10,340.4599914550781
38875754,Ambattur,109408,2023-08-12,Premium,9,237.4199981689453
38902193,Bellary,953914,2024-08-08,New,6,1275.2900390625
38902882,Firozabad,226571,2024-03-10,Inactive,17,1583.52001953125
38957713,Uluberia,3946,2023-08-05,New,19,935.6799926757812
38969732,Pune,893205,2024-09-08,New,10,1501.22998046875
39042103,Bareilly,148727,2024-05-31,Regular,20,1519.5
39093069,Rajkot,250605,2024-03-02,Regular,6,1176.5799560546875
39140039,Madhyamgram,316077,2023-11-19,New,18,1504.9599609375
39150258,Gandhinagar,788644,2023-04-19,Inactive,17,945.8200073242188
39153585,Tirunelveli,325976,2024-03-03,Premium,9,1851.8299560546875
39261715,Patna,859748,2023-12-27,Premium,19,1974.3299560546875
39301587,Bongaigaon,137712,2023-12-29,Regular,15,1775.1199951171875
39317905,Hazaribagh,289050,2024-05-10,New,8,1546.5400390625
39354312,Kulti,154452,2023-09-22,Premium,4,1599.18994140625
39418109,Navi Mumbai,729388,2023-07-29,Inactive,19,928.1300048828125
39423691,Chandrapur,923560,2024-05-28,New,18,332.8399963378906
39645619,Maheshtala,740640,2023-06-17,Regular,13,1512.4000244140625
39674723,Bettiah,813010,2024-08-05,New,3,765.1900024414062
39681023,Pimpri-Chinchwad,730587,2023-09-04,Premium,16,1084.72998046875
39717448,Jorhat,549114,2023-06-10,New,1,210.17999267578125
39876773,Mirzapur,336281,2024-10-21,Premium,17,879.5399780273438
39957741,Bellary,883836,2023-11-05,Inactive,11,1769.1500244140625
39959491,Purnia,734014,2023-08-25,Premium,2,622.8699951171875
39968800,Malda,385040,2023-09-29,New,19,1877.550048828125
39976965,Pimpri-Chinchwad,858879,2024-05-03,Regular,13,714.1699829101562
39999278,Baranagar,594349,2024-08-02,New,8,664.219970703125
40015980,Katni,118043,2023-06-28,New,18,1031.9100341796875
40055711,Rampur,415727,2024-09-23,Inactive,11,278.9700012207031
40085705,Kishanganj,530403,2023-09-02,New,6,777.8900146484375
40104482,Morbi,752996,2023-08-19,New,5,1632.93994140625
40117357,Imphal,177718,2023-03-20,New,16,753.8099975585938
40192266,Bhopal,305319,2024-03-04,New,19,1893.5999755859375
40256341,Mira-Bhayandar,60405,2024-10-27,Regular,12,913.9099731445312
40275138,Bathinda,833704,2024-01-05,Inactive,18,1468.3199462890625
40277444,Panihati,401259,2023-05-10,New,1,251.7899932861328
40305293,Bhatpara,597677,2024-09-01,Regular,10,614.47998046875
40323385,Bikaner,451907,2023-11-17,Regular,9,1631.8699951171875
40387944,Parbhani,373298,2024-03-15,Regular,10,569.9099731445312
40392019,Eluru,287315,2024-02-08,Premium,8,1419.800048828125
40419593,Dibrugarh,493928,2024-08-27,Inactive,20,787.0700073242188
40434527,Vellore,693390,2024-06-27,Inactive,5,815.010009765625
40563029,Chandigarh,24783,2024-08-23,Inactive,12,1203.3599853515625
40587811,Adoni,524929,2023-12-15,Inactive,5,724.6300048828125
40593638,Purnia,432260,2023-12-12,Premium,18,1146.8499755859375
40626729,Tinsukia,419606,2024-03-19,Regular,1,1921.18994140625
40643232,Salem,249528,2023-04-12,Regular,4,1374.7099609375
40667183,Bidar,428468,2024-09-09,New,19,1815.7900390625
40692378,Jabalpur,75343,2024-09-13,New,9,1782.4000244140625
40703374,Nandyal,854748,2024-09-02,Regular,10,1934.6800537109375
40727086,Bijapur,113784,2024-01-05,New,11,1573.699951171875
40800762,Pallavaram,455611,2023-10-30,Inactive,10,1781.9000244140625
40841791,Mysore,227417,2023-06-26,New,4,851.7899780273438
40858753,Bharatpur,674980,2024-05-06,Regular,5,1149.5
40871915,Mehsana,80248,2024-02-10,Premium,8,1636.239990234375
40877127,Ludhiana,206065,2023-07-31,Premium,14,757.1500244140625
40986000,Karnal,59218,2023-10-17,Premium,20,223.7899932861328
41008070,Vijayawada,129888,2024-05-01,New,1,1017.4600219726562
41073776,Meerut,658588,2024-03-02,Premium,8,1366.550048828125
41146001,Belgaum,160105,2023-07-12,Regular,5,934.22998046875
41155125,Tenali,82916,2024-04-22,Inactive,14,1454.300048828125
41164215,Secunderabad,907316,2023-03-23,Premium,15,1304.239990234375
41168392,Silchar,133041,2024-01-10,Premium,13,506.2799987792969
41181125,Mysore,277988,2023-06-14,New,3,632.739990234375
41194825,Singrauli,711877,2023-10-26,Regular,19,1678.77001953125
41261495,Bhagalpur,78428,2024-10-20,Inactive,5,687.7100219726562
41395224,Jalna,171941,2024-10-26,Regular,13,358.510009765625
41439103,Junagadh,893610,2024-09-20,Premium,6,1326.6300048828125
41494517,Latur,726616,2024-04-09,Inactive,10,860.0700073242188
41494867,Bongaigaon,118940,2023-12-04,New,15,240.1699981689453
41512861,Purnia,831675,2024-04-24,Regular,11,696.1199951171875
41612464,Bhavnagar,521802,2023-08-06,Regular,18,874.9299926757812
41640262,Ulhasnagar,275919,2023-08-17,Inactive,9,1805.8699951171875
41647393,Sirsa,149812,2023-11-09,Inactive,11,1785.800048828125
41811800,Jaunpur,755202,2023-10-10,Regular,6,1410.5899658203125
41874489,Ahmedabad,285855,2023-04-09,Regular,2,1944.4300537109375
41878908,Raiganj,376225,2024-05-31,Premium,6,390.1099853515625
41971906,Phagwara,595797,2024-02-13,Premium,17,245.86000061035156
41972994,Bhatpara,238845,2023-07-21,Inactive,16,748.3400268554688
42012717,Jabalpur,831378,2023-08-18,Regular,10,1030.1199951171875
42101831,Madhyamgram,546948,2023-09-16,Inactive,8,212.3300018310547
42102289,Raebareli,499108,2024-09-05,New,20,1310.739990234375
42208242,Danapur,518443,2023-11-19,Regular,19,1222.25
42209203,Bangalore,528483,2024-03-29,New,19,1051.300048828125
42227189,Sonipat,618575,2024-03-14,Regular,19,723.2100219726562
42262168,Avadi,606137,2024-02-23,Regular,18,489.19000244140625
42272393,Moradabad,915410,2023-09-21,New,7,1090.31005859375
42366724,Saharanpur,260071,2023-07-27,Inactive,20,1896.27001953125
42432226,Gandhinagar,337198,2023-08-03,Premium,5,608.3400268554688
42465414,Kadapa,486794,2024-01-26,Regular,17,1898.1199951171875
42514124,Bally,107629,2023-05-10,Inactive,7,1958.969970703125
42589311,Dehradun,176202,2023-11-29,Regular,11,452.1000061035156
42615134,Muzaffarnagar,539257,2024-09-22,Inactive,15,1828.1199951171875
42723554,Gandhinagar,41927,2023-05-21,Regular,10,731.969970703125
42781544,Faridabad,898529,2023-12-05,New,1,1248.1600341796875
42797397,Jaunpur,518798,2023-05-08,Premium,8,640.5399780273438
42872865,Bulandshahr,876401,2023-10-09,Inactive,14,976.8099975585938
42947770,Bhalswa Jahangir Pur,582630,2024-09-18,New,16,1358.530029296875
42989999,Mahbubnagar,396934,2024-03-17,New,2,247.4600067138672
43034188,Sirsa,569612,2024-01-28,Inactive,2,1638.6199951171875
43047341,Jaunpur,277120,2023-09-19,Regular,18,1086.4200439453125
43052303,Eluru,907571,2023-06-21,Premium,19,1790.4300537109375
43066953,Bikaner,349157,2024-10-15,Regular,4,323.9200134277344
43243913,Jehanabad,602923,2024-05-11,Regular,4,1897.1600341796875
43256928,Baranagar,131278,2023-08-14,Inactive,19,1984.5
43295656,Sagar,356947,2024-02-21,Regular,4,1306.25
43307488,Bhatpara,793361,2023-08-06,Regular,1,1036.2900390625
43367112,Gopalpur,276624,2023-12-14,New,19,1861.6600341796875
43377076,Junagadh,642567,2023-09-22,New,6,720.6900024414062
43431724,Rohtak,217110,2023-11-26,New,2,813.0
43459807,Khammam,886183,2023-04-08,Premium,6,1643.6700439453125
43518622,Jaunpur,694453,2024-05-20,Regular,5,512.47998046875
43519553,Mathura,998055,2024-02-07,Premium,18,898.8499755859375
43574734,Rourkela,537609,2024-05-11,New,5,551.2899780273438
43599910,Sambhal,529673,2024-10-03,Premium,8,939.3599853515625
43649266,Khandwa,984786,2024-03-14,Inactive,19,1803.1099853515625
43761120,Bhagalpur,33353,2024-06-01,Inactive,19,1954.780029296875
43784632,Gandhinagar,171799,2023-04-12,Inactive,12,694.8499755859375
43799224,Karaikudi,8953,2024-06-23,Regular,9,1566.489990234375
43860025,Nagpur,394614,2023-11-20,Regular,18,292.9200134277344
43980719,Kalyan-Dombivli,919813,2024-03-04,New,13,785.1900024414062
43990799,Dindigul,282157,2024-02-04,Regular,6,495.4100036621094
44030130,Ghaziabad,59886,2024-07-31,Regular,4,904.0800170898438
44050697,Ujjain,97187,2023-12-28,New,16,1312.219970703125
44139071,Belgaum,769214,2024-01-16,Regular,8,923.0900268554688
44149982,Yamunanagar,603400,2023-08-16,New,7,1224.68994140625
44174426,Salem,133683,2024-07-02,New,20,1655.489990234375
44198187,North Dumdum,234734,2024-03-16,Regular,13,464.3299865722656
44223796,Erode,41954,2023-06-16,Regular,16,1449.8399658203125
44269569,Agra,129271,2024-06-16,New,18,812.219970703125
44409533,Tadipatri,789300,2024-03-10,New,12,1728.949951171875
44410149,Pondicherry,600152,2023-05-18,New,14,1440.4599609375
44426129,Vasai-Virar,945784,2023-09-23,Regular,10,591.5499877929688
44477365,Katihar,517368,2024-07-08,Regular,18,292.42999267578125
44557943,Bangalore,391984,2024-01-23,Inactive,19,874.7999877929688
44562310,Warangal,439591,2024-06-29,Inactive,3,483.8699951171875
44589829,Sagar,110593,2023-09-25,Regular,4,1570.6199951171875
44723662,Dhanbad,205626,2023-10-07,Regular,7,272.6300048828125
44776601,Durg,94769,2024-05-13,Regular,15,1278.5899658203125
44828791,Khora ,694027,2023-06-02,New,18,1696.97998046875
44859592,Proddatur,826520,2023-10-05,New,19,1283.050048828125
44888581,Ballia,359510,2023-03-28,Inactive,3,392.3699951171875
44928499,Ramgarh,227609,2023-04-09,New,10,915.27001953125
44935198,Tumkur,112464,2023-12-05,New,14,973.3200073242188
45028365,Danapur,418635,2023-11-06,Regular,5,518.3300170898438
45033270,Thanjavur,372814,2024-04-28,New,15,252.25999450683594
45052594,Aligarh,740540,2024-06-03,New,19,859.5900268554688
45066676,Satna,469678,2023-03-25,Premium,1,1076.8499755859375
45071436,Tadepalligudem,311644,2024-10-11,Inactive,9,807.6599731445312
45112520,Rajahmundry,753100,2024-06-30,Premium,1,499.8500061035156
45166203,Proddatur,350967,2023-10-26,Regular,19,724.8099975585938
45314389,Ajmer,266618,2023-03-26,New,17,939.3499755859375
45323391,North Dumdum,957395,2024-03-24,New,2,1008.1400146484375
45383958,Rewa,626591,2024-10-02,New,19,482.19000244140625
45477575,Vellore,117423,2024-01-05,Inactive,4,327.92999267578125
45481936,Munger,202068,2023-08-04,Premium,3,1909.43994140625
45503888,Raurkela Industrial Township,813444,2023-05-18,Premium,5,669.4600219726562
45546750,Madhyamgram,787740,2024-10-28,Premium,13,1808.5999755859375
45553300,Latur,710487,2024-06-19,Premium,9,1713.6500244140625
45586151,Saharsa,488450,2023-11-25,Regular,11,266.6499938964844
45650429,Ramgarh,306054,2023-03-30,Premium,12,421.2099914550781
45659330,Gwalior,236335,2024-07-28,New,19,1364.9000244140625
45700473,Thoothukudi,88698,2023-12-23,Inactive,12,525.3800048828125
45700739,Visakhapatnam,717476,2024-08-07,Inactive,17,509.95001220703125
45708879,Ulhasnagar,25486,2024-03-11,Regular,20,988.6300048828125
45729563,Bijapur,919273,2023-08-13,New,14,725.6599731445312
45804389,Maheshtala,759825,2023-07-02,Inactive,11,788.0999755859375
45868300,Ratlam,406941,2023-08-24,Premium,7,584.9000244140625
46023497,Delhi,31910,2024-05-15,Premium,12,1856.9200439453125
46025543,Kottayam,928642,2023-11-25,Premium,16,1273.0699462890625
46088132,Sasaram,881157,2024-05-09,New,13,321.42999267578125
46146390,Bahraich,255938,2023-04-19,Premium,4,271.5
46148283,Kalyan-Dombivli,167549,2023-10-07,New,11,506.67999267578125
46185579,Siliguri,88753,2024-08-18,Premium,3,1874.3399658203125
46208150,Meerut,266700,2024-02-05,New,3,1283.0999755859375
46313756,Kolhapur,449091,2023-03-26,Premium,10,1245.3599853515625
46369552,Jaipur,688982,2024-09-16,Regular,17,456.510009765625
46378942,Chandigarh,319915,2023-11-20,Premium,1,1768.0400390625
46504355,Arrah,603176,2023-04-04,Regular,15,294.0400085449219
46515922,Ghaziabad,793626,2024-09-05,Regular,16,950.75
46541905,Udaipur,903499,2024-02-06,New,16,922.2899780273438
46563355,Ajmer,295136,2024-02-15,Premium,19,463.0799865722656
46564935,Muzaffarpur,645064,2024-02-27,Inactive,5,536.9400024414062
46594066,Giridih,731803,2024-07-15,Premium,7,519.4600219726562
46615831,Raurkela Industrial Township,947965,2024-05-28,Inactive,4,855.2999877929688
46623192,Nizamabad,232354,2024-10-22,New,6,1970.5899658203125
46629917,Jamshedpur,139007,2024-02-09,Premium,1,788.3499755859375
46675763,Katihar,745005,2023-08-15,New,19,737.0800170898438
46682777,Medininagar,705746,2024-07-02,Inactive,10,600.0900268554688
46684081,Ghaziabad,519748,2023-04-01,Premium,11,1225.010009765625
46686696,Thoothukudi,992012,2024-03-02,Premium,7,968.9299926757812
46699982,Ulhasnagar,837587,2023-10-10,Inactive,19,1171.5999755859375
46717997,Unnao,789057,2023-12-20,New,12,793.97998046875
46741896,Mango,656521,2023-10-21,Premium,13,1518.22998046875
46802633,Bettiah,770230,2024-02-18,Premium,6,617.219970703125
46828932,Eluru,878564,2023-04-30,Premium,4,391.2200012207031
46836361,Bikaner,287396,2023-11-22,Premium,16,545.219970703125
46848302,Gulbarga,748017,2024-07-15,Premium,15,1657.9599609375
46875863,Bidar,158018,2023-10-14,Regular,8,1118.550048828125
46876240,Vijayanagaram,447804,2023-06-16,Premium,5,1588.6400146484375
46885873,Aizawl,253575,2023-09-19,Premium,4,946.6400146484375
46989310,Hindupur,8262,2024-10-03,Regular,17,577.75
47043878,Bilaspur,280957,2024-06-13,Premium,18,1411.6700439453125
47125914,Kochi,723520,2023-03-29,Premium,16,1535.1199951171875
47206881,Nellore,396198,2024-07-24,Premium,3,929.719970703125
47215976,Jalna,91065,2024-09-25,Premium,9,842.8300170898438
47274329,Ludhiana,831272,2024-02-12,New,7,1898.3900146484375
47275378,Ahmednagar,572351,2023-03-16,Premium,3,623.260009765625
47295676,Bhopal,468224,2024-06-02,New,2,1758.300048828125
47335806,Pimpri-Chinchwad,553989,2024-05-25,Regular,9,1188.0
47387512,Chittoor,858549,2023-07-08,Regular,18,805.4299926757812
47503133,Chapra,321850,2024-10-26,Inactive,12,1614.0400390625
47515046,Jamshedpur,440555,2023-12-27,New,18,1095.9200439453125
47577193,Dehri,410068,2024-02-05,Premium,16,1578.8699951171875
47590944,Bhubaneswar,185673,2023-07-12,New,19,1163.8399658203125
47618810,Ghaziabad,423916,2024-05-27,Inactive,17,1395.8399658203125
47625855,Mango,918327,2023-05-21,New,6,515.6900024414062
47711422,Bhatpara,244531,2023-10-26,Inactive,20,1234.699951171875
47822591,Begusarai,621411,2024-09-25,Regular,17,1969.81005859375
47926198,Nandyal,321001,2024-02-04,Regular,11,1408.4200439453125
47939657,Bhavnagar,6891,2024-07-01,Regular,9,1600.6700439453125
47955004,Kollam,204587,2023-08-21,Inactive,6,1681.52001953125
47990044,Kadapa,404979,2024-09-29,New,12,1118.989990234375
48000260,Bulandshahr,230718,2023-09-28,Inactive,18,592.510009765625
48002829,Mumbai,45238,2024-01-25,Inactive,17,754.3300170898438
48033969,Baranagar,320524,2023-08-16,Premium,1,717.510009765625
48150243,Delhi,175880,2023-11-27,Regular,13,262.6000061035156
48158494,Kishanganj,179510,2024-04-30,Inactive,13,1787.199951171875
48160359,Karaikudi,324202,2024-03-28,Premium,8,1485.0899658203125
48167795,Visakhapatnam,567196,2023-11-28,New,13,1355.0899658203125
48188624,Chittoor,740511,2024-02-19,Regular,11,320.69000244140625
48228547,Katihar,248566,2024-07-13,Inactive,9,753.8900146484375
48268435,Ramagundam,631598,2024-04-05,Inactive,15,1670.8599853515625
48281892,Vellore,691199,2023-04-11,New,6,1653.3900146484375
48284116,Narasaraopet,278326,2024-02-02,Inactive,17,1885.6400146484375
48358028,Gudivada,666095,2024-05-08,Premium,14,1852.3599853515625
48368085,Vijayanagaram,418461,2024-10-31,Premium,5,477.1000061035156
48409448,Ludhiana,743825,2024-05-07,New,18,1652.8900146484375
48418662,Machilipatnam,124809,2024-06-21,Premium,12,1479.9300537109375
48481702,Shivpuri,351248,2024-06-15,Regular,4,1209.1600341796875
48511124,Korba,315557,2023-05-15,Inactive,10,1076.1400146484375
48554440,Malegaon,231443,2024-03-28,Regular,17,1354.989990234375
48647253,Warangal,950220,2024-03-15,Inactive,12,1736.68994140625
48716374,Hapur,590658,2023-05-01,Premium,20,1475.8199462890625
48730063,Farrukhabad,949389,2024-04-03,New,19,1497.7099609375
48765625,Bathinda,352264,2024-03-13,Inactive,17,218.0
48776805,Alwar,612480,2023-06-01,Premium,1,351.3800048828125
48778633,Pimpri-Chinchwad,519996,2023-12-13,New,14,609.6300048828125
48821170,Jalgaon,187348,2023-10-09,Inactive,12,1321.760009765625
48910430,Bardhaman,125846,2024-09-04,Premium,3,1474.0400390625
48943848,Patiala,993533,2024-06-21,Premium,13,245.4600067138672
49050014,Ludhiana,610068,2023-11-15,Premium,8,1589.25
